,DIVISION,PUMA
21388,8,1300
21389,8,800
21390,8,1000
21391,8,1000
21392,8,1000
21393,8,300
21394,8,1300
21395,8,100
21396,8,100
21397,8,900
21398,8,100
21399,8,100
21400,8,100
21401,8,1100
21402,8,600
21403,8,1300
21404,8,800
21405,8,701
21406,8,1300
21407,8,400
21408,8,1300
21409,8,400
21410,8,300
21411,8,100
21412,8,701
21413,8,1000
21414,8,900
21415,8,600
21416,8,200
21417,8,300
21418,8,800
21419,8,100
21420,8,1200
21421,8,701
21422,8,100
21423,8,1200
21424,8,1200
21425,8,300
21426,8,100
21427,8,1000
21428,8,1200
21429,8,1300
21430,8,300
21431,8,100
21432,8,1200
21433,8,900
21434,8,500
21435,8,701
21436,8,100
21437,8,1300
21438,8,1200
21439,8,1300
21440,8,300
21441,8,1100
21442,8,800
21443,8,100
21444,8,400
21445,8,200
21446,8,100
21447,8,500
21448,8,800
21449,8,300
21450,8,1300
21451,8,100
21452,8,1300
21453,8,800
21454,8,500
21455,8,1300
21456,8,300
21457,8,1000
21458,8,702
21459,8,200
21460,8,1100
21461,8,100
21462,8,300
21463,8,100
21464,8,1000
21465,8,100
21466,8,500
21467,8,100
21468,8,100
21469,8,1300
21470,8,100
21471,8,100
21472,8,200
21473,8,1100
21474,8,900
21475,8,500
21476,8,400
21477,8,800
21478,8,600
21479,8,1100
21480,8,400
21481,8,1100
21482,8,1000
21483,8,1300
21484,8,701
21485,8,701
21486,8,1000
21487,8,702
21488,8,400
21489,8,400
21490,8,100
21491,8,800
21492,8,1000
21493,8,1000
21494,8,100
21495,8,100
21496,8,701
21497,8,300
21498,8,600
21499,8,800
21500,8,100
21501,8,200
21502,8,900
21503,8,600
21504,8,400
21505,8,300
21506,8,500
21507,8,300
21508,8,400
21509,8,701
21510,8,500
21511,8,100
21512,8,800
21513,8,100
21514,8,1300
21515,8,200
21516,8,100
21517,8,100
21518,8,100
21519,8,400
21520,8,400
21521,8,1000
21522,8,1300
21523,8,1300
21524,8,1200
21525,8,100
21526,8,600
21527,8,800
21528,8,300
21529,8,800
21530,8,100
21531,8,400
21532,8,900
21533,8,900
21534,8,1100
21535,8,500
21536,8,300
21537,8,100
21538,8,500
21539,8,800
21540,8,800
21541,8,1100
21542,8,100
21543,8,702
21544,8,1200
21545,8,1000
21546,8,1100
21547,8,100
21548,8,800
21549,8,300
21550,8,702
21551,8,702
21552,8,1300
21553,8,300
21554,8,200
21555,8,100
21556,8,900
21557,8,800
21558,8,1100
21559,8,800
21560,8,900
21561,8,1300
21562,8,900
21563,8,1200
21564,8,100
21565,8,900
21566,8,900
21567,8,701
21568,8,1000
21569,8,1300
21570,8,1100
21571,8,900
21572,8,900
21573,8,1200
21574,8,100
21575,8,300
21576,8,300
21577,8,800
21578,8,1000
21579,8,800
21580,8,400
21581,8,800
21582,8,100
21583,8,400
21584,8,100
21585,8,702
21586,8,1300
21587,8,300
21588,8,1000
21589,8,100
21590,8,300
21591,8,701
21592,8,300
21593,8,200
21594,8,1300
21595,8,1200
21596,8,300
21597,8,100
21598,8,600
21599,8,800
21600,8,1100
21601,8,800
21602,8,100
21603,8,1000
21604,8,1100
21605,8,500
21606,8,1200
21607,8,400
21608,8,100
21609,8,1000
21610,8,900
21611,8,100
21612,8,400
21613,8,600
21614,8,1000
21615,8,200
21616,8,300
21617,8,200
21618,8,1100
21619,8,300
21620,8,1100
21621,8,100
21622,8,702
21623,8,300
21624,8,400
21625,8,300
21626,8,100
21627,8,900
21628,8,300
21629,8,1200
21630,8,300
21631,8,1000
21632,8,300
21633,8,1300
21634,8,600
21635,8,300
21636,8,300
21637,8,1100
21638,8,800
21639,8,900
21640,8,701
21641,8,100
21642,8,300
21643,8,800
21644,8,1100
21645,8,400
21646,8,200
21647,8,1100
21648,8,1200
21649,8,900
21650,8,400
21651,8,1300
21652,8,1300
21653,8,1000
21654,8,300
21655,8,800
21656,8,300
21657,8,1100
21658,8,800
21659,8,1000
21660,8,1100
21661,8,800
21662,8,1300
21663,8,300
21664,8,1100
21665,8,1100
21666,8,1300
21667,8,200
21668,8,1300
21669,8,500
21670,8,200
21671,8,1200
21672,8,100
21673,8,1100
21674,8,702
21675,8,300
21676,8,500
21677,8,1300
21678,8,1000
21679,8,400
21680,8,1300
21681,8,100
21682,8,400
21683,8,300
21684,8,900
21685,8,100
21686,8,1000
21687,8,1000
21688,8,200
21689,8,100
21690,8,600
21691,8,1300
21692,8,702
21693,8,300
21694,8,800
21695,8,100
21696,8,1100
21697,8,100
21698,8,200
21699,8,1300
21700,8,1300
21701,8,100
21702,8,701
21703,8,702
21704,8,800
21705,8,1100
21706,8,900
21707,8,800
21708,8,300
21709,8,702
21710,8,702
21711,8,1100
21712,8,1000
21713,8,1200
21714,8,1300
21715,8,702
21716,8,100
21717,8,400
21718,8,1200
21719,8,701
21720,8,1200
21721,8,400
21722,8,900
21723,8,1100
21724,8,1200
21725,8,900
21726,8,1000
21727,8,1300
21728,8,702
21729,8,100
21730,8,800
21731,8,1100
21732,8,600
21733,8,300
21734,8,100
21735,8,400
21736,8,300
21737,8,1000
21738,8,200
21739,8,300
21740,8,400
21741,8,1200
21742,8,701
21743,8,500
21744,8,1100
21745,8,702
21746,8,1300
21747,8,200
21748,8,701
21749,8,1300
21750,8,1100
21751,8,100
21752,8,300
21753,8,800
21754,8,200
21755,8,900
21756,8,400
21757,8,702
21758,8,1300
21759,8,1100
21760,8,600
21761,8,400
21762,8,300
21763,8,200
21764,8,800
21765,8,500
21766,8,400
21767,8,400
21768,8,300
21769,8,1300
21770,8,1100
21771,8,300
21772,8,800
21773,8,200
21774,8,800
21775,8,100
21776,8,100
21777,8,1000
21778,8,100
21779,8,100
21780,8,500
21781,8,500
21782,8,200
21783,8,1200
21784,8,1000
21785,8,1000
21786,8,1300
21787,8,600
21788,8,200
21789,8,600
21790,8,1000
21791,8,100
21792,8,1000
21793,8,1300
21794,8,100
21795,8,1000
21796,8,500
21797,8,1000
21798,8,100
21799,8,500
21800,8,1000
21801,8,1200
21802,8,1300
21803,8,1300
21804,8,600
21805,8,1300
21806,8,1300
21807,8,300
21808,8,702
21809,8,400
21810,8,1100
21811,8,1300
21812,8,1000
21813,8,400
21814,8,100
21815,8,1300
21816,8,1000
21817,8,1100
21818,8,800
21819,8,100
21820,8,100
21821,8,100
21822,8,800
21823,8,200
21824,8,800
21825,8,1000
21826,8,1300
21827,8,200
21828,8,200
21829,8,900
21830,8,1100
21831,8,1100
21832,8,1000
21833,8,1100
21834,8,1100
21835,8,1000
21836,8,1300
21837,8,300
21838,8,1000
21839,8,200
21840,8,300
21841,8,200
21842,8,1300
21843,8,300
21844,8,100
21845,8,1300
21846,8,800
21847,8,702
21848,8,701
21849,8,800
21850,8,500
21851,8,300
21852,8,701
21853,8,702
21854,8,500
21855,8,300
21856,8,100
21857,8,300
21858,8,1000
21859,8,1000
21860,8,100
21861,8,1100
21862,8,100
21863,8,1300
21864,8,400
21865,8,800
21866,8,400
21867,8,1000
21868,8,1300
21869,8,300
21870,8,100
21871,8,702
21872,8,100
21873,8,200
21874,8,900
21875,8,1100
21876,8,1200
21877,8,300
21878,8,400
21879,8,800
21880,8,1200
21881,8,1300
21882,8,1000
21883,8,300
21884,8,400
21885,8,300
21886,8,300
21887,8,1100
21888,8,1000
21889,8,200
21890,8,1000
21891,8,600
21892,8,200
21893,8,1000
21894,8,300
21895,8,100
21896,8,100
21897,8,300
21898,8,800
21899,8,800
21900,8,800
21901,8,800
21902,8,1000
21903,8,701
21904,8,1100
21905,8,702
21906,8,702
21907,8,300
21908,8,800
21909,8,100
21910,8,1100
21911,8,200
21912,8,702
21913,8,1300
21914,8,702
21915,8,900
21916,8,1300
21917,8,500
21918,8,100
21919,8,300
21920,8,900
21921,8,300
21922,8,800
21923,8,1100
21924,8,100
21925,8,800
21926,8,100
21927,8,702
21928,8,800
21929,8,300
21930,8,1100
21931,8,800
21932,8,701
21933,8,300
21934,8,800
21935,8,1200
21936,8,1000
21937,8,702
21938,8,1100
21939,8,100
21940,8,100
21941,8,400
21942,8,702
21943,8,1000
21944,8,900
21945,8,800
21946,8,300
21947,8,701
21948,8,100
21949,8,500
21950,8,1300
21951,8,1100
21952,8,1200
21953,8,1300
21954,8,1000
21955,8,500
21956,8,1100
21957,8,100
21958,8,1300
21959,8,100
21960,8,1000
21961,8,702
21962,8,1300
21963,8,1100
21964,8,702
21965,8,300
21966,8,800
21967,8,500
21968,8,1000
21969,8,1000
21970,8,400
21971,8,1300
21972,8,300
21973,8,1100
21974,8,1200
21975,8,900
21976,8,800
21977,8,800
21978,8,300
21979,8,100
21980,8,800
21981,8,200
21982,8,100
21983,8,900
21984,8,1100
21985,8,702
21986,8,300
21987,8,600
21988,8,400
21989,8,1300
21990,8,400
21991,8,100
21992,8,600
21993,8,200
21994,8,800
21995,8,100
21996,8,702
21997,8,1300
21998,8,1000
21999,8,1000
22000,8,100
22001,8,800
22002,8,1100
22003,8,200
22004,8,702
22005,8,1100
22006,8,100
22007,8,1300
22008,8,1000
22009,8,100
22010,8,1100
22011,8,500
22012,8,1100
22013,8,400
22014,8,500
22015,8,100
22016,8,800
22017,8,1100
22018,8,500
22019,8,100
22020,8,200
22021,8,1100
22022,8,600
22023,8,400
22024,8,300
22025,8,200
22026,8,600
22027,8,800
22028,8,1200
22029,8,1300
22030,8,900
22031,8,100
22032,8,1000
22033,8,1000
22034,8,800
22035,8,1000
22036,8,1000
22037,8,800
22038,8,1000
22039,8,1000
22040,8,1300
22041,8,300
22042,8,900
22043,8,400
22044,8,1200
22045,8,1300
22046,8,1300
22047,8,1100
22048,8,100
22049,8,1000
22050,8,300
22051,8,800
22052,8,500
22053,8,100
22054,8,400
22055,8,300
22056,8,1300
22057,8,100
22058,8,100
22059,8,600
22060,8,1300
22061,8,500
22062,8,100
22063,8,400
22064,8,1000
22065,8,600
22066,8,1100
22067,8,100
22068,8,701
22069,8,100
22070,8,300
22071,8,1100
22072,8,200
22073,8,200
22074,8,701
22075,8,1000
22076,8,100
22077,8,1100
22078,8,1300
22079,8,1000
22080,8,1300
22081,8,702
22082,8,800
22083,8,500
22084,8,1100
22085,8,701
22086,8,100
22087,8,1200
22088,8,300
22089,8,1300
22090,8,300
22091,8,200
22092,8,200
22093,8,100
22094,8,300
22095,8,1300
22096,8,400
22097,8,1300
22098,8,1100
22099,8,100
22100,8,900
22101,8,701
22102,8,1100
22103,8,200
22104,8,1200
22105,8,400
22106,8,800
22107,8,300
22108,8,900
22109,8,1200
22110,8,100
22111,8,300
22112,8,600
22113,8,1000
22114,8,200
22115,8,1200
22116,8,1000
22117,8,900
22118,8,900
22119,8,1100
22120,8,200
22121,8,200
22122,8,300
22123,8,600
22124,8,400
22125,8,100
22126,8,500
22127,8,702
22128,8,1000
22129,8,1200
22130,8,900
22131,8,300
22132,8,1300
22133,8,200
22134,8,701
22135,8,1000
22136,8,1100
22137,8,900
22138,8,1200
22139,8,701
22140,8,200
22141,8,701
22142,8,800
22143,8,400
22144,8,300
22145,8,200
22146,8,701
22147,8,600
22148,8,1000
22149,8,900
22150,8,800
22151,8,200
22152,8,100
22153,8,100
22154,8,600
22155,8,200
22156,8,300
22157,8,300
22158,8,200
22159,8,600
22160,8,1200
22161,8,100
22162,8,300
22163,8,300
22164,8,600
22165,8,1000
22166,8,300
22167,8,100
22168,8,300
22169,8,100
22170,8,800
22171,8,200
22172,8,100
22173,8,1300
22174,8,1000
22175,8,300
22176,8,300
22177,8,300
22178,8,900
22179,8,300
22180,8,300
22181,8,200
22182,8,100
22183,8,800
22184,8,600
22185,8,701
22186,8,800
22187,8,300
22188,8,400
22189,8,1000
22190,8,1100
22191,8,1100
22192,8,1000
22193,8,1100
22194,8,1000
22195,8,702
22196,8,100
22197,8,200
22198,8,701
22199,8,100
22200,8,100
22201,8,1000
22202,8,500
22203,8,800
22204,8,100
22205,8,300
22206,8,200
22207,8,900
22208,8,500
22209,8,1300
22210,8,1200
22211,8,900
22212,8,300
22213,8,1000
22214,8,702
22215,8,900
22216,8,1200
22217,8,100
22218,8,702
22219,8,1000
22220,8,100
22221,8,1100
22222,8,100
22223,8,200
22224,8,400
22225,8,1300
22226,8,800
22227,8,300
22228,8,1300
22229,8,300
22230,8,300
22231,8,300
22232,8,1100
22233,8,300
22234,8,800
22235,8,300
22236,8,702
22237,8,1300
22238,8,600
22239,8,100
22240,8,300
22241,8,500
22242,8,500
22243,8,300
22244,8,1300
22245,8,701
22246,8,100
22247,8,300
22248,8,800
22249,8,500
22250,8,100
22251,8,1200
22252,8,100
22253,8,300
22254,8,900
22255,8,1300
22256,8,701
22257,8,200
22258,8,1000
22259,8,400
22260,8,1000
22261,8,1200
22262,8,1100
22263,8,200
22264,8,100
22265,8,1000
22266,8,800
22267,8,900
22268,8,300
22269,8,500
22270,8,701
22271,8,500
22272,8,1100
22273,8,800
22274,8,1200
22275,8,400
22276,8,900
22277,8,702
22278,8,702
22279,8,900
22280,8,1000
22281,8,100
22282,8,900
22283,8,1000
22284,8,800
22285,8,702
22286,8,100
22287,8,1200
22288,8,1000
22289,8,900
22290,8,500
22291,8,1200
22292,8,701
22293,8,1100
22294,8,300
22295,8,1300
22296,8,1200
22297,8,1300
22298,8,1100
22299,8,1200
22300,8,1100
22301,8,400
22302,8,600
22303,8,300
22304,8,1100
22305,8,200
22306,8,200
22307,8,600
22308,8,100
22309,8,300
22310,8,200
22311,8,400
22312,8,1200
22313,8,1300
22314,8,400
22315,8,300
22316,8,400
22317,8,300
22318,8,100
22319,8,100
22320,8,100
22321,8,1000
22322,8,400
22323,8,1200
22324,8,1200
22325,8,702
22326,8,800
22327,8,800
22328,8,1100
22329,8,1000
22330,8,300
22331,8,300
22332,8,1300
22333,8,600
22334,8,1200
22335,8,300
22336,8,500
22337,8,100
22338,8,702
22339,8,702
22340,8,1200
22341,8,100
22342,8,900
22343,8,100
22344,8,1000
22345,8,100
22346,8,100
22347,8,500
22348,8,1100
22349,8,200
22350,8,100
22351,8,600
22352,8,900
22353,8,1200
22354,8,300
22355,8,200
22356,8,1300
22357,8,1000
22358,8,400
22359,8,300
22360,8,300
22361,8,300
22362,8,702
22363,8,1000
22364,8,100
22365,8,702
22366,8,1000
22367,8,100
22368,8,800
22369,8,1000
22370,8,500
22371,8,1000
22372,8,900
22373,8,800
22374,8,1200
22375,8,600
22376,8,100
22377,8,1300
22378,8,1000
22379,8,1300
22380,8,600
22381,8,1300
22382,8,1200
22383,8,400
22384,8,1200
22385,8,300
22386,8,300
22387,8,200
22388,8,100
22389,8,900
22390,8,701
22391,8,1100
22392,8,300
22393,8,702
22394,8,900
22395,8,800
22396,8,100
22397,8,200
22398,8,500
22399,8,200
22400,8,300
22401,8,400
22402,8,900
22403,8,800
22404,8,200
22405,8,1200
22406,8,300
22407,8,100
22408,8,1000
22409,8,1200
22410,8,702
22411,8,500
22412,8,300
22413,8,100
22414,8,100
22415,8,1100
22416,8,1300
22417,8,1100
22418,8,200
22419,8,1100
22420,8,1100
22421,8,900
22422,8,600
22423,8,1100
22424,8,200
22425,8,500
22426,8,800
22427,8,900
22428,8,1000
22429,8,300
22430,8,400
22431,8,400
22432,8,1000
22433,8,900
22434,8,100
22435,8,800
22436,8,702
22437,8,500
22438,8,800
22439,8,200
22440,8,900
22441,8,100
22442,8,100
22443,8,100
22444,8,1100
22445,8,1000
22446,8,1000
22447,8,300
22448,8,900
22449,8,1100
22450,8,900
22451,8,1100
22452,8,1300
22453,8,300
22454,8,1000
22455,8,702
22456,8,900
22457,8,1300
22458,8,600
22459,8,701
22460,8,200
22461,8,702
22462,8,100
22463,8,1000
22464,8,400
22465,8,1100
22466,8,1300
22467,8,500
22468,8,100
22469,8,702
22470,8,400
22471,8,800
22472,8,300
22473,8,400
22474,8,400
22475,8,400
22476,8,900
22477,8,200
22478,8,1300
22479,8,1000
22480,8,100
22481,8,900
22482,8,500
22483,8,300
22484,8,1300
22485,8,1100
22486,8,100
22487,8,1000
22488,8,701
22489,8,702
22490,8,100
22491,8,1000
22492,8,800
22493,8,300
22494,8,1200
22495,8,1300
22496,8,1100
22497,8,300
22498,8,100
22499,8,1100
22500,8,300
22501,8,900
22502,8,1000
22503,8,1200
22504,8,300
22505,8,100
22506,8,800
22507,8,200
22508,8,1100
22509,8,300
22510,8,100
22511,8,701
22512,8,400
22513,8,701
22514,8,200
22515,8,900
22516,8,1300
22517,8,600
22518,8,100
22519,8,1300
22520,8,100
22521,8,100
22522,8,900
22523,8,1000
22524,8,1200
22525,8,1000
22526,8,900
22527,8,600
22528,8,900
22529,8,600
22530,8,100
22531,8,300
22532,8,500
22533,8,200
22534,8,702
22535,8,300
22536,8,200
22537,8,702
22538,8,500
22539,8,600
22540,8,1000
22541,8,100
22542,8,800
22543,8,300
22544,8,1100
22545,8,500
22546,8,200
22547,8,100
22548,8,702
22549,8,100
22550,8,100
22551,8,1300
22552,8,500
22553,8,100
22554,8,100
22555,8,300
22556,8,800
22557,8,200
22558,8,800
22559,8,1200
22560,8,100
22561,8,800
22562,8,300
22563,8,100
22564,8,1300
22565,8,900
22566,8,500
22567,8,800
22568,8,400
22569,8,100
22570,8,1100
22571,8,300
22572,8,300
22573,8,900
22574,8,1300
22575,8,400
22576,8,1200
22577,8,1300
22578,8,900
22579,8,100
22580,8,701
22581,8,1300
22582,8,300
22583,8,100
22584,8,1200
22585,8,100
22586,8,1200
22587,8,800
22588,8,900
22589,8,600
22590,8,300
22591,8,500
22592,8,1200
22593,8,701
22594,8,1100
22595,8,900
22596,8,100
22597,8,900
22598,8,1300
22599,8,500
22600,8,701
22601,8,300
22602,8,1100
22603,8,1100
22604,8,1300
22605,8,1000
22606,8,900
22607,8,300
22608,8,200
22609,8,500
22610,8,300
22611,8,500
22612,8,100
22613,8,200
22614,8,300
22615,8,1100
22616,8,1000
22617,8,300
22618,8,800
22619,8,1000
22620,8,702
22621,8,1100
22622,8,300
22623,8,1300
22624,8,1000
22625,8,300
22626,8,100
22627,8,600
22628,8,900
22629,8,600
22630,8,800
22631,8,200
22632,8,1000
22633,8,200
22634,8,1200
22635,8,702
22636,8,1300
22637,8,400
22638,8,600
22639,8,1000
22640,8,1100
22641,8,600
22642,8,100
22643,8,1100
22644,8,1000
22645,8,702
22646,8,1100
22647,8,800
22648,8,100
22649,8,1100
22650,8,800
22651,8,1300
22652,8,1000
22653,8,702
22654,8,1200
22655,8,1100
22656,8,500
22657,8,600
22658,8,500
22659,8,701
22660,8,800
22661,8,701
22662,8,1100
22663,8,1000
22664,8,100
22665,8,1300
22666,8,100
22667,8,200
22668,8,100
22669,8,800
22670,8,1200
22671,8,600
22672,8,500
22673,8,1300
22674,8,701
22675,8,100
22676,8,200
22677,8,200
22678,8,900
22679,8,400
22680,8,1300
22681,8,200
22682,8,1300
22683,8,1000
22684,8,800
22685,8,1000
22686,8,1200
22687,8,800
22688,8,800
22689,8,200
22690,8,400
22691,8,1300
22692,8,100
22693,8,702
22694,8,400
22695,8,100
22696,8,1300
22697,8,500
22698,8,701
22699,8,1300
22700,8,100
22701,8,1100
22702,8,300
22703,8,800
22704,8,300
22705,8,500
22706,8,1100
22707,8,1100
22708,8,100
22709,8,300
22710,8,300
22711,8,1000
22712,8,900
22713,8,800
22714,8,1000
22715,8,500
22716,8,400
22717,8,300
22718,8,900
22719,8,200
22720,8,100
22721,8,1100
22722,8,500
22723,8,900
22724,8,100
22725,8,100
22726,8,100
22727,8,100
22728,8,200
22729,8,900
22730,8,1300
22731,8,1100
22732,8,600
22733,8,100
22734,8,100
22735,8,1100
22736,8,600
22737,8,1100
22738,8,1300
22739,8,100
22740,8,800
22741,8,1300
22742,8,300
22743,8,1000
22744,8,400
22745,8,300
22746,8,1100
22747,8,400
22748,8,100
22749,8,400
22750,8,900
22751,8,1000
22752,8,500
22753,8,200
22754,8,100
22755,8,100
22756,8,200
22757,8,100
22758,8,1100
22759,8,100
22760,8,300
22761,8,300
22762,8,1200
22763,8,300
22764,8,300
22765,8,400
22766,8,600
22767,8,1300
22768,8,200
22769,8,800
22770,8,100
22771,8,300
22772,8,300
22773,8,702
22774,8,100
22775,8,600
22776,8,1100
22777,8,200
22778,8,100
22779,8,800
22780,8,1300
22781,8,1300
22782,8,300
22783,8,100
22784,8,500
22785,8,400
22786,8,1100
22787,8,300
22788,8,1000
22789,8,500
22790,8,701
22791,8,100
22792,8,701
22793,8,701
22794,8,1100
22795,8,300
22796,8,300
22797,8,1100
22798,8,701
22799,8,1200
22800,8,900
22801,8,100
22802,8,400
22803,8,300
22804,8,300
22805,8,800
22806,8,300
22807,8,800
22808,8,100
22809,8,1300
22810,8,1200
22811,8,702
22812,8,300
22813,8,1300
22814,8,200
22815,8,100
22816,8,400
22817,8,702
22818,8,1300
22819,8,800
22820,8,1300
22821,8,1300
22822,8,1100
22823,8,300
22824,8,100
22825,8,800
22826,8,1200
22827,8,600
22828,8,100
22829,8,400
22830,8,1300
22831,8,400
22832,8,400
22833,8,1300
22834,8,1300
22835,8,500
22836,8,500
22837,8,1300
22838,8,1300
22839,8,702
22840,8,600
22841,8,200
22842,8,200
22843,8,400
22844,8,900
22845,8,1300
22846,8,500
22847,8,300
22848,8,1300
22849,8,100
22850,8,1000
22851,8,1100
22852,8,300
22853,8,1000
22854,8,300
22855,8,1300
22856,8,200
22857,8,702
22858,8,300
22859,8,200
22860,8,1000
22861,8,1300
22862,8,300
22863,8,1100
22864,8,400
22865,8,1300
22866,8,200
22867,8,702
22868,8,1300
22869,8,800
22870,8,500
22871,8,600
22872,8,701
22873,8,1200
22874,8,701
22875,8,200
22876,8,400
22877,8,1000
22878,8,1300
22879,8,1100
22880,8,100
22881,8,1000
22882,8,400
22883,8,900
22884,8,1000
22885,8,800
22886,8,1000
22887,8,1200
22888,8,1200
22889,8,900
22890,8,200
22891,8,1200
22892,8,300
22893,8,1100
22894,8,1300
22895,8,1200
22896,8,500
22897,8,701
22898,8,900
22899,8,1100
22900,8,701
22901,8,100
22902,8,100
22903,8,300
22904,8,1000
22905,8,100
22906,8,900
22907,8,400
22908,8,1000
22909,8,200
22910,8,500
22911,8,300
22912,8,1200
22913,8,900
22914,8,300
22915,8,702
22916,8,500
22917,8,1000
22918,8,600
22919,8,702
22920,8,701
22921,8,100
22922,8,1000
22923,8,200
22924,8,600
22925,8,300
22926,8,200
22927,8,900
22928,8,702
22929,8,1000
22930,8,100
22931,8,701
22932,8,800
22933,8,1200
22934,8,100
22935,8,300
22936,8,100
22937,8,300
22938,8,800
22939,8,1000
22940,8,1200
22941,8,600
22942,8,1000
22943,8,900
22944,8,100
22945,8,300
22946,8,800
22947,8,300
22948,8,1300
22949,8,800
22950,8,1100
22951,8,200
22952,8,100
22953,8,300
22954,8,100
22955,8,1000
22956,8,100
22957,8,500
22958,8,1200
22959,8,100
22960,8,800
22961,8,300
22962,8,100
22963,8,1000
22964,8,1100
22965,8,800
22966,8,800
22967,8,1200
22968,8,1200
22969,8,100
22970,8,500
22971,8,900
22972,8,800
22973,8,800
22974,8,100
22975,8,1300
22976,8,200
22977,8,600
22978,8,900
22979,8,300
22980,8,100
22981,8,1100
22982,8,800
22983,8,500
22984,8,1200
22985,8,1000
22986,8,1000
22987,8,200
22988,8,100
22989,8,701
22990,8,300
22991,8,702
22992,8,701
22993,8,1100
22994,8,300
22995,8,800
22996,8,200
22997,8,200
22998,8,1300
22999,8,1300
23000,8,600
23001,8,100
23002,8,702
23003,8,1100
23004,8,701
23005,8,900
23006,8,1000
23007,8,100
23008,8,800
23009,8,300
23010,8,300
23011,8,1200
23012,8,1200
23013,8,1300
23014,8,1100
23015,8,702
23016,8,800
23017,8,1000
23018,8,1300
23019,8,1000
23020,8,100
23021,8,300
23022,8,400
23023,8,1300
23024,8,1200
23025,8,800
23026,8,1300
23027,8,1100
23028,8,300
23029,8,1300
23030,8,800
23031,8,400
23032,8,1000
23033,8,100
23034,8,500
23035,8,1300
23036,8,1200
23037,8,1300
23038,8,1200
23039,8,1300
23040,8,300
23041,8,600
23042,8,500
23043,8,800
23044,8,1000
23045,8,1100
23046,8,200
23047,8,800
23048,8,100
23049,8,1300
23050,8,1000
23051,8,800
23052,8,800
23053,8,1200
23054,8,600
23055,8,1200
23056,8,500
23057,8,100
23058,8,100
23059,8,1100
23060,8,1100
23061,8,400
23062,8,100
23063,8,701
23064,8,1000
23065,8,1100
23066,8,600
23067,8,900
23068,8,600
23069,8,1100
23070,8,300
23071,8,1000
23072,8,1100
23073,8,200
23074,8,1200
23075,8,100
23076,8,900
23077,8,1300
23078,8,1100
23079,8,1200
23080,8,1000
23081,8,900
23082,8,1100
23083,8,1200
23084,8,900
23085,8,1000
23086,8,400
23087,8,1100
23088,8,300
23089,8,1200
23090,8,100
23091,8,1200
23092,8,1300
23093,8,1100
23094,8,900
23095,8,1300
23096,8,300
23097,8,600
23098,8,702
23099,8,1000
23100,8,1300
23101,8,200
23102,8,1000
23103,8,1000
23104,8,200
23105,8,701
23106,8,1100
23107,8,600
23108,8,1100
23109,8,200
23110,8,300
23111,8,1300
23112,8,100
23113,8,702
23114,8,100
23115,8,300
23116,8,500
23117,8,800
23118,8,1100
23119,8,900
23120,8,701
23121,8,1000
23122,8,500
23123,8,1000
23124,8,200
23125,8,1100
23126,8,1000
23127,8,800
23128,8,100
23129,8,1000
23130,8,100
23131,8,500
