,SERIALNO,DIVISION
31467,2016000479284,8
31468,2016000479406,8
31469,2016000479419,8
31470,2016000479760,8
31471,2016000479788,8
31472,2016000479838,8
31473,2016000479892,8
31474,2016000479896,8
31475,2016000480165,8
31476,2016000480276,8
31477,2016000481280,8
31478,2016000481852,8
31479,2016000482146,8
31480,2016000482301,8
31481,2016000482568,8
31482,2016000482626,8
31483,2016000483010,8
31484,2016000483079,8
31485,2016000483082,8
31486,2016000483090,8
31487,2016000483252,8
31488,2016000483255,8
31489,2016000483751,8
31490,2016000483899,8
31491,2016000484253,8
31492,2016000484311,8
31493,2016000484461,8
31494,2016000484652,8
31495,2016000484922,8
31496,2016000485154,8
31497,2016000485240,8
31498,2016000485329,8
31499,2016000486002,8
31500,2016000486027,8
31501,2016000486085,8
31502,2016000486386,8
31503,2016000486604,8
31504,2016000486907,8
31505,2016000486929,8
31506,2016000486950,8
31507,2016000487505,8
31508,2016000487769,8
31509,2016000487779,8
31510,2016000487837,8
31511,2016000488012,8
31512,2016000488034,8
31513,2016000488233,8
31514,2016000488442,8
31515,2016000488727,8
31516,2016000488896,8
31517,2016000489207,8
31518,2016000489305,8
31519,2016000489416,8
31520,2016000489427,8
31521,2016000489627,8
31522,2016000489737,8
31523,2016000490042,8
31524,2016000490083,8
31525,2016000490088,8
31526,2016000490305,8
31527,2016000490785,8
31528,2016000490826,8
31529,2016000490851,8
31530,2016000490955,8
31531,2016000491056,8
31532,2016000491276,8
31533,2016000491533,8
31534,2016000491632,8
31535,2016000491770,8
31536,2016000492070,8
31537,2016000492083,8
31538,2016000492212,8
31539,2016000492231,8
31540,2016000492242,8
31541,2016000492711,8
31542,2016000493141,8
31543,2016000493518,8
31544,2016000493657,8
31545,2016000493886,8
31546,2016000494130,8
31547,2016000494204,8
31548,2016000494580,8
31549,2016000494738,8
31550,2016000494969,8
31551,2016000494991,8
31552,2016000495250,8
31553,2016000495319,8
31554,2016000495365,8
31555,2016000495447,8
31556,2016000495633,8
31557,2016000496146,8
31558,2016000496190,8
31559,2016000496348,8
31560,2016000496524,8
31561,2016000496525,8
31562,2016000497030,8
31563,2016000497467,8
31564,2016000497795,8
31565,2016000497884,8
31566,2016000497930,8
31567,2016000498017,8
31568,2016000498064,8
31569,2016000498231,8
31570,2016000498509,8
31571,2016000499102,8
31572,2016000499185,8
31573,2016000499279,8
31574,2016000499333,8
31575,2016000499658,8
31576,2016000499714,8
31577,2016000499748,8
31578,2016000499861,8
31579,2016000500000,8
31580,2016000500265,8
31581,2016000500725,8
31582,2016000500778,8
31583,2016000500820,8
31584,2016000500981,8
31585,2016000501271,8
31586,2016000501396,8
31587,2016000501440,8
31588,2016000501463,8
31589,2016000501514,8
31590,2016000501648,8
31591,2016000501724,8
31592,2016000501788,8
31593,2016000502019,8
31594,2016000503033,8
31595,2016000503129,8
31596,2016000503269,8
31597,2016000503398,8
31598,2016000503629,8
31599,2016000503633,8
31600,2016000503971,8
31601,2016000504004,8
31602,2016000504483,8
31603,2016000504533,8
31604,2016000504596,8
31605,2016000504723,8
31606,2016000504780,8
31607,2016000504821,8
31608,2016000504837,8
31609,2016000504964,8
31610,2016000505826,8
31611,2016000506726,8
31612,2016000507110,8
31613,2016000507199,8
31614,2016000507331,8
31615,2016000507432,8
31616,2016000507463,8
31617,2016000507527,8
31618,2016000507887,8
31619,2016000507927,8
31620,2016000508494,8
31621,2016000508863,8
31622,2016000509410,8
31623,2016000510137,8
31624,2016000510823,8
31625,2016000510914,8
31626,2016000511151,8
31627,2016000511391,8
31628,2016000511461,8
31629,2016000512000,8
31630,2016000512018,8
31631,2016000512297,8
31632,2016000512743,8
31633,2016000512935,8
31634,2016000513397,8
31635,2016000513657,8
31636,2016000513731,8
31637,2016000514134,8
31638,2016000514264,8
31639,2016000514509,8
31640,2016000514627,8
31641,2016000514751,8
31642,2016000515113,8
31643,2016000515226,8
31644,2016000515510,8
31645,2016000515733,8
31646,2016000515789,8
31647,2016000515796,8
31648,2016000516187,8
31649,2016000516291,8
31650,2016000516294,8
31651,2016000516673,8
31652,2016000516720,8
31653,2016000516808,8
31654,2016000517120,8
31655,2016000517215,8
31656,2016000517341,8
31657,2016000517397,8
31658,2016000517616,8
31659,2016000518343,8
31660,2016000518382,8
31661,2016000518641,8
31662,2016000518771,8
31663,2016000518796,8
31664,2016000519269,8
31665,2016000519422,8
31666,2016000520066,8
31667,2016000520169,8
31668,2016000520192,8
31669,2016000520294,8
31670,2016000520306,8
31671,2016000520345,8
31672,2016000520654,8
31673,2016000521000,8
31674,2016000521151,8
31675,2016000521183,8
31676,2016000521232,8
31677,2016000521360,8
31678,2016000521539,8
31679,2016000521620,8
31680,2016000522480,8
31681,2016000522723,8
31682,2016000522951,8
31683,2016000523110,8
31684,2016000523287,8
31685,2016000523386,8
31686,2016000523614,8
31687,2016000523667,8
31688,2016000523691,8
31689,2016000523879,8
31690,2016000523910,8
31691,2016000524275,8
31692,2016000524635,8
31693,2016000524962,8
31694,2016000525122,8
31695,2016000525417,8
31696,2016000525959,8
31697,2016000525964,8
31698,2016000526106,8
31699,2016000526153,8
31700,2016000526254,8
31701,2016000526805,8
31702,2016000526995,8
31703,2016000527303,8
31704,2016000527318,8
31705,2016000527557,8
31706,2016000528353,8
31707,2016000528403,8
31708,2016000529199,8
31709,2016000529349,8
31710,2016000529425,8
31711,2016000530318,8
31712,2016000530320,8
31713,2016000530328,8
31714,2016000530899,8
31715,2016000530992,8
31716,2016000531260,8
31717,2016000531697,8
31718,2016000531960,8
31719,2016000531963,8
31720,2016000532083,8
31721,2016000532163,8
31722,2016000532201,8
31723,2016000532263,8
31724,2016000532310,8
31725,2016000532559,8
31726,2016000532564,8
31727,2016000532569,8
31728,2016000532726,8
31729,2016000532844,8
31730,2016000532887,8
31731,2016000532931,8
31732,2016000533383,8
31733,2016000533411,8
31734,2016000533456,8
31735,2016000533496,8
31736,2016000533621,8
31737,2016000533634,8
31738,2016000533862,8
31739,2016000533952,8
31740,2016000534618,8
31741,2016000535029,8
31742,2016000535093,8
31743,2016000535243,8
31744,2016000535326,8
31745,2016000535555,8
31746,2016000535824,8
31747,2016000536052,8
31748,2016000536257,8
31749,2016000536263,8
31750,2016000536335,8
31751,2016000536413,8
31752,2016000536520,8
31753,2016000536526,8
31754,2016000536664,8
31755,2016000536728,8
31756,2016000536950,8
31757,2016000537052,8
31758,2016000537176,8
31759,2016000537255,8
31760,2016000537268,8
31761,2016000537314,8
31762,2016000537745,8
31763,2016000537857,8
31764,2016000537902,8
31765,2016000537910,8
31766,2016000537927,8
31767,2016000538330,8
31768,2016000538717,8
31769,2016000538771,8
31770,2016000538876,8
31771,2016000538959,8
31772,2016000539193,8
31773,2016000539276,8
31774,2016000539293,8
31775,2016000539341,8
31776,2016000539343,8
31777,2016000539567,8
31778,2016000539779,8
31779,2016000540776,8
31780,2016000541309,8
31781,2016000541540,8
31782,2016000541661,8
31783,2016000541717,8
31784,2016000541817,8
31785,2016000541938,8
31786,2016000542017,8
31787,2016000542115,8
31788,2016000542173,8
31789,2016000542177,8
31790,2016000542251,8
31791,2016000542422,8
31792,2016000542507,8
31793,2016000542544,8
31794,2016000542568,8
31795,2016000542737,8
31796,2016000542969,8
31797,2016000543630,8
31798,2016000544219,8
31799,2016000544601,8
31800,2016000544706,8
31801,2016000544722,8
31802,2016000544763,8
31803,2016000544796,8
31804,2016000544970,8
31805,2016000545089,8
31806,2016000545141,8
31807,2016000545165,8
31808,2016000545605,8
31809,2016000545770,8
31810,2016000545897,8
31811,2016000546203,8
31812,2016000546416,8
31813,2016000546725,8
31814,2016000547099,8
31815,2016000547327,8
31816,2016000547385,8
31817,2016000547392,8
31818,2016000547439,8
31819,2016000547526,8
31820,2016000547737,8
31821,2016000547761,8
31822,2016000548228,8
31823,2016000548364,8
31824,2016000548558,8
31825,2016000548865,8
31826,2016000548866,8
31827,2016000549197,8
31828,2016000549568,8
31829,2016000550195,8
31830,2016000550206,8
31831,2016000550469,8
31832,2016000550653,8
31833,2016000550763,8
31834,2016000550984,8
31835,2016000551490,8
31836,2016000552056,8
31837,2016000552266,8
31838,2016000552276,8
31839,2016000553306,8
31840,2016000553460,8
31841,2016000554189,8
31842,2016000554330,8
31843,2016000554467,8
31844,2016000554620,8
31845,2016000554765,8
31846,2016000554843,8
31847,2016000555150,8
31848,2016000555370,8
31849,2016000555457,8
31850,2016000555621,8
31851,2016000555666,8
31852,2016000556262,8
31853,2016000556403,8
31854,2016000556802,8
31855,2016000557013,8
31856,2016000557133,8
31857,2016000557180,8
31858,2016000557299,8
31859,2016000557325,8
31860,2016000557372,8
31861,2016000557395,8
31862,2016000557479,8
31863,2016000557645,8
31864,2016000557671,8
31865,2016000557762,8
31866,2016000557821,8
31867,2016000557855,8
31868,2016000557963,8
31869,2016000558036,8
31870,2016000558174,8
31871,2016000558189,8
31872,2016000558330,8
31873,2016000558374,8
31874,2016000558516,8
31875,2016000558783,8
31876,2016000558915,8
31877,2016000558965,8
31878,2016000559063,8
31879,2016000559383,8
31880,2016000559458,8
31881,2016000559489,8
31882,2016000559564,8
31883,2016000559681,8
31884,2016000559835,8
31885,2016000559878,8
31886,2016000560030,8
31887,2016000560046,8
31888,2016000560210,8
31889,2016000560597,8
31890,2016000560780,8
31891,2016000560797,8
31892,2016000560937,8
31893,2016000560999,8
31894,2016000561151,8
31895,2016000561245,8
31896,2016000561265,8
31897,2016000561386,8
31898,2016000561566,8
31899,2016000561737,8
31900,2016000562043,8
31901,2016000562255,8
31902,2016000562733,8
31903,2016000562739,8
31904,2016000562775,8
31905,2016000562855,8
31906,2016000563085,8
31907,2016000563775,8
31908,2016000563879,8
31909,2016000564068,8
31910,2016000564155,8
31911,2016000564302,8
31912,2016000564363,8
31913,2016000564752,8
31914,2016000564951,8
31915,2016000564999,8
31916,2016000565040,8
31917,2016000565374,8
31918,2016000565440,8
31919,2016000565629,8
31920,2016000565913,8
31921,2016000565958,8
31922,2016000566997,8
31923,2016000567073,8
31924,2016000567158,8
31925,2016000567174,8
31926,2016000567550,8
31927,2016000567778,8
31928,2016000568107,8
31929,2016000568565,8
31930,2016000568630,8
31931,2016000568637,8
31932,2016000569059,8
31933,2016000569082,8
31934,2016000569155,8
31935,2016000569400,8
31936,2016000569518,8
31937,2016000569894,8
31938,2016000569930,8
31939,2016000570255,8
31940,2016000570318,8
31941,2016000570348,8
31942,2016000570399,8
31943,2016000570428,8
31944,2016000570732,8
31945,2016000571217,8
31946,2016000571445,8
31947,2016000571724,8
31948,2016000571764,8
31949,2016000572061,8
31950,2016000572708,8
31951,2016000573298,8
31952,2016000573519,8
31953,2016000573737,8
31954,2016000573810,8
31955,2016000573819,8
31956,2016000573943,8
31957,2016000574022,8
31958,2016000574113,8
31959,2016000574138,8
31960,2016000574157,8
31961,2016000574167,8
31962,2016000574218,8
31963,2016000574582,8
31964,2016000574691,8
31965,2016000574753,8
31966,2016000574762,8
31967,2016000574882,8
31968,2016000575196,8
31969,2016000575508,8
31970,2016000575747,8
31971,2016000575879,8
31972,2016000575909,8
31973,2016000575910,8
31974,2016000576063,8
31975,2016000576214,8
31976,2016000577151,8
31977,2016000577573,8
31978,2016000577926,8
31979,2016000578291,8
31980,2016000578402,8
31981,2016000578604,8
31982,2016000578741,8
31983,2016000578764,8
31984,2016000578875,8
31985,2016000579163,8
31986,2016000579237,8
31987,2016000579331,8
31988,2016000579511,8
31989,2016000579560,8
31990,2016000579925,8
31991,2016000580064,8
31992,2016000580421,8
31993,2016000580587,8
31994,2016000580708,8
31995,2016000580797,8
31996,2016000581126,8
31997,2016000581151,8
31998,2016000581152,8
31999,2016000581371,8
32000,2016000581389,8
32001,2016000581628,8
32002,2016000581767,8
32003,2016000581975,8
32004,2016000582068,8
32005,2016000582660,8
32006,2016000583011,8
32007,2016000583224,8
32008,2016000583442,8
32009,2016000583683,8
32010,2016000583777,8
32011,2016000583846,8
32012,2016000584426,8
32013,2016000584518,8
32014,2016000584840,8
32015,2016000584866,8
32016,2016000584951,8
32017,2016000585053,8
32018,2016000585211,8
32019,2016000585294,8
32020,2016000585330,8
32021,2016000585344,8
32022,2016000585415,8
32023,2016000585852,8
32024,2016000586228,8
32025,2016000586381,8
32026,2016000587032,8
32027,2016000587053,8
32028,2016000587818,8
32029,2016000588323,8
32030,2016000588637,8
32031,2016000588845,8
32032,2016000588977,8
32033,2016000589049,8
32034,2016000589316,8
32035,2016000589402,8
32036,2016000589575,8
32037,2016000590041,8
32038,2016000590082,8
32039,2016000590164,8
32040,2016000590564,8
32041,2016000590910,8
32042,2016000590952,8
32043,2016000591011,8
32044,2016000591052,8
32045,2016000591133,8
32046,2016000591163,8
32047,2016000591214,8
32048,2016000591355,8
32049,2016000591430,8
32050,2016000591448,8
32051,2016000591678,8
32052,2016000591787,8
32053,2016000592144,8
32054,2016000592245,8
32055,2016000592283,8
32056,2016000592701,8
32057,2016000593022,8
32058,2016000593037,8
32059,2016000593175,8
32060,2016000593369,8
32061,2016000594471,8
32062,2016000594802,8
32063,2016000594856,8
32064,2016000595034,8
32065,2016000595280,8
32066,2016000595436,8
32067,2016000595784,8
32068,2016000595905,8
32069,2016000596040,8
32070,2016000596076,8
32071,2016000596292,8
32072,2016000596731,8
32073,2016000596860,8
32074,2016000596977,8
32075,2016000597117,8
32076,2016000597227,8
32077,2016000598178,8
32078,2016000598351,8
32079,2016000598523,8
32080,2016000598576,8
32081,2016000598822,8
32082,2016000599217,8
32083,2016000599253,8
32084,2016000599298,8
32085,2016000599538,8
32086,2016000600219,8
32087,2016000600244,8
32088,2016000600314,8
32089,2016000600359,8
32090,2016000600370,8
32091,2016000600748,8
32092,2016000600882,8
32093,2016000601071,8
32094,2016000601344,8
32095,2016000602214,8
32096,2016000602712,8
32097,2016000602847,8
32098,2016000602984,8
32099,2016000603105,8
32100,2016000603175,8
32101,2016000603205,8
32102,2016000603285,8
32103,2016000603460,8
32104,2016000603500,8
32105,2016000604213,8
32106,2016000604508,8
32107,2016000604632,8
32108,2016000605799,8
32109,2016000606135,8
32110,2016000606336,8
32111,2016000606394,8
32112,2016000606599,8
32113,2016000607000,8
32114,2016000607211,8
32115,2016000607368,8
32116,2016000607506,8
32117,2016000608463,8
32118,2016000608518,8
32119,2016000608724,8
32120,2016000608737,8
32121,2016000609071,8
32122,2016000609336,8
32123,2016000609610,8
32124,2016000609707,8
32125,2016000609961,8
32126,2016000609988,8
32127,2016000610002,8
32128,2016000610175,8
32129,2016000610398,8
32130,2016000610589,8
32131,2016000610769,8
32132,2016000610903,8
32133,2016000611505,8
32134,2016000611773,8
32135,2016000611831,8
32136,2016000612023,8
32137,2016000612150,8
32138,2016000612348,8
32139,2016000612528,8
32140,2016000612541,8
32141,2016000612589,8
32142,2016000612607,8
32143,2016000612709,8
32144,2016000612904,8
32145,2016000613037,8
32146,2016000613134,8
32147,2016000613202,8
32148,2016000613270,8
32149,2016000613462,8
32150,2016000613522,8
32151,2016000613610,8
32152,2016000613812,8
32153,2016000614192,8
32154,2016000614474,8
32155,2016000614485,8
32156,2016000615224,8
32157,2016000615325,8
32158,2016000615544,8
32159,2016000615662,8
32160,2016000615779,8
32161,2016000615797,8
32162,2016000615825,8
32163,2016000615940,8
32164,2016000616006,8
32165,2016000616240,8
32166,2016000616327,8
32167,2016000616427,8
32168,2016000616478,8
32169,2016000616813,8
32170,2016000616817,8
32171,2016000616833,8
32172,2016000617025,8
32173,2016000617104,8
32174,2016000617151,8
32175,2016000617333,8
32176,2016000617746,8
32177,2016000617809,8
32178,2016000617844,8
32179,2016000618098,8
32180,2016000618288,8
32181,2016000619231,8
32182,2016000619237,8
32183,2016000619243,8
32184,2016000619776,8
32185,2016000620046,8
32186,2016000620175,8
32187,2016000620343,8
32188,2016000620716,8
32189,2016000620770,8
32190,2016000621043,8
32191,2016000621230,8
32192,2016000621505,8
32193,2016000621555,8
32194,2016000621810,8
32195,2016000622081,8
32196,2016000622318,8
32197,2016000622399,8
32198,2016000622494,8
32199,2016000623065,8
32200,2016000623086,8
32201,2016000623106,8
32202,2016000623346,8
32203,2016000623562,8
32204,2016000624033,8
32205,2016000624491,8
32206,2016000624585,8
32207,2016000624756,8
32208,2016000625338,8
32209,2016000625606,8
32210,2016000626005,8
32211,2016000626214,8
32212,2016000626647,8
32213,2016000626699,8
32214,2016000626736,8
32215,2016000626900,8
32216,2016000628072,8
32217,2016000628107,8
32218,2016000628202,8
32219,2016000628263,8
32220,2016000628332,8
32221,2016000628492,8
32222,2016000628495,8
32223,2016000628857,8
32224,2016000628946,8
32225,2016000629116,8
32226,2016000629183,8
32227,2016000629437,8
32228,2016000629487,8
32229,2016000629715,8
32230,2016000629755,8
32231,2016000629793,8
32232,2016000630170,8
32233,2016000630177,8
32234,2016000630214,8
32235,2016000630238,8
32236,2016000630609,8
32237,2016000630731,8
32238,2016000630955,8
32239,2016000630957,8
32240,2016000631409,8
32241,2016000631611,8
