,AGEP,CITWP,DDRS
19346,8,,2.0
19347,58,,1.0
19348,64,,1.0
19349,33,,2.0
19350,65,,2.0
19351,26,,2.0
19352,21,,2.0
19353,56,,2.0
19354,82,,2.0
19355,17,,2.0
19356,52,,2.0
19357,47,,2.0
19358,69,,2.0
19359,45,,2.0
19360,20,,2.0
19361,10,,2.0
19362,60,,2.0
19363,56,,2.0
19364,53,,2.0
19365,33,,2.0
19366,29,,2.0
19367,35,,2.0
19368,35,,2.0
19369,13,,2.0
19370,11,,2.0
19371,8,,2.0
19372,3,,
19373,1,,
19374,54,,2.0
19375,56,,2.0
19376,65,,2.0
19377,60,,2.0
19378,61,,2.0
19379,37,,2.0
19380,60,,2.0
19381,49,,2.0
19382,59,,2.0
19383,18,,2.0
19384,57,,2.0
19385,54,,2.0
19386,20,,2.0
19387,85,,2.0
19388,29,,2.0
19389,31,,2.0
19390,5,,2.0
19391,2,,
19392,53,,2.0
19393,72,,2.0
19394,37,,2.0
19395,41,,2.0
19396,4,,
19397,61,,2.0
19398,35,,2.0
19399,38,,2.0
19400,16,,2.0
19401,51,2013.0,2.0
19402,46,,2.0
19403,18,,2.0
19404,0,,
19405,62,,2.0
19406,70,,2.0
19407,48,,2.0
19408,27,,2.0
19409,0,,
19410,21,,2.0
19411,40,,2.0
19412,55,,2.0
19413,58,,2.0
19414,15,,2.0
19415,61,,2.0
19416,61,,2.0
19417,47,,2.0
19418,45,,2.0
19419,17,,2.0
19420,15,,2.0
19421,14,,2.0
19422,11,,2.0
19423,66,,2.0
19424,21,,2.0
19425,20,,2.0
19426,1,,
19427,0,,
19428,60,,2.0
19429,49,,2.0
19430,45,,2.0
19431,12,,2.0
19432,54,,2.0
19433,64,,2.0
19434,51,,2.0
19435,51,,2.0
19436,48,,2.0
19437,11,,2.0
19438,28,,2.0
19439,56,,2.0
19440,52,,2.0
19441,23,,2.0
19442,94,,1.0
19443,48,,2.0
19444,53,,2.0
19445,17,,2.0
19446,57,,2.0
19447,55,,2.0
19448,82,,2.0
19449,82,,2.0
19450,62,,2.0
19451,58,,2.0
19452,77,,2.0
19453,28,,2.0
19454,31,,2.0
19455,9,,2.0
19456,6,,2.0
19457,8,,2.0
19458,23,,2.0
19459,57,,2.0
19460,62,,2.0
19461,89,,1.0
19462,30,,2.0
19463,35,,2.0
19464,33,,2.0
19465,6,,2.0
19466,4,,
19467,1,,
19468,33,,2.0
19469,34,,2.0
19470,8,,2.0
19471,51,,2.0
19472,61,,2.0
19473,59,,2.0
19474,51,,2.0
19475,51,,2.0
19476,21,,2.0
19477,55,,2.0
19478,54,,2.0
19479,47,,2.0
19480,19,,2.0
19481,12,,2.0
19482,49,,2.0
19483,57,,2.0
19484,23,,2.0
19485,28,,2.0
19486,4,,
19487,2,,
19488,0,,
19489,42,,2.0
19490,39,,2.0
19491,8,,2.0
19492,67,,2.0
19493,57,,2.0
19494,42,,2.0
19495,38,,2.0
19496,82,,2.0
19497,76,,2.0
19498,56,,2.0
19499,50,,2.0
19500,22,,2.0
19501,22,,2.0
19502,39,,2.0
19503,44,,2.0
19504,18,,2.0
19505,16,,2.0
19506,10,,2.0
19507,30,,2.0
19508,27,,2.0
19509,5,,2.0
19510,25,,2.0
19511,24,,2.0
19512,2,,
19513,0,,
19514,35,,2.0
19515,64,,2.0
19516,56,,2.0
19517,76,,2.0
19518,54,,2.0
19519,43,,2.0
19520,41,,2.0
19521,11,,2.0
19522,4,,
19523,58,,2.0
19524,56,,2.0
19525,66,,2.0
19526,66,,2.0
19527,78,,2.0
19528,52,,2.0
19529,49,,2.0
19530,53,,2.0
19531,63,,2.0
19532,62,,2.0
19533,61,,2.0
19534,69,,2.0
19535,83,,2.0
19536,63,,1.0
19537,75,,2.0
19538,75,,2.0
19539,59,1987.0,2.0
19540,58,1976.0,2.0
19541,30,,2.0
19542,60,,2.0
19543,66,,2.0
19544,83,,2.0
19545,53,,2.0
19546,38,,2.0
19547,30,,2.0
19548,24,,2.0
19549,22,,2.0
19550,56,,2.0
19551,53,,2.0
19552,21,,2.0
19553,18,,2.0
19554,47,,2.0
19555,34,,2.0
19556,5,,2.0
19557,3,,
19558,9,,2.0
19559,24,,2.0
19560,84,,2.0
19561,53,,2.0
19562,35,,2.0
19563,42,,2.0
19564,22,,2.0
19565,20,,2.0
19566,17,,2.0
19567,53,,2.0
19568,28,,2.0
19569,25,,2.0
19570,1,,
19571,0,,
19572,25,,2.0
19573,48,,2.0
19574,18,,2.0
19575,15,,2.0
19576,19,,2.0
19577,59,,2.0
19578,58,,2.0
19579,75,,2.0
19580,42,,2.0
19581,67,,2.0
19582,73,,2.0
19583,34,,2.0
19584,11,,2.0
19585,10,,2.0
19586,8,,2.0
19587,36,,2.0
19588,41,,2.0
19589,3,,
19590,1,,
19591,10,,2.0
19592,3,,
19593,24,,2.0
19594,24,,2.0
19595,77,,2.0
19596,58,,2.0
19597,58,,2.0
19598,23,,2.0
19599,26,,2.0
19600,26,,2.0
19601,25,,2.0
19602,25,,2.0
19603,41,,2.0
19604,33,,2.0
19605,29,,2.0
19606,47,,2.0
19607,47,,2.0
19608,22,,2.0
19609,19,,2.0
19610,18,,2.0
19611,70,,2.0
19612,58,,2.0
19613,67,,2.0
19614,54,,2.0
19615,74,,2.0
19616,70,,2.0
19617,59,,2.0
19618,57,,2.0
19619,82,,2.0
19620,65,,2.0
19621,68,,1.0
19622,45,,1.0
19623,41,,2.0
19624,16,,2.0
19625,14,,2.0
19626,6,,2.0
19627,4,,
19628,49,,2.0
19629,62,,2.0
19630,59,,2.0
19631,68,,2.0
19632,30,,2.0
19633,0,,
19634,28,,2.0
19635,64,,2.0
19636,73,,2.0
19637,57,,2.0
19638,57,,2.0
19639,40,,2.0
19640,22,,2.0
19641,15,,2.0
19642,7,,2.0
19643,7,,2.0
19644,22,,2.0
19645,53,,2.0
19646,39,,2.0
19647,52,,2.0
19648,28,,2.0
19649,25,,2.0
19650,22,,2.0
19651,60,,2.0
19652,57,,2.0
19653,47,,2.0
19654,56,,2.0
19655,52,,2.0
19656,18,,2.0
19657,73,,2.0
19658,72,1990.0,2.0
19659,29,,2.0
19660,21,,2.0
19661,24,,1.0
19662,26,,2.0
19663,3,,
19664,7,,2.0
19665,58,,2.0
19666,55,,2.0
19667,28,,2.0
19668,24,,2.0
19669,48,,2.0
19670,59,,2.0
19671,68,,2.0
19672,63,,2.0
19673,46,2001.0,2.0
19674,14,,2.0
19675,9,,2.0
19676,8,,2.0
19677,4,,
19678,29,,2.0
19679,30,,2.0
19680,25,,2.0
19681,8,,2.0
19682,7,,2.0
19683,68,,2.0
19684,60,,2.0
19685,61,,2.0
19686,37,,1.0
19687,24,,2.0
19688,28,,2.0
19689,35,,2.0
19690,37,,2.0
19691,13,,2.0
19692,9,,2.0
19693,9,,2.0
19694,78,,2.0
19695,70,,2.0
19696,51,,2.0
19697,8,,2.0
19698,52,,2.0
19699,52,,2.0
19700,54,,2.0
19701,12,,2.0
19702,22,,2.0
19703,26,,2.0
19704,3,,
19705,0,,
19706,58,,2.0
19707,54,,2.0
19708,50,,2.0
19709,53,,2.0
19710,25,,2.0
19711,68,2007.0,2.0
19712,59,,2.0
19713,59,,2.0
19714,36,,2.0
19715,33,,2.0
19716,50,,2.0
19717,57,,2.0
19718,12,,2.0
19719,50,,2.0
19720,54,,2.0
19721,20,,2.0
19722,51,,2.0
19723,53,,2.0
19724,49,2009.0,2.0
19725,17,,2.0
19726,31,,2.0
19727,30,,2.0
19728,3,,
19729,51,,2.0
19730,57,,2.0
19731,15,,2.0
19732,19,,2.0
19733,48,,1.0
19734,51,,2.0
19735,66,,2.0
19736,64,,2.0
19737,59,,2.0
19738,60,,2.0
19739,77,,2.0
19740,77,,2.0
19741,65,,2.0
19742,61,2009.0,2.0
19743,24,,2.0
19744,22,,2.0
19745,59,,2.0
19746,57,,2.0
19747,63,,2.0
19748,61,,2.0
19749,89,,2.0
19750,24,,2.0
19751,56,,2.0
19752,55,,2.0
19753,23,,2.0
19754,17,,2.0
19755,55,,2.0
19756,53,,2.0
19757,22,,2.0
19758,43,,2.0
19759,17,,2.0
19760,41,,2.0
19761,15,,2.0
19762,11,,2.0
19763,10,,2.0
19764,7,,2.0
19765,40,,2.0
19766,46,,2.0
19767,11,,2.0
19768,9,,2.0
19769,58,,2.0
19770,58,,2.0
19771,70,,2.0
19772,65,,2.0
19773,67,,2.0
19774,69,,2.0
19775,60,,2.0
19776,50,,2.0
19777,52,,2.0
19778,5,,2.0
19779,47,,2.0
19780,49,,2.0
19781,20,,2.0
19782,17,,2.0
19783,15,,2.0
19784,9,,2.0
19785,8,,2.0
19786,1,,
19787,80,,2.0
19788,77,,2.0
19789,57,,2.0
19790,20,,2.0
19791,19,,2.0
19792,60,,2.0
19793,59,,2.0
19794,41,,2.0
19795,62,,2.0
19796,60,,2.0
19797,66,,2.0
19798,70,,2.0
19799,63,,2.0
19800,57,,2.0
19801,38,,2.0
19802,17,,2.0
19803,14,,2.0
19804,13,,2.0
19805,65,,2.0
19806,62,,2.0
19807,36,,2.0
19808,35,,2.0
19809,14,,2.0
19810,12,,2.0
19811,5,,2.0
19812,1,,
19813,29,,2.0
19814,34,,2.0
19815,24,,2.0
19816,8,,2.0
19817,6,,2.0
19818,4,,
19819,34,,2.0
19820,38,,2.0
19821,7,,2.0
19822,3,,
19823,78,,1.0
19824,48,,2.0
19825,38,,2.0
19826,15,,2.0
19827,14,,2.0
19828,11,,2.0
19829,63,,2.0
19830,61,,2.0
19831,70,,2.0
19832,70,,2.0
19833,49,,2.0
19834,57,,2.0
19835,18,,2.0
19836,17,,2.0
19837,14,,2.0
19838,61,,1.0
19839,17,,2.0
19840,80,,2.0
19841,75,,2.0
19842,60,,2.0
19843,24,,2.0
19844,20,,2.0
19845,63,,2.0
19846,72,,2.0
19847,34,,2.0
19848,36,,2.0
19849,38,,2.0
19850,17,,2.0
19851,13,,2.0
19852,13,,2.0
19853,42,,2.0
19854,44,,2.0
19855,24,,2.0
19856,17,,2.0
19857,73,,1.0
19858,24,,2.0
19859,22,,2.0
19860,37,,2.0
19861,32,,2.0
19862,17,,2.0
19863,45,,2.0
19864,45,,2.0
19865,18,,2.0
19866,15,,2.0
19867,12,,2.0
19868,9,,2.0
19869,71,,2.0
19870,71,,2.0
19871,26,,2.0
19872,53,,2.0
19873,55,,2.0
19874,73,,2.0
19875,23,,2.0
19876,46,,2.0
19877,52,,2.0
19878,15,,2.0
19879,10,,2.0
19880,8,,2.0
19881,5,,2.0
19882,71,1955.0,2.0
19883,71,,2.0
19884,70,,2.0
19885,94,,2.0
19886,41,,2.0
19887,64,,1.0
19888,18,,2.0
19889,27,,2.0
19890,16,,2.0
19891,29,,2.0
19892,34,,2.0
19893,2,,
19894,59,,2.0
19895,55,,2.0
19896,47,,2.0
19897,35,,2.0
19898,52,,2.0
19899,60,,2.0
19900,56,,2.0
19901,55,,1.0
19902,49,,2.0
19903,48,,2.0
19904,21,,2.0
19905,48,,2.0
19906,49,,2.0
19907,17,,2.0
19908,59,,2.0
19909,62,,2.0
19910,32,,2.0
19911,83,,2.0
19912,17,,2.0
19913,33,,2.0
19914,35,,2.0
19915,4,,
19916,35,,2.0
19917,67,,2.0
19918,55,,2.0
19919,55,,2.0
19920,34,,2.0
19921,40,,2.0
19922,39,,2.0
19923,13,,2.0
19924,11,,2.0
19925,7,,2.0
19926,56,,2.0
19927,60,,2.0
19928,25,,2.0
19929,69,,2.0
19930,61,,2.0
19931,57,,1.0
19932,34,,2.0
19933,66,,2.0
19934,34,,2.0
19935,71,,2.0
19936,63,,1.0
19937,64,,2.0
19938,51,,2.0
19939,21,,2.0
19940,25,,2.0
19941,55,,2.0
19942,55,,2.0
19943,66,,2.0
19944,67,,2.0
19945,63,,1.0
19946,69,,2.0
19947,49,,2.0
19948,53,,1.0
19949,24,,2.0
19950,22,,2.0
19951,37,,2.0
19952,48,,2.0
19953,16,,2.0
19954,4,,
19955,38,,2.0
19956,29,,2.0
19957,9,,2.0
19958,1,,
19959,30,,2.0
19960,67,,2.0
19961,82,,1.0
19962,55,,2.0
19963,59,,2.0
19964,67,,2.0
19965,58,,2.0
19966,62,,2.0
19967,56,,2.0
19968,61,,2.0
19969,40,,2.0
19970,43,,2.0
19971,54,,2.0
19972,52,,2.0
19973,18,,2.0
19974,24,,2.0
19975,26,,2.0
19976,32,,2.0
19977,8,,2.0
19978,3,,
19979,44,,2.0
19980,65,,2.0
19981,65,,2.0
19982,41,,2.0
19983,42,,2.0
19984,20,,2.0
19985,13,,2.0
19986,57,,2.0
19987,49,,2.0
19988,14,,2.0
19989,12,,2.0
19990,71,,2.0
19991,68,,2.0
19992,66,,2.0
19993,84,,2.0
19994,80,,2.0
19995,28,,2.0
19996,48,,2.0
19997,42,,2.0
19998,14,,2.0
19999,24,,2.0
20000,27,,2.0
20001,69,,2.0
20002,69,,2.0
20003,29,,2.0
20004,27,,2.0
20005,4,,
20006,2,,
20007,69,,2.0
20008,64,,2.0
20009,33,,2.0
20010,8,,2.0
20011,30,,2.0
20012,65,,2.0
20013,84,,1.0
20014,81,,2.0
20015,57,,2.0
20016,66,,2.0
20017,24,,2.0
20018,24,,2.0
20019,33,,2.0
20020,11,,2.0
20021,5,,2.0
20022,54,2010.0,2.0
20023,45,2010.0,2.0
20024,58,,2.0
20025,56,,2.0
20026,71,,2.0
20027,71,,2.0
20028,94,,1.0
20029,71,,2.0
20030,81,,2.0
20031,74,,2.0
20032,64,,2.0
20033,50,,2.0
20034,55,,2.0
20035,9,,2.0
20036,84,,2.0
20037,59,,2.0
20038,31,,2.0
20039,34,,2.0
20040,53,,2.0
20041,59,,2.0
20042,60,,2.0
20043,50,,2.0
20044,48,,2.0
20045,57,,2.0
20046,56,,2.0
20047,68,,2.0
20048,40,,2.0
20049,17,,2.0
20050,52,,2.0
20051,65,,2.0
20052,31,,2.0
20053,29,,2.0
20054,29,,2.0
20055,24,,2.0
20056,26,,2.0
20057,70,,2.0
20058,73,,2.0
20059,22,,2.0
20060,54,,2.0
20061,52,1972.0,2.0
20062,43,,2.0
20063,40,,2.0
20064,19,,2.0
20065,18,,2.0
20066,17,,2.0
20067,65,,2.0
20068,69,1995.0,2.0
20069,69,,2.0
20070,66,,2.0
20071,6,,2.0
20072,3,,
20073,3,,
20074,31,,2.0
20075,30,,2.0
20076,29,,2.0
20077,4,,
20078,2,,
20079,71,,2.0
20080,69,,2.0
20081,22,,2.0
20082,65,,2.0
20083,65,,2.0
20084,71,,2.0
20085,72,,2.0
20086,72,,2.0
20087,61,,2.0
20088,42,,2.0
20089,34,,2.0
20090,11,,2.0
20091,5,,2.0
20092,43,,2.0
20093,20,,2.0
20094,16,,2.0
20095,58,,2.0
20096,59,,2.0
20097,34,,2.0
20098,51,,2.0
20099,47,,2.0
20100,18,,2.0
20101,16,,2.0
20102,13,,2.0
20103,9,,2.0
20104,52,,2.0
20105,52,,2.0
20106,32,,2.0
20107,29,,2.0
20108,9,,2.0
20109,6,,2.0
20110,3,,
20111,21,,2.0
20112,22,,2.0
20113,78,,2.0
20114,19,,2.0
20115,19,,2.0
20116,20,,2.0
20117,63,,2.0
20118,60,,2.0
20119,21,,2.0
20120,33,,2.0
20121,31,,2.0
20122,51,,2.0
20123,49,,2.0
20124,23,,2.0
20125,52,,2.0
20126,82,,1.0
20127,63,,2.0
20128,49,,2.0
20129,56,,1.0
20130,53,,2.0
20131,43,,2.0
20132,41,,2.0
20133,17,,2.0
20134,14,,2.0
20135,9,,2.0
20136,2,,
20137,46,,2.0
20138,46,,2.0
20139,62,,2.0
20140,70,,2.0
20141,69,,2.0
20142,45,,2.0
20143,49,,2.0
20144,17,,2.0
20145,14,,2.0
20146,55,,2.0
20147,58,1981.0,2.0
20148,54,,2.0
20149,52,,2.0
20150,49,,2.0
20151,51,,2.0
20152,20,,2.0
20153,17,,2.0
20154,40,2010.0,2.0
20155,42,,2.0
20156,18,,2.0
20157,16,,2.0
20158,14,,2.0
20159,11,,2.0
20160,35,,2.0
20161,11,,2.0
20162,8,,2.0
20163,15,,2.0
20164,12,,2.0
20165,9,,2.0
20166,9,,2.0
20167,41,,2.0
20168,33,,2.0
20169,32,,2.0
20170,38,,2.0
20171,37,,2.0
20172,6,,2.0
20173,4,,
20174,2,,
20175,23,,2.0
20176,22,,2.0
20177,19,,2.0
20178,79,,2.0
20179,59,,2.0
20180,74,,2.0
20181,75,,1.0
20182,42,,2.0
20183,50,,2.0
20184,16,,2.0
20185,11,,2.0
20186,64,,1.0
20187,74,,2.0
20188,46,,2.0
20189,45,,2.0
20190,16,,2.0
20191,15,,2.0
20192,11,,2.0
20193,56,,1.0
20194,59,,2.0
20195,13,,2.0
20196,29,,2.0
20197,32,,2.0
20198,41,,2.0
20199,38,,2.0
20200,17,,2.0
20201,15,,2.0
20202,11,,2.0
20203,6,,2.0
20204,74,,2.0
20205,51,,2.0
20206,89,,1.0
20207,29,,2.0
20208,30,,2.0
20209,2,,
20210,8,,2.0
20211,28,,2.0
20212,30,,2.0
20213,5,,2.0
20214,3,,
20215,0,,
20216,52,,2.0
20217,53,,2.0
20218,18,,2.0
20219,16,,2.0
20220,24,,2.0
20221,24,,2.0
20222,73,,2.0
20223,73,,2.0
20224,72,,2.0
20225,70,,2.0
20226,45,,2.0
20227,48,,2.0
20228,53,,2.0
20229,47,,2.0
20230,45,,2.0
20231,17,,2.0
20232,15,,2.0
20233,11,,2.0
20234,83,,1.0
20235,34,,2.0
20236,36,,2.0
20237,4,,
20238,2,,
20239,22,,2.0
20240,69,,2.0
20241,70,,2.0
20242,75,,2.0
20243,55,,2.0
20244,64,,2.0
20245,34,,2.0
20246,56,,2.0
20247,56,,2.0
20248,32,,2.0
20249,41,,2.0
20250,13,,2.0
20251,13,,2.0
20252,11,,2.0
20253,10,,2.0
20254,62,,2.0
20255,64,,2.0
20256,65,,2.0
20257,35,,2.0
20258,21,,2.0
20259,18,,2.0
20260,55,,1.0
20261,40,,2.0
20262,20,,2.0
20263,89,,2.0
20264,46,,2.0
20265,36,,2.0
20266,11,,2.0
20267,7,,2.0
20268,70,,2.0
20269,33,,2.0
20270,9,,2.0
20271,7,,2.0
20272,5,,2.0
20273,68,,2.0
20274,71,,2.0
20275,59,,2.0
20276,60,,2.0
20277,32,,2.0
20278,3,,
20279,62,,2.0
20280,56,,2.0
20281,18,,2.0
20282,17,,2.0
20283,32,,2.0
20284,33,,2.0
20285,6,,2.0
20286,4,,
20287,54,,2.0
20288,41,,2.0
20289,16,,2.0
20290,15,,2.0
20291,5,,2.0
20292,19,,2.0
20293,30,,2.0
20294,1,,
20295,0,,
20296,47,,2.0
20297,46,,2.0
20298,73,,2.0
20299,80,,2.0
20300,36,,2.0
20301,56,,2.0
20302,76,,2.0
20303,75,,2.0
20304,71,,2.0
20305,75,,2.0
20306,24,,2.0
20307,23,,2.0
20308,40,,2.0
20309,14,,2.0
20310,44,,2.0
20311,67,,2.0
20312,74,,2.0
20313,61,,2.0
20314,62,,2.0
20315,39,,2.0
20316,17,,2.0
20317,10,,2.0
20318,38,,2.0
20319,48,,2.0
20320,7,,2.0
20321,52,,2.0
20322,55,,2.0
20323,68,,2.0
20324,74,,2.0
20325,69,,2.0
20326,94,,2.0
20327,65,,2.0
20328,42,,2.0
20329,42,,2.0
20330,6,,2.0
20331,3,,
20332,25,,2.0
20333,66,,2.0
20334,64,,2.0
20335,49,,2.0
20336,40,,2.0
20337,17,,2.0
20338,10,,2.0
20339,10,,2.0
20340,68,,2.0
20341,66,,2.0
20342,53,,2.0
20343,43,,2.0
20344,12,,2.0
20345,85,,2.0
20346,29,,2.0
20347,48,,2.0
20348,46,,2.0
20349,15,,2.0
20350,12,,2.0
20351,61,,2.0
20352,56,,2.0
20353,29,,2.0
20354,26,,2.0
20355,3,,
20356,0,,
20357,23,,2.0
20358,80,,1.0
20359,78,,1.0
20360,61,,2.0
20361,63,,2.0
20362,38,,2.0
20363,36,,2.0
20364,12,,2.0
20365,8,,2.0
20366,52,,2.0
20367,63,,2.0
20368,30,,2.0
20369,25,,2.0
20370,56,,2.0
20371,26,,2.0
20372,15,,2.0
20373,21,,2.0
20374,67,,2.0
20375,41,,2.0
20376,55,,2.0
20377,64,1970.0,2.0
20378,59,,1.0
20379,42,,2.0
20380,42,,2.0
20381,47,,2.0
20382,52,,2.0
20383,55,,2.0
20384,18,,2.0
20385,15,,2.0
20386,61,,2.0
20387,66,,2.0
20388,77,,1.0
20389,58,,2.0
20390,48,1965.0,2.0
20391,54,,2.0
20392,51,,2.0
20393,18,,2.0
20394,72,,2.0
20395,69,,2.0
20396,27,,2.0
20397,28,,2.0
20398,44,,2.0
20399,53,,2.0
20400,50,,2.0
20401,20,,2.0
20402,18,,2.0
20403,20,,2.0
20404,21,,2.0
20405,53,,2.0
20406,68,,2.0
20407,73,,2.0
20408,33,,2.0
20409,27,,2.0
20410,46,,2.0
20411,46,,2.0
20412,25,,2.0
20413,21,,2.0
20414,6,,2.0
20415,3,,
20416,15,,2.0
20417,27,,2.0
20418,29,,2.0
20419,22,,2.0
20420,0,,
20421,48,,2.0
20422,52,,2.0
20423,24,,2.0
20424,3,,
20425,29,,2.0
20426,37,,2.0
20427,60,,2.0
20428,63,,2.0
20429,74,,2.0
20430,75,,2.0
20431,58,,2.0
20432,65,,2.0
20433,64,,2.0
20434,64,,2.0
20435,66,,2.0
20436,36,,2.0
20437,4,,
20438,37,,2.0
20439,74,,2.0
20440,69,,2.0
20441,30,,2.0
20442,22,,2.0
20443,32,,2.0
20444,10,,2.0
20445,44,,2.0
20446,20,,2.0
20447,55,,2.0
20448,59,,2.0
20449,58,,2.0
20450,61,,2.0
20451,33,2005.0,2.0
20452,33,,2.0
20453,10,,2.0
20454,2,,
20455,70,,2.0
20456,64,,2.0
20457,56,,2.0
20458,21,,2.0
20459,28,,2.0
20460,27,,2.0
20461,0,,
20462,35,,2.0
20463,8,,2.0
20464,4,,
20465,10,,2.0
20466,40,,2.0
20467,64,,2.0
20468,74,,2.0
20469,32,,2.0
20470,33,,2.0
20471,9,,2.0
20472,4,,
20473,78,,2.0
20474,44,,2.0
20475,21,,2.0
20476,15,,2.0
20477,63,,2.0
20478,76,,2.0
20479,70,,2.0
20480,19,,2.0
20481,56,,2.0
20482,37,,2.0
20483,38,,2.0
20484,7,,2.0
20485,5,,2.0
20486,2,,
20487,52,,2.0
20488,48,,2.0
20489,22,,2.0
20490,61,,2.0
20491,73,,2.0
20492,68,,2.0
20493,75,,1.0
20494,53,,2.0
20495,77,,2.0
20496,76,,2.0
20497,50,,2.0
20498,68,,2.0
20499,61,,2.0
20500,65,,2.0
20501,69,,2.0
20502,34,,2.0
20503,61,1993.0,2.0
20504,60,1993.0,2.0
20505,68,,2.0
20506,71,,2.0
20507,67,,2.0
20508,61,,2.0
20509,25,,2.0
20510,94,,2.0
20511,19,,2.0
20512,23,,2.0
20513,67,,2.0
20514,63,,2.0
20515,15,,2.0
20516,9,,2.0
20517,75,,2.0
20518,75,,2.0
20519,49,,2.0
20520,42,,2.0
20521,18,,2.0
20522,16,,2.0
20523,14,,2.0
20524,11,,2.0
20525,58,,2.0
20526,27,,2.0
20527,17,,2.0
20528,38,,2.0
20529,13,,2.0
20530,11,,2.0
20531,6,,2.0
20532,5,,2.0
20533,4,,
20534,30,,2.0
20535,50,,2.0
20536,57,,2.0
20537,25,,2.0
20538,59,,2.0
20539,36,,2.0
20540,38,,2.0
20541,7,,2.0
20542,6,,2.0
20543,37,,2.0
20544,23,,2.0
20545,58,,2.0
20546,30,,2.0
20547,6,,2.0
20548,28,,2.0
20549,59,,2.0
20550,48,,2.0
20551,24,,2.0
20552,69,,2.0
20553,31,,2.0
20554,32,,2.0
20555,2,,
20556,81,,2.0
20557,77,,2.0
20558,53,,2.0
20559,40,,2.0
20560,44,,2.0
20561,20,,2.0
20562,15,,2.0
20563,11,,2.0
20564,6,,2.0
20565,2,,
20566,5,,2.0
20567,3,,
20568,16,,2.0
20569,25,,2.0
20570,21,,2.0
20571,21,,2.0
20572,23,,2.0
20573,42,,2.0
20574,43,,2.0
20575,10,,2.0
20576,8,,2.0
20577,2,,
20578,44,,2.0
20579,39,,2.0
20580,15,,2.0
20581,13,,2.0
20582,77,,2.0
20583,77,,2.0
20584,87,1958.0,2.0
20585,39,,2.0
20586,42,,2.0
20587,16,,2.0
20588,12,,2.0
20589,11,,2.0
20590,40,,2.0
20591,35,,2.0
20592,9,,2.0
20593,7,,2.0
20594,6,,2.0
20595,4,,
20596,68,,2.0
20597,44,,1.0
20598,94,,1.0
20599,67,,1.0
20600,64,,2.0
20601,38,,2.0
20602,48,,2.0
20603,19,,2.0
20604,16,,2.0
20605,13,,2.0
20606,5,,2.0
20607,3,,
20608,63,,2.0
20609,67,,2.0
20610,69,,2.0
20611,32,,2.0
20612,80,,1.0
20613,24,,2.0
20614,24,,2.0
20615,41,,2.0
20616,33,,2.0
20617,10,,2.0
20618,8,,2.0
20619,17,,2.0
20620,14,,2.0
20621,37,,2.0
20622,38,,2.0
20623,4,,
20624,4,,
20625,9,,2.0
20626,26,,2.0
20627,31,,2.0
20628,3,,
20629,27,,2.0
20630,31,,2.0
20631,7,,2.0
20632,4,,
20633,3,,
20634,2,,
20635,24,,2.0
20636,56,,2.0
20637,24,,2.0
20638,58,,2.0
20639,65,,2.0
20640,42,,2.0
20641,41,,2.0
20642,22,,2.0
20643,8,,2.0
20644,20,,2.0
20645,38,,2.0
20646,53,,2.0
20647,12,,2.0
20648,71,,2.0
20649,63,,2.0
20650,28,2003.0,2.0
20651,26,,2.0
20652,3,,
20653,64,,2.0
20654,66,,2.0
20655,62,,2.0
20656,27,,2.0
20657,41,,2.0
20658,22,,2.0
20659,16,,2.0
20660,52,,2.0
20661,62,,2.0
20662,57,,2.0
20663,57,,2.0
20664,94,,2.0
20665,21,,2.0
20666,71,,2.0
20667,79,,2.0
20668,45,,2.0
20669,36,,2.0
20670,16,,2.0
20671,12,,2.0
20672,8,,2.0
20673,7,,2.0
20674,41,,2.0
20675,36,,2.0
20676,16,,2.0
20677,12,,2.0
20678,10,,2.0
20679,58,,2.0
20680,67,,2.0
20681,64,,2.0
20682,44,,2.0
20683,67,,2.0
20684,64,,2.0
20685,29,,1.0
20686,62,,2.0
20687,64,,2.0
20688,73,,2.0
20689,73,,2.0
20690,88,,2.0
20691,45,,2.0
20692,50,,1.0
20693,35,,2.0
20694,39,,2.0
20695,8,,2.0
20696,5,,2.0
20697,53,,2.0
20698,57,,2.0
20699,35,,2.0
20700,35,,2.0
20701,12,,2.0
20702,10,,2.0
20703,8,,2.0
20704,6,,2.0
20705,2,,
20706,45,,2.0
20707,54,,2.0
20708,18,,2.0
20709,13,,2.0
20710,12,,2.0
20711,10,,2.0
20712,28,,2.0
20713,52,,2.0
20714,54,,2.0
20715,29,,2.0
20716,29,,2.0
20717,7,,2.0
20718,4,,
20719,51,,2.0
20720,27,,2.0
20721,25,,2.0
20722,5,,2.0
20723,3,,
20724,1,,
20725,52,,2.0
20726,31,,2.0
20727,69,,2.0
20728,72,,2.0
20729,68,,2.0
20730,56,,2.0
20731,78,,2.0
20732,53,,2.0
20733,68,,2.0
20734,66,,2.0
20735,46,,2.0
20736,50,,2.0
20737,16,,2.0
20738,14,,2.0
20739,58,,2.0
20740,55,,2.0
20741,62,,2.0
20742,63,,2.0
20743,40,,2.0
20744,10,,2.0
20745,39,,2.0
20746,45,,2.0
20747,13,,2.0
20748,63,,1.0
20749,60,,2.0
20750,60,,2.0
20751,58,,2.0
20752,58,,2.0
20753,26,,2.0
20754,64,,2.0
20755,65,,2.0
20756,27,,2.0
20757,28,,2.0
20758,4,,
20759,2,,
20760,0,,
20761,62,,2.0
