,SEMP,SEX,SSIP,WKHP,WKL
24072,0.0,2,0.0,,3.0
24073,,2,,,
24074,,2,,,
24075,0.0,2,0.0,40.0,1.0
24076,0.0,2,0.0,,3.0
24077,0.0,2,0.0,50.0,1.0
24078,0.0,1,0.0,,2.0
24079,0.0,2,0.0,40.0,1.0
24080,,1,,,
24081,,1,,,
24082,,1,,,
24083,0.0,1,8400.0,,3.0
24084,0.0,2,0.0,40.0,1.0
24085,0.0,1,8400.0,,3.0
24086,0.0,1,0.0,,
24087,,2,,,
24088,,1,,,
24089,0.0,2,0.0,37.0,1.0
24090,0.0,1,0.0,40.0,1.0
24091,0.0,2,0.0,,
24092,0.0,1,0.0,40.0,1.0
24093,0.0,1,0.0,,3.0
24094,0.0,2,0.0,,3.0
24095,0.0,1,0.0,32.0,1.0
24096,0.0,1,0.0,,3.0
24097,0.0,2,0.0,40.0,1.0
24098,0.0,1,0.0,50.0,1.0
24099,0.0,1,0.0,,
24100,,1,,,
24101,0.0,1,0.0,,3.0
24102,0.0,2,0.0,,3.0
24103,0.0,2,0.0,10.0,1.0
24104,0.0,1,0.0,,3.0
24105,0.0,2,0.0,,2.0
24106,0.0,1,0.0,,3.0
24107,0.0,2,0.0,38.0,1.0
24108,0.0,1,0.0,50.0,1.0
24109,0.0,2,0.0,,3.0
24110,,1,,,
24111,0.0,1,0.0,,3.0
24112,0.0,2,0.0,60.0,1.0
24113,0.0,2,0.0,,2.0
24114,0.0,1,0.0,,2.0
24115,0.0,2,0.0,40.0,1.0
24116,0.0,1,0.0,50.0,1.0
24117,0.0,1,0.0,40.0,1.0
24118,,2,,,
24119,0.0,1,0.0,48.0,1.0
24120,0.0,2,0.0,,3.0
24121,0.0,2,0.0,16.0,1.0
24122,0.0,1,0.0,,2.0
24123,0.0,2,0.0,,3.0
24124,0.0,2,0.0,45.0,1.0
24125,0.0,1,0.0,55.0,1.0
24126,,1,,,
24127,,2,,,
24128,110000.0,1,0.0,50.0,1.0
24129,0.0,1,0.0,,3.0
24130,0.0,1,0.0,,3.0
24131,0.0,1,0.0,,2.0
24132,0.0,2,0.0,,3.0
24133,0.0,1,0.0,50.0,1.0
24134,0.0,2,0.0,,3.0
24135,0.0,2,0.0,40.0,1.0
24136,0.0,2,0.0,,3.0
24137,0.0,1,0.0,,3.0
24138,0.0,2,0.0,,3.0
24139,0.0,2,0.0,40.0,1.0
24140,0.0,2,0.0,20.0,1.0
24141,255000.0,1,0.0,60.0,1.0
24142,0.0,2,0.0,,2.0
24143,4000.0,1,0.0,50.0,1.0
24144,0.0,2,0.0,,3.0
24145,,2,,,
24146,,1,,,
24147,,2,,,
24148,,1,,,
24149,0.0,1,0.0,,3.0
24150,0.0,1,0.0,,2.0
24151,0.0,2,0.0,,3.0
24152,0.0,2,0.0,37.0,1.0
24153,0.0,1,0.0,18.0,1.0
24154,0.0,1,0.0,40.0,1.0
24155,0.0,2,0.0,,2.0
24156,,1,,,
24157,,1,,,
24158,,1,,,
24159,0.0,2,0.0,,3.0
24160,0.0,1,0.0,,3.0
24161,0.0,2,0.0,,3.0
24162,0.0,1,0.0,,3.0
24163,0.0,1,0.0,40.0,1.0
24164,0.0,2,0.0,40.0,1.0
24165,0.0,1,0.0,40.0,1.0
24166,0.0,2,0.0,40.0,1.0
24167,0.0,2,0.0,15.0,1.0
24168,,2,,,
24169,0.0,1,0.0,70.0,1.0
24170,0.0,2,0.0,80.0,1.0
24171,150.0,2,0.0,1.0,1.0
24172,0.0,1,0.0,,3.0
24173,0.0,2,0.0,,3.0
24174,0.0,2,0.0,,3.0
24175,0.0,2,0.0,,3.0
24176,0.0,1,0.0,55.0,1.0
24177,0.0,1,0.0,40.0,1.0
24178,0.0,2,0.0,35.0,1.0
24179,0.0,2,0.0,,3.0
24180,0.0,1,0.0,,2.0
24181,0.0,2,0.0,,3.0
24182,0.0,1,0.0,40.0,1.0
24183,0.0,2,0.0,,3.0
24184,,1,,,
24185,,1,,,
24186,,2,,,
24187,0.0,1,0.0,40.0,1.0
24188,0.0,2,0.0,,3.0
24189,0.0,1,0.0,,3.0
24190,0.0,1,0.0,,3.0
24191,0.0,1,0.0,,3.0
24192,,1,,,
24193,,2,,,
24194,,1,,,
24195,0.0,2,0.0,8.0,1.0
24196,0.0,1,0.0,80.0,1.0
24197,,1,,,
24198,,2,,,
24199,,1,,,
24200,,1,,,
24201,0.0,1,0.0,40.0,1.0
24202,0.0,2,0.0,40.0,1.0
24203,0.0,2,0.0,,3.0
24204,7000.0,2,0.0,35.0,1.0
24205,0.0,1,0.0,30.0,1.0
24206,0.0,2,0.0,29.0,1.0
24207,0.0,1,0.0,,
24208,,1,,,
24209,0.0,1,0.0,,3.0
24210,0.0,1,0.0,10.0,1.0
24211,0.0,2,0.0,,2.0
24212,0.0,1,0.0,40.0,1.0
24213,0.0,2,0.0,16.0,1.0
24214,0.0,1,0.0,,3.0
24215,0.0,2,5400.0,,3.0
24216,0.0,2,0.0,40.0,1.0
24217,0.0,1,0.0,11.0,1.0
24218,0.0,1,0.0,,3.0
24219,0.0,2,0.0,40.0,1.0
24220,0.0,1,0.0,55.0,1.0
24221,,1,,,
24222,,1,,,
24223,,2,,,
24224,,2,,,
24225,0.0,1,0.0,40.0,1.0
24226,0.0,2,0.0,25.0,1.0
24227,0.0,1,0.0,48.0,1.0
24228,0.0,1,0.0,48.0,1.0
24229,0.0,1,0.0,48.0,1.0
24230,0.0,1,0.0,48.0,1.0
24231,0.0,2,0.0,,3.0
24232,0.0,1,0.0,,3.0
24233,0.0,1,0.0,50.0,1.0
24234,0.0,2,0.0,40.0,1.0
24235,0.0,1,0.0,40.0,1.0
24236,0.0,1,0.0,40.0,1.0
24237,0.0,2,0.0,,3.0
24238,0.0,2,0.0,40.0,1.0
24239,0.0,2,0.0,40.0,1.0
24240,,2,,,
24241,20000.0,2,0.0,30.0,1.0
24242,20000.0,1,0.0,40.0,1.0
24243,0.0,2,0.0,,3.0
24244,,2,,,
24245,0.0,2,0.0,16.0,1.0
24246,0.0,1,0.0,,3.0
24247,2000.0,1,0.0,50.0,1.0
24248,0.0,2,0.0,40.0,1.0
24249,,1,,,
24250,,2,,,
24251,0.0,1,0.0,40.0,1.0
24252,0.0,2,0.0,14.0,1.0
24253,,1,,,
24254,,1,,,
24255,,2,,,
24256,,2,,,
24257,0.0,2,0.0,,3.0
24258,0.0,1,0.0,60.0,1.0
24259,0.0,1,0.0,60.0,1.0
24260,0.0,2,0.0,25.0,1.0
24261,,1,,,
24262,0.0,1,0.0,16.0,1.0
24263,0.0,2,0.0,,3.0
24264,0.0,2,0.0,40.0,1.0
24265,0.0,1,0.0,40.0,1.0
24266,0.0,2,0.0,40.0,1.0
24267,0.0,1,0.0,40.0,1.0
24268,0.0,2,0.0,40.0,1.0
24269,0.0,1,0.0,40.0,1.0
24270,,1,,,
24271,0.0,1,0.0,40.0,1.0
24272,0.0,2,0.0,,3.0
24273,0.0,1,0.0,,3.0
24274,0.0,2,0.0,,2.0
24275,0.0,1,0.0,60.0,1.0
24276,0.0,2,0.0,30.0,1.0
24277,0.0,2,0.0,40.0,1.0
24278,0.0,1,0.0,48.0,1.0
24279,0.0,2,0.0,,3.0
24280,0.0,1,0.0,,2.0
24281,0.0,2,3200.0,38.0,1.0
24282,,2,,,
24283,0.0,1,0.0,85.0,1.0
24284,0.0,2,0.0,45.0,1.0
24285,0.0,2,0.0,20.0,1.0
24286,,2,,,
24287,,2,,,
24288,,2,,,
24289,0.0,2,0.0,38.0,1.0
24290,0.0,1,0.0,45.0,1.0
24291,0.0,2,0.0,40.0,1.0
24292,300.0,1,0.0,35.0,1.0
24293,0.0,2,0.0,,3.0
24294,0.0,2,0.0,,3.0
24295,0.0,1,0.0,,3.0
24296,45000.0,1,0.0,50.0,1.0
24297,0.0,2,0.0,40.0,1.0
24298,0.0,2,0.0,15.0,1.0
24299,0.0,1,0.0,40.0,1.0
24300,,2,,,
24301,,1,,,
24302,,1,,,
24303,10000.0,2,0.0,40.0,1.0
24304,,2,,,
24305,,2,,,
24306,,2,,,
24307,0.0,1,0.0,20.0,1.0
24308,0.0,2,0.0,,3.0
24309,20200.0,1,0.0,40.0,1.0
24310,0.0,2,0.0,35.0,1.0
24311,0.0,2,0.0,,3.0
24312,0.0,2,0.0,,3.0
24313,0.0,1,0.0,,3.0
24314,0.0,1,0.0,40.0,1.0
24315,0.0,1,0.0,,2.0
24316,0.0,2,0.0,25.0,1.0
24317,0.0,1,0.0,30.0,1.0
24318,40000.0,2,0.0,80.0,1.0
24319,0.0,1,0.0,,3.0
24320,0.0,2,0.0,,3.0
24321,50.0,2,0.0,60.0,1.0
24322,0.0,1,0.0,60.0,1.0
24323,0.0,1,0.0,15.0,1.0
24324,0.0,1,0.0,,3.0
24325,0.0,2,0.0,,3.0
24326,0.0,2,0.0,40.0,1.0
24327,0.0,1,0.0,40.0,1.0
24328,,1,,,
24329,,2,,,
24330,,2,,,
24331,0.0,1,0.0,,2.0
24332,0.0,2,0.0,40.0,1.0
24333,35000.0,2,0.0,30.0,1.0
24334,0.0,1,0.0,,3.0
24335,0.0,1,0.0,,
24336,0.0,2,0.0,30.0,1.0
24337,0.0,1,0.0,27.0,1.0
24338,0.0,1,0.0,,2.0
24339,0.0,2,10900.0,,2.0
24340,0.0,1,0.0,,3.0
24341,1500.0,1,0.0,5.0,1.0
24342,0.0,2,0.0,,3.0
24343,0.0,2,0.0,,2.0
24344,0.0,2,0.0,,3.0
24345,,2,,,
24346,,1,,,
24347,0.0,2,0.0,18.0,1.0
24348,0.0,1,0.0,,2.0
24349,0.0,2,0.0,,2.0
24350,0.0,2,0.0,40.0,1.0
24351,0.0,1,0.0,20.0,1.0
24352,0.0,2,0.0,,3.0
24353,0.0,1,0.0,12.0,1.0
24354,0.0,2,0.0,8.0,1.0
24355,41000.0,2,0.0,30.0,1.0
24356,0.0,1,0.0,,2.0
24357,0.0,2,0.0,40.0,1.0
24358,350.0,2,0.0,40.0,1.0
24359,0.0,1,0.0,50.0,1.0
24360,0.0,1,0.0,50.0,1.0
24361,0.0,2,0.0,50.0,1.0
24362,60000.0,2,0.0,50.0,1.0
24363,10000.0,1,0.0,30.0,1.0
24364,0.0,1,0.0,40.0,1.0
24365,6000.0,2,0.0,55.0,1.0
24366,,2,,,
24367,,2,,,
24368,0.0,1,0.0,,3.0
24369,,2,,,
24370,0.0,1,0.0,,3.0
24371,0.0,2,0.0,,3.0
24372,0.0,2,0.0,,2.0
24373,0.0,1,0.0,,3.0
24374,0.0,2,0.0,,3.0
24375,0.0,1,0.0,44.0,1.0
24376,0.0,2,0.0,,3.0
24377,,2,,,
24378,0.0,2,0.0,,2.0
24379,0.0,1,0.0,50.0,1.0
24380,0.0,2,0.0,,3.0
24381,0.0,1,0.0,40.0,1.0
24382,0.0,2,0.0,,2.0
24383,0.0,1,0.0,45.0,1.0
24384,33000.0,1,0.0,50.0,1.0
24385,0.0,2,0.0,35.0,1.0
24386,15000.0,1,0.0,20.0,1.0
24387,0.0,2,0.0,45.0,1.0
24388,0.0,2,0.0,20.0,1.0
24389,0.0,1,0.0,35.0,1.0
24390,0.0,2,0.0,40.0,1.0
24391,0.0,1,0.0,50.0,1.0
24392,0.0,2,0.0,30.0,1.0
24393,0.0,2,0.0,37.0,1.0
24394,0.0,2,0.0,40.0,1.0
24395,0.0,1,0.0,50.0,1.0
24396,,2,,,
24397,0.0,1,0.0,,
24398,,2,,,
24399,,1,,,
24400,0.0,1,0.0,20.0,1.0
24401,0.0,2,0.0,35.0,1.0
24402,15000.0,2,0.0,40.0,1.0
24403,0.0,2,0.0,40.0,1.0
24404,0.0,1,0.0,30.0,1.0
24405,0.0,2,0.0,35.0,1.0
24406,,2,,,
24407,,1,,,
24408,0.0,1,22500.0,,3.0
24409,25000.0,1,0.0,40.0,1.0
24410,0.0,2,0.0,40.0,1.0
24411,,2,,,
24412,0.0,2,0.0,,2.0
24413,0.0,1,0.0,,3.0
24414,0.0,1,0.0,40.0,1.0
24415,0.0,1,0.0,46.0,1.0
24416,0.0,2,0.0,20.0,1.0
24417,0.0,2,0.0,40.0,1.0
24418,36700.0,1,0.0,35.0,1.0
24419,0.0,1,0.0,40.0,1.0
24420,0.0,2,0.0,,3.0
24421,,2,,,
24422,0.0,1,0.0,40.0,1.0
24423,0.0,2,0.0,40.0,1.0
24424,0.0,1,0.0,50.0,1.0
24425,,1,,,
24426,,2,,,
24427,0.0,2,0.0,,3.0
24428,0.0,2,0.0,,3.0
24429,0.0,1,0.0,,3.0
24430,0.0,2,0.0,,3.0
24431,0.0,1,0.0,50.0,1.0
24432,,1,,,
24433,,1,,,
24434,,1,,,
24435,,1,,,
24436,0.0,1,0.0,40.0,1.0
24437,0.0,2,0.0,,2.0
24438,,2,,,
24439,,2,,,
24440,0.0,1,0.0,40.0,1.0
24441,0.0,2,0.0,3.0,1.0
24442,0.0,1,0.0,35.0,1.0
24443,,2,,,
24444,,2,,,
24445,0.0,2,0.0,,3.0
24446,0.0,1,0.0,40.0,1.0
24447,0.0,2,0.0,,2.0
24448,,1,,,
24449,,1,,,
24450,,2,,,
24451,,1,,,
24452,10400.0,2,0.0,40.0,1.0
24453,0.0,2,0.0,,3.0
24454,0.0,1,0.0,40.0,1.0
24455,0.0,2,0.0,40.0,1.0
24456,,2,,,
24457,,1,,,
24458,,1,,,
24459,,2,,,
24460,0.0,2,0.0,30.0,1.0
24461,0.0,2,0.0,36.0,1.0
24462,0.0,1,0.0,52.0,1.0
24463,0.0,1,0.0,40.0,1.0
24464,0.0,2,0.0,,3.0
24465,0.0,1,3000.0,,3.0
24466,0.0,1,0.0,,3.0
24467,0.0,2,0.0,,
24468,0.0,1,0.0,50.0,1.0
24469,0.0,1,0.0,,3.0
24470,0.0,1,0.0,84.0,1.0
24471,0.0,2,0.0,,3.0
24472,,1,,,
24473,,1,,,
24474,,2,,,
24475,,1,,,
24476,,2,,,
24477,,2,,,
24478,0.0,1,0.0,40.0,1.0
24479,0.0,2,0.0,40.0,1.0
24480,0.0,2,0.0,,2.0
24481,0.0,1,3600.0,,3.0
24482,0.0,2,0.0,,2.0
24483,0.0,1,0.0,,3.0
24484,,1,,,
24485,,1,,,
24486,0.0,2,0.0,,3.0
24487,8800.0,1,0.0,40.0,1.0
24488,,1,,,
24489,,1,,,
24490,0.0,2,0.0,30.0,1.0
24491,0.0,1,0.0,,2.0
24492,0.0,2,0.0,,2.0
24493,0.0,2,0.0,,2.0
24494,0.0,2,5200.0,,2.0
24495,0.0,1,0.0,,3.0
24496,0.0,1,0.0,55.0,1.0
24497,0.0,1,0.0,,2.0
24498,0.0,1,0.0,50.0,1.0
24499,0.0,2,0.0,,2.0
24500,0.0,2,0.0,,3.0
24501,12000.0,1,0.0,15.0,1.0
24502,0.0,1,0.0,45.0,1.0
24503,0.0,2,0.0,,2.0
24504,,1,,,
24505,0.0,2,0.0,40.0,1.0
24506,,2,,,
24507,0.0,1,0.0,,3.0
24508,0.0,2,0.0,,3.0
24509,0.0,2,0.0,32.0,1.0
24510,0.0,1,0.0,40.0,1.0
24511,0.0,2,0.0,35.0,1.0
24512,,2,,,
24513,12900.0,1,0.0,60.0,1.0
24514,0.0,1,0.0,30.0,1.0
24515,0.0,2,0.0,,3.0
24516,0.0,2,0.0,32.0,1.0
24517,0.0,1,0.0,40.0,1.0
24518,0.0,1,0.0,20.0,1.0
24519,,2,,,
24520,,2,,,
24521,0.0,1,0.0,40.0,1.0
24522,0.0,2,0.0,,3.0
24523,,1,,,
24524,,2,,,
24525,0.0,1,0.0,,3.0
24526,0.0,2,0.0,,3.0
24527,0.0,1,0.0,40.0,1.0
24528,0.0,1,0.0,15.0,1.0
24529,0.0,1,0.0,,3.0
24530,,1,,,
24531,,1,,,
24532,0.0,1,0.0,,3.0
24533,0.0,2,0.0,32.0,1.0
24534,0.0,2,0.0,15.0,1.0
24535,0.0,1,0.0,10.0,1.0
24536,0.0,2,0.0,,2.0
24537,0.0,1,0.0,40.0,1.0
24538,-4400.0,1,0.0,40.0,1.0
24539,0.0,2,0.0,20.0,1.0
24540,0.0,1,0.0,34.0,1.0
24541,0.0,2,0.0,,2.0
24542,0.0,2,0.0,17.0,1.0
24543,0.0,2,0.0,,3.0
24544,0.0,2,0.0,,3.0
24545,0.0,1,0.0,40.0,1.0
24546,0.0,1,0.0,60.0,1.0
24547,0.0,1,0.0,50.0,1.0
24548,0.0,2,0.0,,3.0
24549,0.0,1,0.0,,3.0
24550,0.0,2,0.0,3.0,1.0
24551,0.0,1,0.0,60.0,1.0
24552,0.0,2,0.0,4.0,1.0
24553,0.0,1,0.0,30.0,1.0
24554,,2,,,
24555,,2,,,
24556,0.0,1,0.0,40.0,1.0
24557,0.0,2,0.0,40.0,1.0
24558,,2,,,
24559,,2,,,
24560,0.0,2,0.0,,3.0
24561,0.0,1,0.0,40.0,1.0
24562,0.0,2,0.0,,3.0
24563,0.0,1,0.0,40.0,1.0
24564,0.0,2,0.0,40.0,1.0
24565,0.0,2,0.0,30.0,1.0
24566,0.0,1,0.0,,2.0
24567,0.0,2,0.0,,3.0
24568,0.0,1,0.0,40.0,1.0
24569,0.0,1,0.0,40.0,1.0
24570,0.0,2,0.0,,2.0
24571,0.0,2,0.0,10.0,1.0
24572,0.0,1,0.0,30.0,1.0
24573,0.0,1,0.0,40.0,1.0
24574,0.0,2,0.0,40.0,1.0
24575,0.0,1,0.0,60.0,1.0
24576,0.0,2,0.0,,2.0
24577,0.0,1,0.0,,3.0
24578,15000.0,2,0.0,20.0,1.0
24579,0.0,1,0.0,40.0,1.0
24580,0.0,2,0.0,60.0,1.0
24581,0.0,1,0.0,40.0,1.0
24582,0.0,2,0.0,40.0,1.0
24583,0.0,2,0.0,,
24584,0.0,1,0.0,,3.0
24585,0.0,1,0.0,35.0,1.0
24586,0.0,1,0.0,30.0,1.0
24587,0.0,1,0.0,20.0,1.0
24588,0.0,2,0.0,40.0,1.0
24589,0.0,2,0.0,,3.0
24590,,1,,,
24591,0.0,1,0.0,60.0,1.0
24592,0.0,2,0.0,,3.0
24593,0.0,2,0.0,,
24594,0.0,2,0.0,40.0,1.0
24595,0.0,1,0.0,40.0,1.0
24596,,2,,,
24597,0.0,1,0.0,,3.0
24598,0.0,2,0.0,42.0,1.0
24599,0.0,1,0.0,52.0,1.0
24600,0.0,2,0.0,40.0,1.0
24601,0.0,2,0.0,50.0,1.0
24602,10000.0,1,0.0,50.0,1.0
24603,0.0,2,0.0,,3.0
24604,0.0,1,0.0,50.0,1.0
24605,0.0,1,0.0,,3.0
24606,0.0,2,0.0,,3.0
24607,4500.0,1,0.0,10.0,1.0
24608,500.0,2,0.0,5.0,1.0
24609,0.0,1,0.0,40.0,1.0
24610,,2,,,
24611,,1,,,
24612,,1,,,
24613,0.0,2,0.0,40.0,1.0
24614,0.0,1,0.0,40.0,1.0
24615,0.0,1,0.0,,3.0
24616,0.0,2,0.0,,3.0
24617,0.0,1,0.0,50.0,1.0
24618,0.0,1,0.0,,3.0
24619,0.0,2,4800.0,,3.0
24620,0.0,1,0.0,70.0,1.0
24621,0.0,2,0.0,40.0,1.0
24622,,1,,,
24623,0.0,2,0.0,70.0,1.0
24624,0.0,1,0.0,,3.0
24625,0.0,1,0.0,40.0,1.0
24626,0.0,2,0.0,32.0,1.0
24627,,2,,,
24628,,1,,,
24629,,2,,,
24630,255000.0,1,0.0,40.0,1.0
24631,0.0,2,0.0,,3.0
24632,0.0,1,0.0,40.0,1.0
24633,0.0,1,0.0,50.0,1.0
24634,0.0,1,0.0,40.0,1.0
24635,0.0,2,0.0,,3.0
24636,0.0,2,0.0,,2.0
24637,0.0,1,0.0,,3.0
24638,0.0,2,0.0,,3.0
24639,0.0,1,0.0,40.0,1.0
24640,,1,,,
24641,0.0,1,0.0,,2.0
24642,0.0,2,0.0,,2.0
24643,,2,,,
24644,0.0,2,0.0,45.0,1.0
24645,0.0,1,0.0,40.0,1.0
24646,0.0,1,0.0,40.0,1.0
24647,0.0,1,0.0,50.0,1.0
24648,0.0,1,0.0,45.0,1.0
24649,0.0,2,0.0,40.0,1.0
24650,,2,,,
24651,0.0,2,0.0,40.0,1.0
24652,0.0,2,0.0,40.0,1.0
24653,0.0,1,0.0,,3.0
24654,0.0,2,0.0,,3.0
24655,0.0,1,0.0,72.0,1.0
24656,0.0,2,0.0,,2.0
24657,0.0,1,0.0,30.0,1.0
24658,,1,,,
24659,,2,,,
24660,0.0,2,0.0,35.0,1.0
24661,0.0,1,0.0,,2.0
24662,0.0,2,0.0,30.0,1.0
24663,0.0,1,0.0,20.0,1.0
24664,0.0,1,0.0,30.0,1.0
24665,0.0,2,0.0,48.0,1.0
24666,0.0,2,0.0,,3.0
24667,,2,,,
24668,0.0,2,0.0,,3.0
24669,0.0,1,0.0,,2.0
24670,0.0,2,0.0,,3.0
24671,0.0,1,0.0,,3.0
24672,0.0,1,0.0,40.0,1.0
24673,0.0,2,0.0,40.0,1.0
24674,0.0,1,0.0,60.0,1.0
24675,0.0,2,0.0,25.0,1.0
24676,,1,,,
24677,,1,,,
24678,,2,,,
24679,0.0,1,0.0,40.0,1.0
24680,0.0,2,0.0,,2.0
24681,1800.0,1,0.0,8.0,1.0
24682,0.0,2,0.0,8.0,1.0
24683,0.0,1,0.0,,3.0
24684,0.0,2,0.0,,3.0
24685,0.0,2,0.0,38.0,1.0
24686,0.0,2,0.0,40.0,1.0
24687,0.0,1,0.0,,3.0
24688,0.0,1,0.0,,2.0
24689,0.0,1,0.0,,3.0
24690,,1,,,
24691,,2,,,
24692,0.0,2,0.0,40.0,1.0
24693,0.0,2,0.0,32.0,1.0
24694,0.0,1,0.0,40.0,1.0
24695,,1,,,
24696,,1,,,
24697,0.0,2,0.0,,3.0
24698,0.0,1,0.0,,3.0
24699,0.0,2,0.0,,3.0
24700,0.0,1,0.0,,3.0
24701,,2,,,
24702,0.0,2,0.0,48.0,1.0
24703,0.0,1,0.0,25.0,1.0
24704,40000.0,1,0.0,80.0,1.0
24705,0.0,2,0.0,,2.0
24706,0.0,1,0.0,20.0,1.0
24707,,2,,,
24708,,1,,,
24709,0.0,1,0.0,40.0,1.0
24710,0.0,2,0.0,,3.0
24711,0.0,1,0.0,40.0,1.0
24712,-4400.0,2,0.0,50.0,1.0
24713,0.0,2,0.0,20.0,1.0
24714,100.0,2,0.0,1.0,1.0
24715,,2,,,
24716,5000.0,1,0.0,4.0,1.0
24717,0.0,1,0.0,40.0,1.0
24718,0.0,1,0.0,50.0,1.0
24719,0.0,1,0.0,40.0,1.0
24720,0.0,2,0.0,,2.0
24721,0.0,1,7600.0,,3.0
24722,40000.0,1,0.0,55.0,1.0
24723,0.0,2,0.0,,3.0
24724,0.0,1,8900.0,,3.0
24725,,2,,,
24726,,1,,,
24727,0.0,1,0.0,50.0,1.0
24728,0.0,2,0.0,50.0,1.0
24729,0.0,1,0.0,,2.0
24730,0.0,1,0.0,,3.0
24731,0.0,1,0.0,,3.0
24732,0.0,2,0.0,,3.0
24733,0.0,1,0.0,32.0,1.0
24734,0.0,2,0.0,,2.0
24735,,1,,,
24736,0.0,2,0.0,8.0,1.0
24737,0.0,1,0.0,50.0,1.0
24738,0.0,2,0.0,,3.0
24739,0.0,2,0.0,,2.0
24740,0.0,1,0.0,,3.0
24741,0.0,1,0.0,10.0,1.0
24742,0.0,1,0.0,40.0,1.0
24743,-800.0,2,0.0,9.0,1.0
24744,,2,,,
24745,,2,,,
24746,,2,,,
24747,0.0,1,0.0,40.0,1.0
24748,,1,,,
24749,,2,,,
24750,0.0,2,0.0,40.0,1.0
24751,0.0,1,0.0,40.0,1.0
24752,0.0,2,0.0,10.0,1.0
24753,200.0,2,0.0,15.0,1.0
24754,20.0,1,0.0,12.0,1.0
24755,0.0,1,0.0,,
24756,0.0,2,0.0,48.0,1.0
24757,,1,,,
24758,,1,,,
24759,,2,,,
24760,0.0,1,0.0,24.0,1.0
24761,0.0,2,0.0,,3.0
24762,0.0,1,0.0,,2.0
24763,0.0,1,0.0,40.0,1.0
24764,,1,,,
24765,0.0,1,0.0,40.0,1.0
24766,0.0,2,0.0,40.0,1.0
24767,,1,,,
24768,,2,,,
24769,0.0,2,0.0,,2.0
24770,0.0,2,0.0,45.0,1.0
24771,0.0,1,0.0,45.0,1.0
24772,,2,,,
24773,,2,,,
24774,15000.0,1,0.0,38.0,1.0
24775,0.0,2,0.0,30.0,1.0
24776,0.0,1,0.0,50.0,1.0
24777,,2,,,
24778,,2,,,
24779,0.0,1,0.0,,2.0
24780,0.0,2,0.0,50.0,1.0
24781,0.0,1,0.0,60.0,1.0
24782,,2,,,
24783,0.0,2,0.0,40.0,1.0
24784,0.0,1,0.0,40.0,1.0
24785,,1,,,
24786,,1,,,
24787,8000.0,2,0.0,8.0,1.0
24788,0.0,1,0.0,35.0,1.0
24789,,2,,,
24790,0.0,2,15900.0,,3.0
24791,0.0,1,0.0,,2.0
24792,0.0,2,0.0,,3.0
24793,1000.0,2,0.0,15.0,1.0
24794,0.0,2,6500.0,,3.0
24795,0.0,1,0.0,54.0,1.0
24796,0.0,1,0.0,40.0,1.0
24797,0.0,1,0.0,40.0,1.0
24798,0.0,2,0.0,,2.0
24799,0.0,2,8500.0,20.0,1.0
24800,0.0,1,0.0,,2.0
24801,0.0,2,0.0,,3.0
24802,36000.0,1,0.0,50.0,1.0
24803,0.0,2,0.0,,3.0
24804,0.0,2,0.0,,3.0
24805,0.0,1,0.0,50.0,1.0
24806,0.0,2,0.0,40.0,1.0
24807,0.0,1,0.0,50.0,1.0
24808,0.0,2,0.0,,2.0
24809,0.0,2,0.0,17.0,1.0
24810,15000.0,2,0.0,25.0,1.0
24811,0.0,1,0.0,40.0,1.0
24812,0.0,2,0.0,40.0,1.0
24813,0.0,1,0.0,40.0,1.0
24814,0.0,1,0.0,84.0,1.0
24815,0.0,1,0.0,40.0,1.0
24816,0.0,2,0.0,40.0,1.0
24817,0.0,2,0.0,,3.0
24818,0.0,2,0.0,45.0,1.0
24819,0.0,2,0.0,40.0,1.0
24820,,2,,,
24821,,2,,,
24822,,1,,,
24823,0.0,2,0.0,40.0,1.0
24824,0.0,1,0.0,50.0,1.0
24825,0.0,1,0.0,10.0,1.0
24826,,1,,,
24827,,1,,,
24828,,1,,,
24829,0.0,1,0.0,,3.0
24830,0.0,2,0.0,,3.0
24831,0.0,2,0.0,,2.0
24832,0.0,1,0.0,40.0,1.0
24833,,2,,,
24834,,2,,,
24835,,2,,,
24836,6000.0,2,0.0,35.0,1.0
24837,0.0,1,0.0,44.0,1.0
24838,105000.0,1,0.0,80.0,1.0
24839,40000.0,2,0.0,80.0,1.0
24840,0.0,1,0.0,,3.0
24841,0.0,2,0.0,,3.0
24842,0.0,1,0.0,40.0,1.0
24843,0.0,2,0.0,28.0,1.0
24844,0.0,2,0.0,,3.0
24845,0.0,2,0.0,40.0,1.0
24846,0.0,2,0.0,16.0,1.0
24847,,2,,,
24848,0.0,1,0.0,38.0,1.0
24849,0.0,1,0.0,40.0,1.0
24850,0.0,1,0.0,,3.0
24851,0.0,2,4200.0,,2.0
24852,0.0,2,0.0,,3.0
24853,0.0,1,0.0,,3.0
24854,0.0,1,0.0,,3.0
24855,22000.0,2,0.0,30.0,1.0
24856,0.0,2,0.0,37.0,1.0
24857,0.0,1,0.0,20.0,1.0
24858,0.0,1,0.0,,3.0
24859,0.0,1,0.0,38.0,1.0
24860,0.0,1,0.0,40.0,1.0
24861,0.0,2,0.0,,3.0
24862,0.0,2,0.0,40.0,1.0
24863,28000.0,1,0.0,40.0,1.0
24864,50000.0,1,0.0,40.0,1.0
24865,0.0,2,0.0,40.0,1.0
24866,,1,,,
24867,,2,,,
