,RT,SERIALNO
4102,P,2012000400633
4103,P,2012000400724
4104,P,2012000401004
4105,P,2012000401241
4106,P,2012000401241
4107,P,2012000401444
4108,P,2012000401643
4109,P,2012000401643
4110,P,2012000401780
4111,P,2012000401784
4112,P,2012000402039
4113,P,2012000402039
4114,P,2012000402203
4115,P,2012000402203
4116,P,2012000402350
4117,P,2012000402350
4118,P,2012000402805
4119,P,2012000402805
4120,P,2012000403058
4121,P,2012000403058
4122,P,2012000403058
4123,P,2012000403238
4124,P,2012000403238
4125,P,2012000403556
4126,P,2012000403556
4127,P,2012000403859
4128,P,2012000403859
4129,P,2012000404085
4130,P,2012000404085
4131,P,2012000404133
4132,P,2012000404133
4133,P,2012000404133
4134,P,2012000404133
4135,P,2012000404594
4136,P,2012000404760
4137,P,2012000404760
4138,P,2012000404760
4139,P,2012000404760
4140,P,2012000405434
4141,P,2012000405434
4142,P,2012000405434
4143,P,2012000405434
4144,P,2012000405723
4145,P,2012000405968
4146,P,2012000405968
4147,P,2012000405968
4148,P,2012000405968
4149,P,2012000406110
4150,P,2012000406324
4151,P,2012000406562
4152,P,2012000407106
4153,P,2012000407106
4154,P,2012000407378
4155,P,2012000407378
4156,P,2012000407659
4157,P,2012000407659
4158,P,2012000407659
4159,P,2012000407659
4160,P,2012000407916
4161,P,2012000408235
4162,P,2012000408235
4163,P,2012000408648
4164,P,2012000408670
4165,P,2012000408670
4166,P,2012000409106
4167,P,2012000409106
4168,P,2012000409106
4169,P,2012000409106
4170,P,2012000409106
4171,P,2012000409166
4172,P,2012000409166
4173,P,2012000409166
4174,P,2012000409211
4175,P,2012000409346
4176,P,2012000409346
4177,P,2012000409415
4178,P,2012000409509
4179,P,2012000409509
4180,P,2012000409509
4181,P,2012000409509
4182,P,2012000409509
4183,P,2012000409742
4184,P,2012000409742
4185,P,2012000410229
4186,P,2012000410229
4187,P,2012000410573
4188,P,2012000410573
4189,P,2012000411361
4190,P,2012000411361
4191,P,2012000412122
4192,P,2012000412186
4193,P,2012000412186
4194,P,2012000412186
4195,P,2012000412290
4196,P,2012000412290
4197,P,2012000412290
4198,P,2012000412565
4199,P,2012000412565
4200,P,2012000412565
4201,P,2012000412565
4202,P,2012000412604
4203,P,2012000412940
4204,P,2012000412964
4205,P,2012000412964
4206,P,2012000412965
4207,P,2012000412983
4208,P,2012000412983
4209,P,2012000413657
4210,P,2012000414352
4211,P,2012000414352
4212,P,2012000414428
4213,P,2012000414686
4214,P,2012000414686
4215,P,2012000414770
4216,P,2012000414770
4217,P,2012000414863
4218,P,2012000414863
4219,P,2012000414863
4220,P,2012000414863
4221,P,2012000415234
4222,P,2012000415234
4223,P,2012000415234
4224,P,2012000415634
4225,P,2012000416152
4226,P,2012000416152
4227,P,2012000416293
4228,P,2012000416374
4229,P,2012000416374
4230,P,2012000416442
4231,P,2012000416835
4232,P,2012000416835
4233,P,2012000416843
4234,P,2012000417884
4235,P,2012000417884
4236,P,2012000417884
4237,P,2012000417884
4238,P,2012000417884
4239,P,2012000417884
4240,P,2012000417884
4241,P,2012000417900
4242,P,2012000417900
4243,P,2012000418096
4244,P,2012000418096
4245,P,2012000418096
4246,P,2012000418096
4247,P,2012000418096
4248,P,2012000418096
4249,P,2012000418490
4250,P,2012000418490
4251,P,2012000418490
4252,P,2012000418490
4253,P,2012000418490
4254,P,2012000418490
4255,P,2012000418490
4256,P,2012000418490
4257,P,2012000418490
4258,P,2012000418511
4259,P,2012000418758
4260,P,2012000418758
4261,P,2012000418758
4262,P,2012000418799
4263,P,2012000418940
4264,P,2012000418940
4265,P,2012000418940
4266,P,2012000418940
4267,P,2012000418940
4268,P,2012000419043
4269,P,2012000419043
4270,P,2012000419157
4271,P,2012000419157
4272,P,2012000419468
4273,P,2012000419468
4274,P,2012000419496
4275,P,2012000419933
4276,P,2012000419933
4277,P,2012000419933
4278,P,2012000419933
4279,P,2012000419933
4280,P,2012000419933
4281,P,2012000419933
4282,P,2012000419933
4283,P,2012000420015
4284,P,2012000420015
4285,P,2012000420093
4286,P,2012000420093
4287,P,2012000420093
4288,P,2012000420093
4289,P,2012000420107
4290,P,2012000420107
4291,P,2012000420107
4292,P,2012000420107
4293,P,2012000420107
4294,P,2012000420581
4295,P,2012000420581
4296,P,2012000420797
4297,P,2012000420797
4298,P,2012000420797
4299,P,2012000421201
4300,P,2012000421201
4301,P,2012000421201
4302,P,2012000421201
4303,P,2012000421277
4304,P,2012000421277
4305,P,2012000421474
4306,P,2012000421474
4307,P,2012000421525
4308,P,2012000421525
4309,P,2012000421877
4310,P,2012000421877
4311,P,2012000422095
4312,P,2012000422095
4313,P,2012000422095
4314,P,2012000422693
4315,P,2012000422693
4316,P,2012000422693
4317,P,2012000422693
4318,P,2012000423568
4319,P,2012000423568
4320,P,2012000423613
4321,P,2012000423613
4322,P,2012000423633
4323,P,2012000423633
4324,P,2012000423785
4325,P,2012000423785
4326,P,2012000423973
4327,P,2012000424089
4328,P,2012000424089
4329,P,2012000424089
4330,P,2012000424298
4331,P,2012000424525
4332,P,2012000424691
4333,P,2012000424768
4334,P,2012000424768
4335,P,2012000425382
4336,P,2012000425382
4337,P,2012000425589
4338,P,2012000425611
4339,P,2012000425611
4340,P,2012000426145
4341,P,2012000426258
4342,P,2012000426258
4343,P,2012000426258
4344,P,2012000426258
4345,P,2012000426388
4346,P,2012000426388
4347,P,2012000426388
4348,P,2012000426431
4349,P,2012000426431
4350,P,2012000426431
4351,P,2012000426431
4352,P,2012000426431
4353,P,2012000426431
4354,P,2012000426431
4355,P,2012000426476
4356,P,2012000426476
4357,P,2012000426756
4358,P,2012000426756
4359,P,2012000426778
4360,P,2012000426792
4361,P,2012000426792
4362,P,2012000426792
4363,P,2012000426792
4364,P,2012000426853
4365,P,2012000426939
4366,P,2012000427300
4367,P,2012000427300
4368,P,2012000427300
4369,P,2012000427300
4370,P,2012000427410
4371,P,2012000427560
4372,P,2012000427560
4373,P,2012000427560
4374,P,2012000428215
4375,P,2012000428215
4376,P,2012000428215
4377,P,2012000428215
4378,P,2012000428456
4379,P,2012000428456
4380,P,2012000428627
4381,P,2012000428671
4382,P,2012000428671
4383,P,2012000428671
4384,P,2012000429669
4385,P,2012000430324
4386,P,2012000430324
4387,P,2012000430597
4388,P,2012000430597
4389,P,2012000430822
4390,P,2012000431371
4391,P,2012000431371
4392,P,2012000431371
4393,P,2012000431371
4394,P,2012000431482
4395,P,2012000431733
4396,P,2012000432530
4397,P,2012000432530
4398,P,2012000432530
4399,P,2012000432530
4400,P,2012000432530
4401,P,2012000432530
4402,P,2012000432629
4403,P,2012000432629
4404,P,2012000432695
4405,P,2012000432695
4406,P,2012000432878
4407,P,2012000432878
4408,P,2012000433128
4409,P,2012000433262
4410,P,2012000433262
4411,P,2012000433262
4412,P,2012000433285
4413,P,2012000433285
4414,P,2012000433285
4415,P,2012000433503
4416,P,2012000433503
4417,P,2012000433503
4418,P,2012000433978
4419,P,2012000433978
4420,P,2012000434184
4421,P,2012000434184
4422,P,2012000434184
4423,P,2012000434209
4424,P,2012000434439
4425,P,2012000434439
4426,P,2012000434463
4427,P,2012000434531
4428,P,2012000434870
4429,P,2012000434870
4430,P,2012000434870
4431,P,2012000435034
4432,P,2012000435603
4433,P,2012000435603
4434,P,2012000435603
4435,P,2012000435614
4436,P,2012000435614
4437,P,2012000435707
4438,P,2012000435707
4439,P,2012000435736
4440,P,2012000435736
4441,P,2012000435781
4442,P,2012000435781
4443,P,2012000436000
4444,P,2012000436526
4445,P,2012000436590
4446,P,2012000436590
4447,P,2012000436590
4448,P,2012000436590
4449,P,2012000436590
4450,P,2012000436635
4451,P,2012000436635
4452,P,2012000436635
4453,P,2012000437072
4454,P,2012000437125
4455,P,2012000437125
4456,P,2012000437286
4457,P,2012000437286
4458,P,2012000437286
4459,P,2012000437309
4460,P,2012000437408
4461,P,2012000437408
4462,P,2012000437547
4463,P,2012000437547
4464,P,2012000437547
4465,P,2012000437547
4466,P,2012000437609
4467,P,2012000437609
4468,P,2012000437609
4469,P,2012000437609
4470,P,2012000438138
4471,P,2012000438154
4472,P,2012000438154
4473,P,2012000438454
4474,P,2012000438454
4475,P,2012000438454
4476,P,2012000438454
4477,P,2012000438454
4478,P,2012000438514
4479,P,2012000438514
4480,P,2012000438514
4481,P,2012000438514
4482,P,2012000440238
4483,P,2012000440399
4484,P,2012000440399
4485,P,2012000440399
4486,P,2012000440399
4487,P,2012000440958
4488,P,2012000441050
4489,P,2012000441050
4490,P,2012000441338
4491,P,2012000441338
4492,P,2012000441338
4493,P,2012000441338
4494,P,2012000441436
4495,P,2012000441436
4496,P,2012000441436
4497,P,2012000441436
4498,P,2012000441592
4499,P,2012000441592
4500,P,2012000441906
4501,P,2012000441906
4502,P,2012000441933
4503,P,2012000441933
4504,P,2012000441933
4505,P,2012000441982
4506,P,2012000441982
4507,P,2012000443009
4508,P,2012000443994
4509,P,2012000443994
4510,P,2012000444015
4511,P,2012000444015
4512,P,2012000444268
4513,P,2012000444268
4514,P,2012000444268
4515,P,2012000444555
4516,P,2012000444555
4517,P,2012000444555
4518,P,2012000444706
4519,P,2012000444706
4520,P,2012000444740
4521,P,2012000444740
4522,P,2012000444915
4523,P,2012000445025
4524,P,2012000445025
4525,P,2012000445045
4526,P,2012000445045
4527,P,2012000445056
4528,P,2012000445056
4529,P,2012000445357
4530,P,2012000445844
4531,P,2012000446403
4532,P,2012000446403
4533,P,2012000446438
4534,P,2012000446438
4535,P,2012000446504
4536,P,2012000446504
4537,P,2012000446504
4538,P,2012000446504
4539,P,2012000446674
4540,P,2012000446674
4541,P,2012000446853
4542,P,2012000446853
4543,P,2012000446931
4544,P,2012000447233
4545,P,2012000447233
4546,P,2012000447435
4547,P,2012000447435
4548,P,2012000447467
4549,P,2012000447467
4550,P,2012000447467
4551,P,2012000447612
4552,P,2012000447612
4553,P,2012000447666
4554,P,2012000447666
4555,P,2012000447780
4556,P,2012000447780
4557,P,2012000447917
4558,P,2012000447917
4559,P,2012000447971
4560,P,2012000447971
4561,P,2012000447971
4562,P,2012000448265
4563,P,2012000448265
4564,P,2012000448265
4565,P,2012000448265
4566,P,2012000448265
4567,P,2012000448294
4568,P,2012000448578
4569,P,2012000448578
4570,P,2012000448578
4571,P,2012000448578
4572,P,2012000448578
4573,P,2012000448651
4574,P,2012000448651
4575,P,2012000448651
4576,P,2012000448718
4577,P,2012000448728
4578,P,2012000449342
4579,P,2012000449342
4580,P,2012000449460
4581,P,2012000449460
4582,P,2012000449460
4583,P,2012000449460
4584,P,2012000449725
4585,P,2012000449822
4586,P,2012000450342
4587,P,2012000450342
4588,P,2012000450482
4589,P,2012000450482
4590,P,2012000450482
4591,P,2012000450609
4592,P,2012000450609
4593,P,2012000450609
4594,P,2012000450652
4595,P,2012000450652
4596,P,2012000451197
4597,P,2012000451197
4598,P,2012000451197
4599,P,2012000451197
4600,P,2012000451197
4601,P,2012000451197
4602,P,2012000451209
4603,P,2012000451209
4604,P,2012000451209
4605,P,2012000451209
4606,P,2012000451209
4607,P,2012000451243
4608,P,2012000451243
4609,P,2012000451518
4610,P,2012000451518
4611,P,2012000451559
4612,P,2012000451559
4613,P,2012000452039
4614,P,2012000452039
4615,P,2012000452142
4616,P,2012000452142
4617,P,2012000452142
4618,P,2012000452142
4619,P,2012000452150
4620,P,2012000452246
4621,P,2012000452246
4622,P,2012000452246
4623,P,2012000452246
4624,P,2012000452634
4625,P,2012000452762
4626,P,2012000452938
4627,P,2012000452956
4628,P,2012000453257
4629,P,2012000453285
4630,P,2012000453285
4631,P,2012000453285
4632,P,2012000453285
4633,P,2012000453659
4634,P,2012000453659
4635,P,2012000453659
4636,P,2012000453659
4637,P,2012000454232
4638,P,2012000454232
4639,P,2012000454426
4640,P,2012000454426
4641,P,2012000454426
4642,P,2012000454426
4643,P,2012000454856
4644,P,2012000454856
4645,P,2012000454918
4646,P,2012000454948
4647,P,2012000454948
4648,P,2012000455008
4649,P,2012000455035
4650,P,2012000455615
4651,P,2012000455615
4652,P,2012000455760
4653,P,2012000455760
4654,P,2012000455774
4655,P,2012000455774
4656,P,2012000455887
4657,P,2012000455943
4658,P,2012000455943
4659,P,2012000455949
4660,P,2012000456193
4661,P,2012000456193
4662,P,2012000456193
4663,P,2012000456193
4664,P,2012000456193
4665,P,2012000456710
4666,P,2012000456710
4667,P,2012000456710
4668,P,2012000456999
4669,P,2012000456999
4670,P,2012000456999
4671,P,2012000456999
4672,P,2012000456999
4673,P,2012000456999
4674,P,2012000456999
4675,P,2012000456999
4676,P,2012000456999
4677,P,2012000457725
4678,P,2012000458248
4679,P,2012000458403
4680,P,2012000458403
4681,P,2012000458556
4682,P,2012000458556
4683,P,2012000458791
4684,P,2012000458791
4685,P,2012000458791
4686,P,2012000458791
4687,P,2012000458791
4688,P,2012000458791
4689,P,2012000459215
4690,P,2012000459215
4691,P,2012000459246
4692,P,2012000459246
4693,P,2012000459620
4694,P,2012000459620
4695,P,2012000459620
4696,P,2012000459620
4697,P,2012000459620
4698,P,2012000459635
4699,P,2012000459635
4700,P,2012000459665
4701,P,2012000459665
4702,P,2012000460624
4703,P,2012000460624
4704,P,2012000460699
4705,P,2012000460947
4706,P,2012000460947
4707,P,2012000461691
4708,P,2012000461691
4709,P,2012000461691
4710,P,2012000461691
4711,P,2012000461691
4712,P,2012000462039
4713,P,2012000462280
4714,P,2012000462280
4715,P,2012000462280
4716,P,2012000462280
4717,P,2012000462280
4718,P,2012000462337
4719,P,2012000462337
4720,P,2012000462337
4721,P,2012000462337
4722,P,2012000462337
4723,P,2012000462337
4724,P,2012000462347
4725,P,2012000462347
4726,P,2012000462598
4727,P,2012000463136
4728,P,2012000463136
4729,P,2012000463147
4730,P,2012000463147
4731,P,2012000463321
4732,P,2012000463321
4733,P,2012000463619
4734,P,2012000463619
4735,P,2012000463619
4736,P,2012000463769
4737,P,2012000463769
4738,P,2012000463769
4739,P,2012000463769
4740,P,2012000463783
4741,P,2012000463783
4742,P,2012000463825
4743,P,2012000463825
4744,P,2012000463907
4745,P,2012000463907
4746,P,2012000463907
4747,P,2012000463907
4748,P,2012000463907
4749,P,2012000463907
4750,P,2012000463907
4751,P,2012000463907
4752,P,2012000463907
4753,P,2012000464072
4754,P,2012000464072
4755,P,2012000464097
4756,P,2012000464097
4757,P,2012000464097
4758,P,2012000464167
4759,P,2012000464188
4760,P,2012000464188
4761,P,2012000464591
4762,P,2012000464591
4763,P,2012000464781
4764,P,2012000464781
4765,P,2012000464781
4766,P,2012000464978
4767,P,2012000464978
4768,P,2012000464991
4769,P,2012000464991
4770,P,2012000465015
4771,P,2012000465015
4772,P,2012000465015
4773,P,2012000465015
4774,P,2012000465324
4775,P,2012000465324
4776,P,2012000465324
4777,P,2012000465324
4778,P,2012000465358
4779,P,2012000465358
4780,P,2012000465632
4781,P,2012000465632
4782,P,2012000465816
4783,P,2012000465931
4784,P,2012000465954
4785,P,2012000465954
4786,P,2012000465954
4787,P,2012000465954
4788,P,2012000466077
4789,P,2012000466077
4790,P,2012000466203
4791,P,2012000466203
4792,P,2012000466518
4793,P,2012000466518
4794,P,2012000466518
4795,P,2012000467556
4796,P,2012000467556
4797,P,2012000467556
4798,P,2012000467618
4799,P,2012000467618
4800,P,2012000467618
4801,P,2012000467618
4802,P,2012000467618
4803,P,2012000467618
4804,P,2012000467794
4805,P,2012000467794
4806,P,2012000467794
4807,P,2012000468954
4808,P,2012000468954
4809,P,2012000469667
4810,P,2012000469667
4811,P,2012000469928
4812,P,2012000469928
4813,P,2012000469928
4814,P,2012000470006
4815,P,2012000470006
4816,P,2012000470006
4817,P,2012000470006
4818,P,2012000470006
4819,P,2012000470006
4820,P,2012000470382
4821,P,2012000470382
4822,P,2012000470543
4823,P,2012000470543
4824,P,2012000470543
4825,P,2012000470621
4826,P,2012000470621
4827,P,2012000471051
4828,P,2012000471051
4829,P,2012000471051
4830,P,2012000471051
4831,P,2012000471213
4832,P,2012000471213
4833,P,2012000471269
4834,P,2012000471269
4835,P,2012000471269
4836,P,2012000471441
4837,P,2012000471441
4838,P,2012000471640
4839,P,2012000472019
4840,P,2012000472056
4841,P,2012000472056
4842,P,2012000472056
4843,P,2012000472074
4844,P,2012000472074
4845,P,2012000472074
4846,P,2012000472237
4847,P,2012000472237
4848,P,2012000472237
4849,P,2012000472237
4850,P,2012000472237
4851,P,2012000472489
4852,P,2012000472688
4853,P,2012000472688
4854,P,2012000472688
4855,P,2012000472688
4856,P,2012000472830
4857,P,2012000472915
4858,P,2012000472915
4859,P,2012000473209
4860,P,2012000473269
4861,P,2012000473781
4862,P,2012000473781
4863,P,2012000473887
4864,P,2012000473887
4865,P,2012000473887
4866,P,2012000473887
4867,P,2012000474052
4868,P,2012000474052
4869,P,2012000474169
4870,P,2012000474169
4871,P,2012000474254
4872,P,2012000474254
4873,P,2012000474471
4874,P,2012000474471
4875,P,2012000474471
4876,P,2012000474953
4877,P,2012000474953
4878,P,2012000475254
4879,P,2012000475254
4880,P,2012000475434
4881,P,2012000475434
4882,P,2012000475434
4883,P,2012000475804
4884,P,2012000475804
4885,P,2012000475804
4886,P,2012000475957
4887,P,2012000475957
4888,P,2012000475957
4889,P,2012000475957
4890,P,2012000475957
4891,P,2012000475957
4892,P,2012000475984
4893,P,2012000475984
4894,P,2012000475984
4895,P,2012000476029
4896,P,2012000476184
4897,P,2012000476342
4898,P,2012000476342
4899,P,2012000476649
4900,P,2012000476649
4901,P,2012000476653
4902,P,2012000476653
4903,P,2012000476653
4904,P,2012000476938
4905,P,2012000476938
4906,P,2012000477194
4907,P,2012000477194
4908,P,2012000477194
4909,P,2012000477194
4910,P,2012000477639
4911,P,2012000477639
4912,P,2012000477879
4913,P,2012000477879
4914,P,2012000477879
4915,P,2012000477879
4916,P,2012000477879
4917,P,2012000477946
4918,P,2012000477946
4919,P,2012000477946
4920,P,2012000477946
4921,P,2012000477993
4922,P,2012000478383
4923,P,2012000478383
4924,P,2012000478497
4925,P,2012000478497
4926,P,2012000478497
4927,P,2012000478497
4928,P,2012000478497
4929,P,2012000478805
4930,P,2012000479030
4931,P,2012000479190
4932,P,2012000479190
4933,P,2012000479190
4934,P,2012000479190
4935,P,2012000479190
4936,P,2012000479190
4937,P,2012000479190
4938,P,2012000479527
4939,P,2012000479527
4940,P,2012000479527
4941,P,2012000479527
4942,P,2012000479527
4943,P,2012000479563
4944,P,2012000479563
4945,P,2012000479563
4946,P,2012000479563
4947,P,2012000480635
4948,P,2012000480635
4949,P,2012000481259
4950,P,2012000481259
4951,P,2012000481259
4952,P,2012000481259
4953,P,2012000481259
4954,P,2012000481259
4955,P,2012000481273
4956,P,2012000481273
4957,P,2012000482014
4958,P,2012000482014
4959,P,2012000482139
4960,P,2012000482139
4961,P,2012000482310
4962,P,2012000482310
4963,P,2012000482310
4964,P,2012000482909
4965,P,2012000482909
4966,P,2012000482909
4967,P,2012000483358
4968,P,2012000483358
4969,P,2012000483358
4970,P,2012000483358
4971,P,2012000483358
4972,P,2012000483358
4973,P,2012000483374
4974,P,2012000483374
4975,P,2012000483374
4976,P,2012000483374
4977,P,2012000483532
4978,P,2012000483532
4979,P,2012000483589
4980,P,2012000484088
4981,P,2012000484256
4982,P,2012000484256
4983,P,2012000484256
4984,P,2012000484256
4985,P,2012000484256
4986,P,2012000485081
4987,P,2012000485081
4988,P,2012000485428
4989,P,2012000485455
4990,P,2012000485455
4991,P,2012000485661
4992,P,2012000485710
4993,P,2012000485873
4994,P,2012000485873
4995,P,2012000485968
4996,P,2012000485968
4997,P,2012000486120
4998,P,2012000486120
4999,P,2012000486120
5000,P,2012000486727
5001,P,2012000486727
5002,P,2012000487079
5003,P,2012000487079
5004,P,2012000487156
5005,P,2012000487420
5006,P,2012000487463
5007,P,2012000487463
5008,P,2012000487463
5009,P,2012000487908
5010,P,2012000487908
5011,P,2012000487908
5012,P,2012000487908
5013,P,2012000487908
5014,P,2012000488236
5015,P,2012000488236
5016,P,2012000488326
5017,P,2012000488326
5018,P,2012000488326
5019,P,2012000488403
5020,P,2012000488467
5021,P,2012000488467
5022,P,2012000488769
5023,P,2012000488769
5024,P,2012000488845
5025,P,2012000488845
5026,P,2012000488891
5027,P,2012000488891
5028,P,2012000488891
5029,P,2012000488891
5030,P,2012000489318
5031,P,2012000489412
5032,P,2012000489425
5033,P,2012000489425
5034,P,2012000489561
5035,P,2012000489561
5036,P,2012000489587
5037,P,2012000489587
5038,P,2012000489587
5039,P,2012000490039
5040,P,2012000490039
5041,P,2012000490057
5042,P,2012000490057
5043,P,2012000490057
5044,P,2012000490057
5045,P,2012000490057
5046,P,2012000490078
5047,P,2012000490078
5048,P,2012000490100
5049,P,2012000490100
5050,P,2012000490100
5051,P,2012000490207
5052,P,2012000490207
5053,P,2012000490207
5054,P,2012000490207
5055,P,2012000490207
5056,P,2012000490303
5057,P,2012000490303
5058,P,2012000490340
5059,P,2012000490340
5060,P,2012000490340
5061,P,2012000490340
5062,P,2012000490340
5063,P,2012000490340
5064,P,2012000490482
5065,P,2012000490482
5066,P,2012000490651
5067,P,2012000490651
5068,P,2012000490651
5069,P,2012000490651
5070,P,2012000490737
5071,P,2012000490737
5072,P,2012000490737
5073,P,2012000490858
5074,P,2012000490899
5075,P,2012000491018
5076,P,2012000491018
5077,P,2012000491306
5078,P,2012000491306
5079,P,2012000491306
5080,P,2012000491306
5081,P,2012000491306
5082,P,2012000491306
5083,P,2012000491435
5084,P,2012000491435
5085,P,2012000491435
5086,P,2012000491435
5087,P,2012000491718
5088,P,2012000491718
5089,P,2012000491718
5090,P,2012000491767
5091,P,2012000491767
5092,P,2012000491767
5093,P,2012000491817
5094,P,2012000491817
5095,P,2012000491817
5096,P,2012000491817
5097,P,2012000491817
5098,P,2012000491817
5099,P,2012000491948
5100,P,2012000491948
5101,P,2012000492042
5102,P,2012000492099
5103,P,2012000492663
5104,P,2012000492801
5105,P,2012000492801
5106,P,2012000492814
5107,P,2012000492826
5108,P,2012000492826
5109,P,2012000492826
5110,P,2012000493581
5111,P,2012000493722
5112,P,2012000493722
5113,P,2012000493722
5114,P,2012000493791
5115,P,2012000493791
5116,P,2012000493854
5117,P,2012000493854
5118,P,2012000493854
5119,P,2012000493876
5120,P,2012000493876
5121,P,2012000494538
5122,P,2012000494538
5123,P,2012000494565
5124,P,2012000494565
5125,P,2012000494565
5126,P,2012000494565
5127,P,2012000494565
5128,P,2012000494565
5129,P,2012000495268
5130,P,2012000495268
5131,P,2012000495520
5132,P,2012000495520
5133,P,2012000495520
5134,P,2012000495520
5135,P,2012000495520
5136,P,2012000495591
5137,P,2012000495771
5138,P,2012000495771
5139,P,2012000495771
5140,P,2012000495771
5141,P,2012000495771
5142,P,2012000497126
5143,P,2012000497126
5144,P,2012000497292
5145,P,2012000497292
5146,P,2012000497292
5147,P,2012000497292
5148,P,2012000497292
5149,P,2012000497292
5150,P,2012000497292
5151,P,2012000498233
5152,P,2012000498233
5153,P,2012000498616
5154,P,2012000498616
5155,P,2012000498632
5156,P,2012000498632
5157,P,2012000498632
5158,P,2012000498632
5159,P,2012000498632
5160,P,2012000498632
5161,P,2012000498777
5162,P,2012000498777
5163,P,2012000498913
5164,P,2012000498945
5165,P,2012000498987
5166,P,2012000499203
5167,P,2012000499203
5168,P,2012000500052
5169,P,2012000500370
5170,P,2012000500667
5171,P,2012000501402
5172,P,2012000501402
5173,P,2012000501659
5174,P,2012000502325
5175,P,2012000502325
5176,P,2012000502325
5177,P,2012000502587
5178,P,2012000502587
5179,P,2012000502702
5180,P,2012000502858
5181,P,2012000502896
5182,P,2012000502896
5183,P,2012000502896
5184,P,2012000504181
5185,P,2012000504485
5186,P,2012000504485
5187,P,2012000504747
5188,P,2012000504747
5189,P,2012000504885
5190,P,2012000505176
5191,P,2012000505176
5192,P,2012000505176
5193,P,2012000505176
5194,P,2012000505393
5195,P,2012000505434
5196,P,2012000505434
5197,P,2012000505434
5198,P,2012000505452
5199,P,2012000505452
5200,P,2012000505833
5201,P,2012000505956
5202,P,2012000505956
5203,P,2012000505956
5204,P,2012000505956
5205,P,2012000506502
5206,P,2012000506502
5207,P,2012000506502
5208,P,2012000506502
5209,P,2012000506505
5210,P,2012000506505
5211,P,2012000506653
5212,P,2012000506762
5213,P,2012000506762
5214,P,2012000506762
5215,P,2012000506762
5216,P,2012000506762
5217,P,2012000506762
5218,P,2012000506762
5219,P,2012000506782
5220,P,2012000506799
5221,P,2012000506799
5222,P,2012000506799
5223,P,2012000507256
5224,P,2012000507256
5225,P,2012000507660
5226,P,2012000507660
5227,P,2012000508346
5228,P,2012000508346
5229,P,2012000508346
5230,P,2012000508583
5231,P,2012000508603
5232,P,2012000508603
5233,P,2012000508928
5234,P,2012000508928
5235,P,2012000508984
5236,P,2012000508984
5237,P,2012000509003
5238,P,2012000509608
5239,P,2012000509703
5240,P,2012000509703
5241,P,2012000509891
5242,P,2012000509891
5243,P,2012000510244
5244,P,2012000510244
5245,P,2012000510244
5246,P,2012000510532
5247,P,2012000510612
5248,P,2012000510612
5249,P,2012000510612
5250,P,2012000510622
5251,P,2012000510622
5252,P,2012000510970
5253,P,2012000510970
5254,P,2012000511373
5255,P,2012000511373
5256,P,2012000511373
5257,P,2012000511463
5258,P,2012000511525
5259,P,2012000511881
5260,P,2012000511881
5261,P,2012000511881
5262,P,2012000512156
5263,P,2012000512156
5264,P,2012000512315
5265,P,2012000512382
5266,P,2012000512382
5267,P,2012000512464
5268,P,2012000512464
5269,P,2012000512464
5270,P,2012000512494
5271,P,2012000512494
5272,P,2012000512494
5273,P,2012000512494
5274,P,2012000512585
5275,P,2012000512585
5276,P,2012000512585
5277,P,2012000512585
5278,P,2012000512618
5279,P,2012000513202
5280,P,2012000513315
5281,P,2012000513315
5282,P,2012000513315
5283,P,2012000513315
5284,P,2012000513315
5285,P,2012000514279
5286,P,2012000514279
5287,P,2012000514279
5288,P,2012000514323
5289,P,2012000514323
5290,P,2012000514634
5291,P,2012000514692
5292,P,2012000514692
5293,P,2012000514692
5294,P,2012000514692
5295,P,2012000514692
5296,P,2012000515315
5297,P,2012000515315
5298,P,2012000515315
5299,P,2012000515441
5300,P,2012000515501
5301,P,2012000515501
5302,P,2012000515501
5303,P,2012000515826
5304,P,2012000515826
5305,P,2012000515850
5306,P,2012000515850
5307,P,2012000515850
5308,P,2012000515850
5309,P,2012000515850
5310,P,2012000515850
5311,P,2012000516152
5312,P,2012000516458
5313,P,2012000516635
5314,P,2012000516635
5315,P,2012000516635
5316,P,2012000516664
5317,P,2012000516664
5318,P,2012000516664
5319,P,2012000516664
5320,P,2012000516664
5321,P,2012000516841
5322,P,2012000516841
5323,P,2012000517162
5324,P,2012000517162
5325,P,2012000517162
5326,P,2012000517162
5327,P,2012000517162
5328,P,2012000517162
5329,P,2012000517162
5330,P,2012000517162
5331,P,2012000517162
5332,P,2012000517552
5333,P,2012000517566
5334,P,2012000517566
5335,P,2012000517669
5336,P,2012000517669
5337,P,2012000517669
5338,P,2012000517805
5339,P,2012000518075
5340,P,2012000518075
5341,P,2012000518324
5342,P,2012000518324
5343,P,2012000518324
5344,P,2012000518324
5345,P,2012000518395
5346,P,2012000518395
5347,P,2012000518395
5348,P,2012000518395
5349,P,2012000518395
5350,P,2012000518395
5351,P,2012000518395
5352,P,2012000518602
5353,P,2012000518602
5354,P,2012000518602
5355,P,2012000518602
5356,P,2012000518602
5357,P,2012000518602
5358,P,2012000518886
5359,P,2012000518886
5360,P,2012000519591
5361,P,2012000519692
5362,P,2012000519692
5363,P,2012000519693
5364,P,2012000519693
5365,P,2012000519844
5366,P,2012000520202
5367,P,2012000520202
5368,P,2012000520234
5369,P,2012000520234
5370,P,2012000520234
5371,P,2012000520234
5372,P,2012000520234
