,ADJINC,PWGTP,AGEP,CIT,CITWP
1048,1056030,33,48,1,
1049,1056030,34,13,1,
1050,1056030,33,11,1,
1051,1056030,12,54,1,
1052,1056030,10,53,1,
1053,1056030,19,54,1,
1054,1056030,10,71,4,1990.0
1055,1056030,10,72,1,
1056,1056030,13,54,1,
1057,1056030,12,51,1,
1058,1056030,11,16,1,
1059,1056030,20,54,1,
1060,1056030,23,54,1,
1061,1056030,5,60,1,
1062,1056030,3,60,1,
1063,1056030,3,39,1,
1064,1056030,3,32,1,
1065,1056030,9,44,1,
1066,1056030,10,21,1,
1067,1056030,30,30,1,
1068,1056030,31,28,1,
1069,1056030,35,3,1,
1070,1056030,35,0,1,
1071,1056030,9,73,1,
1072,1056030,10,81,1,
1073,1056030,38,36,1,
1074,1056030,46,15,1,
1075,1056030,21,6,1,
1076,1056030,31,3,1,
1077,1056030,47,62,1,
1078,1056030,25,61,1,
1079,1056030,4,56,1,
1080,1056030,3,8,1,
1081,1056030,20,63,1,
1082,1056030,27,42,1,
1083,1056030,8,28,1,
1084,1056030,31,39,3,
1085,1056030,35,2,1,
1086,1056030,34,11,1,
1087,1056030,33,36,1,
1088,1056030,28,44,1,
1089,1056030,30,36,1,
1090,1056030,14,5,1,
1091,1056030,36,12,1,
1092,1056030,31,15,1,
1093,1056030,9,62,1,
1094,1056030,9,62,1,
1095,1056030,6,74,1,
1096,1056030,6,73,1,
1097,1056030,3,39,1,
1098,1056030,14,50,1,
1099,1056030,9,49,1,
1100,1056030,5,17,1,
1101,1056030,4,17,1,
1102,1056030,11,15,1,
1103,1056030,7,11,1,
1104,1056030,8,75,1,
1105,1056030,53,44,1,
1106,1056030,73,44,1,
1107,1056030,26,18,1,
1108,1056030,9,18,1,
1109,1056030,3,66,1,
1110,1056030,2,75,1,
1111,1056030,10,72,1,
1112,1056030,14,78,1,
1113,1056030,4,62,1,
1114,1056030,12,60,1,
1115,1056030,9,65,1,
1116,1056030,19,61,1,
1117,1056030,20,57,1,
1118,1056030,18,51,1,
1119,1056030,19,41,1,
1120,1056030,13,63,4,1951.0
1121,1056030,20,28,1,
1122,1056030,16,29,1,
1123,1056030,22,20,1,
1124,1056030,30,20,1,
1125,1056030,24,20,1,
1126,1056030,30,20,1,
1127,1056030,30,20,1,
1128,1056030,46,18,1,
1129,1056030,34,23,1,
1130,1056030,32,1,1,
1131,1056030,33,1,1,
1132,1056030,24,23,1,
1133,1056030,5,54,1,
1134,1056030,1,51,1,
1135,1056030,14,33,1,
1136,1056030,15,32,1,
1137,1056030,3,31,1,
1138,1056030,3,31,1,
1139,1056030,3,5,1,
1140,1056030,3,2,1,
1141,1056030,3,1,1,
1142,1056030,19,43,1,
1143,1056030,25,41,1,
1144,1056030,13,56,1,
1145,1056030,13,63,1,
1146,1056030,9,66,1,
1147,1056030,13,45,1,
1148,1056030,32,62,1,
1149,1056030,25,61,1,
1150,1056030,3,61,1,
1151,1056030,4,18,1,
1152,1056030,6,17,1,
1153,1056030,21,38,1,
1154,1056030,14,49,1,
1155,1056030,14,49,1,
1156,1056030,13,19,1,
1157,1056030,26,33,1,
1158,1056030,17,10,1,
1159,1056030,18,59,1,
1160,1056030,13,25,1,
1161,1056030,18,20,5,
1162,1056030,10,2,1,
1163,1056030,10,1,1,
1164,1056030,7,68,1,
1165,1056030,8,75,1,
1166,1056030,31,45,1,
1167,1056030,32,18,1,
1168,1056030,25,58,1,
1169,1056030,8,48,1,
1170,1056030,16,18,1,
1171,1056030,6,54,1,
1172,1056030,23,71,1,
1173,1056030,22,64,1,
1174,1056030,3,48,1,
1175,1056030,4,48,1,
1176,1056030,8,24,1,
1177,1056030,13,21,1,
1178,1056030,6,36,1,
1179,1056030,9,34,1,
1180,1056030,9,13,1,
1181,1056030,11,67,1,
1182,1056030,12,66,1,
1183,1056030,9,79,1,
1184,1056030,9,77,1,
1185,1056030,4,32,1,
1186,1056030,13,58,1,
1187,1056030,14,81,1,
1188,1056030,6,50,1,
1189,1056030,14,82,1,
1190,1056030,12,36,1,
1191,1056030,13,33,1,
1192,1056030,14,11,1,
1193,1056030,14,5,1,
1194,1056030,14,9,1,
1195,1056030,4,70,1,
1196,1056030,3,69,1,
1197,1056030,11,65,1,
1198,1056030,14,63,1,
1199,1056030,15,79,1,
1200,1056030,23,58,1,
1201,1056030,55,32,1,
1202,1056030,38,23,1,
1203,1056030,35,11,1,
1204,1056030,95,51,1,
1205,1056030,95,52,1,
1206,1056030,33,86,1,
1207,1056030,29,57,1,
1208,1056030,25,50,1,
1209,1056030,20,47,1,
1210,1056030,31,16,1,
1211,1056030,57,23,1,
1212,1056030,66,22,1,
1213,1056030,28,58,1,
1214,1056030,26,58,1,
1215,1056030,2,84,1,
1216,1056030,4,82,1,
1217,1056030,2,17,1,
1218,1056030,25,67,1,
1219,1056030,23,61,1,
1220,1056030,5,58,1,
1221,1056030,5,60,1,
1222,1056030,14,32,1,
1223,1056030,13,28,1,
1224,1056030,18,1,1,
1225,1056030,16,23,1,
1226,1056030,23,0,1,
1227,1056030,19,23,1,
1228,1056030,13,65,1,
1229,1056030,11,64,1,
1230,1056030,10,67,1,
1231,1056030,18,84,1,
1232,1056030,21,45,1,
1233,1056030,3,25,1,
1234,1056030,5,41,4,1997.0
1235,1056030,6,51,1,
1236,1056030,19,55,1,
1237,1056030,22,59,1,
1238,1056030,18,40,5,
1239,1056030,25,33,5,
1240,1056030,8,36,1,
1241,1056030,4,31,1,
1242,1056030,3,32,1,
1243,1056030,3,7,1,
1244,1056030,1,5,1,
1245,1056030,4,2,1,
1246,1056030,7,69,1,
1247,1056030,7,52,1,
1248,1056030,22,61,1,
1249,1056030,22,61,1,
1250,1056030,26,55,1,
1251,1056030,25,51,1,
1252,1056030,24,17,1,
1253,1056030,30,84,1,
1254,1056030,26,83,1,
1255,1056030,9,55,1,
1256,1056030,10,20,1,
1257,1056030,6,42,4,1990.0
1258,1056030,6,54,1,
1259,1056030,7,53,1,
1260,1056030,5,69,1,
1261,1056030,6,62,1,
1262,1056030,5,46,1,
1263,1056030,35,64,1,
1264,1056030,26,56,1,
1265,1056030,20,81,1,
1266,1056030,11,61,1,
1267,1056030,12,50,1,
1268,1056030,9,18,1,
1269,1056030,16,71,1,
1270,1056030,15,73,1,
1271,1056030,19,79,1,
1272,1056030,13,74,1,
1273,1056030,78,21,1,
1274,1056030,83,33,1,
1275,1056030,22,44,1,
1276,1056030,22,40,1,
1277,1056030,22,13,1,
1278,1056030,22,12,1,
1279,1056030,22,10,1,
1280,1056030,13,25,1,
1281,1056030,25,24,1,
1282,1056030,3,81,1,
1283,1056030,4,78,1,
1284,1056030,26,61,1,
1285,1056030,24,62,1,
1286,1056030,14,68,1,
1287,1056030,18,59,1,
1288,1056030,19,64,1,
1289,1056030,45,75,1,
1290,1056030,2,75,1,
1291,1056030,2,73,1,
1292,1056030,8,19,1,
1293,1056030,2,53,5,
1294,1056030,27,77,1,
1295,1056030,22,77,1,
1296,1056030,15,50,1,
1297,1056030,60,55,1,
1298,1056030,66,63,1,
1299,1056030,104,59,1,
1300,1056030,7,52,1,
1301,1056030,8,57,1,
1302,1056030,13,34,1,
1303,1056030,12,11,1,
1304,1056030,4,63,1,
1305,1056030,4,68,1,
1306,1056030,9,60,1,
1307,1056030,4,54,1,
1308,1056030,20,64,1,
1309,1056030,22,35,1,
1310,1056030,25,17,1,
1311,1056030,37,11,1,
1312,1056030,28,48,1,
1313,1056030,35,51,1,
1314,1056030,23,18,1,
1315,1056030,21,60,1,
1316,1056030,23,61,1,
1317,1056030,45,25,1,
1318,1056030,44,30,1,
1319,1056030,58,4,1,
1320,1056030,19,46,1,
1321,1056030,8,47,1,
1322,1056030,13,29,1,
1323,1056030,24,36,1,
1324,1056030,23,55,1,
1325,1056030,16,52,1,
1326,1056030,33,22,1,
1327,1056030,27,18,1,
1328,1056030,13,37,1,
1329,1056030,19,40,1,
1330,1056030,24,18,1,
1331,1056030,13,10,1,
1332,1056030,13,9,1,
1333,1056030,1,50,1,
1334,1056030,2,50,1,
1335,1056030,3,18,1,
1336,1056030,3,11,1,
1337,1056030,20,46,1,
1338,1056030,26,14,1,
1339,1056030,26,11,1,
1340,1056030,26,7,1,
1341,1056030,2,61,1,
1342,1056030,2,59,1,
1343,1056030,21,71,1,
1344,1056030,42,33,1,
1345,1056030,42,37,1,
1346,1056030,50,13,1,
1347,1056030,39,12,1,
1348,1056030,50,9,1,
1349,1056030,51,0,1,
1350,1056030,52,19,1,
1351,1056030,12,57,1,
1352,1056030,13,51,1,
1353,1056030,15,15,1,
1354,1056030,7,10,1,
1355,1056030,5,40,1,
1356,1056030,18,59,1,
1357,1056030,15,41,1,
1358,1056030,20,41,1,
1359,1056030,29,6,1,
1360,1056030,15,4,1,
1361,1056030,54,43,1,
1362,1056030,42,42,1,
1363,1056030,10,55,1,
1364,1056030,13,57,1,
1365,1056030,17,26,1,
1366,1056030,16,63,1,
1367,1056030,13,80,1,
1368,1056030,20,28,1,
1369,1056030,26,18,1,
1370,1056030,3,57,1,
1371,1056030,3,23,1,
1372,1056030,10,34,1,
1373,1056030,17,36,5,
1374,1056030,14,16,1,
1375,1056030,11,11,1,
1376,1056030,12,8,1,
1377,1056030,17,5,1,
1378,1056030,22,31,1,
1379,1056030,26,33,1,
1380,1056030,11,37,1,
1381,1056030,14,12,1,
1382,1056030,14,10,1,
1383,1056030,12,1,1,
1384,1056030,13,23,1,
1385,1056030,38,64,1,
1386,1056030,9,55,1,
1387,1056030,11,54,1,
1388,1056030,8,27,1,
1389,1056030,14,25,1,
1390,1056030,13,60,1,
1391,1056030,12,57,1,
1392,1056030,7,13,1,
1393,1056030,20,24,1,
1394,1056030,33,24,4,2007.0
1395,1056030,52,77,1,
1396,1056030,63,81,1,
1397,1056030,14,56,5,
1398,1056030,18,50,5,
1399,1056030,17,14,1,
1400,1056030,14,73,1,
1401,1056030,13,73,1,
1402,1056030,22,77,1,
1403,1056030,23,68,1,
1404,1056030,28,58,1,
1405,1056030,15,54,1,
1406,1056030,15,66,1,
1407,1056030,12,61,1,
1408,1056030,11,73,4,1972.0
1409,1056030,7,38,1,
1410,1056030,15,15,1,
1411,1056030,15,15,1,
1412,1056030,2,66,1,
1413,1056030,3,62,5,
1414,1056030,7,30,1,
1415,1056030,7,31,1,
1416,1056030,7,10,1,
1417,1056030,4,1,1,
1418,1056030,8,0,1,
1419,1056030,46,41,1,
1420,1056030,27,59,1,
1421,1056030,24,50,1,
1422,1056030,22,53,1,
1423,1056030,8,48,1,
1424,1056030,37,56,1,
1425,1056030,37,52,1,
1426,1056030,52,20,1,
1427,1056030,57,17,1,
1428,1056030,198,61,1,
1429,1056030,2,77,1,
1430,1056030,2,69,1,
1431,1056030,2,36,1,
1432,1056030,2,29,1,
1433,1056030,18,58,1,
1434,1056030,6,61,1,
1435,1056030,4,60,1,
1436,1056030,21,25,1,
1437,1056030,18,22,1,
1438,1056030,19,22,1,
1439,1056030,29,39,1,
1440,1056030,56,34,1,
1441,1056030,25,6,1,
1442,1056030,23,3,1,
1443,1056030,23,0,1,
1444,1056030,7,79,1,
1445,1056030,25,51,1,
1446,1056030,23,53,1,
1447,1056030,20,65,4,1952.0
1448,1056030,17,65,1,
1449,1056030,40,46,1,
1450,1056030,38,16,1,
1451,1056030,24,46,4,1994.0
1452,1056030,26,54,4,1994.0
1453,1056030,29,19,4,1994.0
1454,1056030,14,51,1,
1455,1056030,9,49,1,
1456,1056030,41,18,1,
1457,1056030,4,48,1,
1458,1056030,4,53,1,
1459,1056030,5,17,1,
1460,1056030,5,13,1,
1461,1056030,6,9,1,
1462,1056030,14,78,1,
1463,1056030,9,78,1,
1464,1056030,8,52,1,
1465,1056030,11,48,1,
1466,1056030,10,6,1,
1467,1056030,37,24,1,
1468,1056030,13,59,1,
1469,1056030,13,58,1,
1470,1056030,6,48,1,
1471,1056030,34,21,1,
1472,1056030,25,23,1,
1473,1056030,24,2,1,
1474,1056030,22,73,1,
1475,1056030,20,70,1,
1476,1056030,13,46,1,
1477,1056030,8,47,1,
1478,1056030,25,75,1,
1479,1056030,16,72,4,1991.0
1480,1056030,16,33,1,
1481,1056030,14,31,1,
1482,1056030,8,2,1,
1483,1056030,24,62,1,
1484,1056030,2,57,1,
1485,1056030,3,34,1,
1486,1056030,4,85,1,
1487,1056030,2,12,1,
1488,1056030,5,58,1,
1489,1056030,16,64,1,
1490,1056030,22,28,1,
1491,1056030,15,33,1,
1492,1056030,16,38,1,
1493,1056030,13,17,1,
1494,1056030,14,16,1,
1495,1056030,18,30,1,
1496,1056030,13,30,1,
1497,1056030,27,0,1,
1498,1056030,28,25,1,
1499,1056030,24,57,1,
1500,1056030,22,25,1,
1501,1056030,2,60,1,
1502,1056030,3,54,1,
1503,1056030,15,50,1,
1504,1056030,8,43,1,
1505,1056030,15,15,1,
1506,1056030,26,39,1,
1507,1056030,31,35,1,
1508,1056030,33,16,1,
1509,1056030,34,12,1,
1510,1056030,3,19,1,
1511,1056030,15,75,1,
1512,1056030,18,61,1,
1513,1056030,41,37,1,
1514,1056030,39,41,1,
1515,1056030,54,20,1,
1516,1056030,57,16,1,
1517,1056030,36,14,1,
1518,1056030,42,11,1,
1519,1056030,42,9,1,
1520,1056030,4,54,1,
1521,1056030,58,36,1,
1522,1056030,93,26,5,
1523,1056030,52,14,1,
1524,1056030,51,9,1,
1525,1056030,56,9,1,
1526,1056030,49,6,1,
1527,1056030,75,40,4,2011.0
1528,1056030,15,85,1,
1529,1056030,31,52,1,
1530,1056030,23,86,1,
1531,1056030,48,24,1,
1532,1056030,40,26,1,
1533,1056030,45,3,1,
1534,1056030,6,68,1,
1535,1056030,5,25,1,
1536,1056030,4,32,1,
1537,1056030,28,52,1,
1538,1056030,22,52,1,
1539,1056030,15,26,1,
1540,1056030,20,23,1,
1541,1056030,21,21,1,
1542,1056030,15,26,1,
1543,1056030,6,19,1,
1544,1056030,8,93,1,
1545,1056030,20,48,1,
1546,1056030,34,44,3,
1547,1056030,51,16,1,
1548,1056030,74,70,4,2011.0
1549,1056030,15,58,1,
1550,1056030,31,89,1,
1551,1056030,42,82,1,
1552,1056030,36,59,1,
1553,1056030,31,25,1,
1554,1056030,29,61,1,
1555,1056030,40,25,1,
1556,1056030,40,0,1,
1557,1056030,18,39,1,
1558,1056030,19,43,1,
1559,1056030,28,48,1,
1560,1056030,18,53,1,
1561,1056030,30,31,1,
1562,1056030,32,18,1,
1563,1056030,4,53,1,
1564,1056030,4,53,1,
1565,1056030,7,32,1,
1566,1056030,4,32,1,
1567,1056030,2,9,1,
1568,1056030,2,7,1,
1569,1056030,1,6,1,
1570,1056030,1,4,1,
1571,1056030,1,1,1,
1572,1056030,2,0,1,
1573,1056030,17,38,1,
1574,1056030,18,36,1,
1575,1056030,22,16,1,
1576,1056030,13,15,1,
1577,1056030,98,48,1,
1578,1056030,90,38,5,
1579,1056030,98,9,1,
1580,1056030,15,67,1,
1581,1056030,1,72,1,
1582,1056030,7,58,5,
1583,1056030,5,73,1,
1584,1056030,24,28,1,
1585,1056030,29,26,1,
1586,1056030,16,63,1,
1587,1056030,14,60,1,
1588,1056030,14,74,1,
1589,1056030,11,64,1,
1590,1056030,12,36,1,
1591,1056030,16,44,1,
1592,1056030,12,42,1,
1593,1056030,18,22,1,
1594,1056030,13,18,1,
1595,1056030,29,93,1,
1596,1056030,13,29,1,
1597,1056030,12,28,1,
1598,1056030,14,3,1,
1599,1056030,14,2,1,
1600,1056030,18,32,1,
1601,1056030,23,36,1,
1602,1056030,18,7,1,
1603,1056030,14,5,1,
1604,1056030,13,3,1,
1605,1056030,63,37,1,
1606,1056030,45,41,1,
1607,1056030,120,19,1,
1608,1056030,33,16,1,
1609,1056030,65,13,1,
1610,1056030,8,28,1,
1611,1056030,15,28,3,
1612,1056030,11,3,1,
1613,1056030,11,0,1,
1614,1056030,12,85,1,
1615,1056030,8,49,5,
1616,1056030,10,55,5,
1617,1056030,10,23,1,
1618,1056030,16,15,1,
1619,1056030,61,30,1,
1620,1056030,67,30,1,
1621,1056030,79,0,1,
1622,1056030,29,71,1,
1623,1056030,23,64,1,
1624,1056030,10,55,1,
1625,1056030,9,53,1,
1626,1056030,10,30,1,
1627,1056030,13,25,1,
1628,1056030,82,30,1,
1629,1056030,5,78,1,
1630,1056030,6,75,4,2000.0
1631,1056030,29,67,1,
1632,1056030,13,86,1,
1633,1056030,13,86,1,
1634,1056030,3,54,1,
1635,1056030,3,45,1,
1636,1056030,11,62,1,
1637,1056030,29,28,5,
1638,1056030,31,27,5,
1639,1056030,3,81,1,
1640,1056030,3,78,1,
1641,1056030,12,86,1,
1642,1056030,12,41,1,
1643,1056030,10,37,1,
1644,1056030,14,14,1,
1645,1056030,11,13,1,
1646,1056030,11,8,1,
1647,1056030,13,6,1,
1648,1056030,8,51,1,
1649,1056030,4,89,1,
1650,1056030,12,61,1,
1651,1056030,26,44,5,
1652,1056030,22,42,5,
1653,1056030,18,42,1,
1654,1056030,17,44,1,
1655,1056030,13,3,1,
1656,1056030,14,5,1,
1657,1056030,36,72,1,
1658,1056030,32,70,1,
1659,1056030,28,82,1,
1660,1056030,71,63,1,
1661,1056030,24,46,1,
1662,1056030,61,28,1,
1663,1056030,37,26,1,
1664,1056030,36,5,1,
1665,1056030,31,4,1,
1666,1056030,36,19,1,
1667,1056030,33,53,4,2008.0
1668,1056030,26,50,4,2006.0
1669,1056030,35,28,4,2008.0
1670,1056030,32,24,4,2008.0
1671,1056030,24,19,4,2006.0
1672,1056030,16,63,1,
1673,1056030,18,73,1,
1674,1056030,14,63,1,
1675,1056030,12,64,1,
1676,1056030,4,31,1,
1677,1056030,30,42,1,
1678,1056030,20,38,1,
1679,1056030,25,9,1,
1680,1056030,27,36,1,
1681,1056030,36,54,1,
1682,1056030,28,50,1,
1683,1056030,45,25,1,
1684,1056030,33,2,1,
1685,1056030,21,76,1,
1686,1056030,23,80,1,
1687,1056030,14,52,1,
1688,1056030,12,49,1,
1689,1056030,9,75,1,
1690,1056030,7,51,1,
1691,1056030,6,26,1,
1692,1056030,41,51,1,
1693,1056030,52,27,1,
1694,1056030,48,27,1,
1695,1056030,4,77,1,
1696,1056030,4,73,1,
1697,1056030,3,28,1,
1698,1056030,47,26,5,
1699,1056030,52,22,5,
1700,1056030,9,66,4,2003.0
1701,1056030,6,66,1,
1702,1056030,5,77,1,
1703,1056030,21,24,1,
1704,1056030,25,24,1,
1705,1056030,21,48,1,
1706,1056030,21,49,1,
1707,1056030,17,6,4,2008.0
1708,1056030,46,28,1,
1709,1056030,31,11,1,
1710,1056030,29,9,1,
1711,1056030,31,10,1,
1712,1056030,25,34,1,
1713,1056030,31,14,1,
1714,1056030,28,10,1,
1715,1056030,4,87,1,
1716,1056030,20,32,1,
1717,1056030,19,11,1,
1718,1056030,26,31,1,
1719,1056030,3,67,1,
1720,1056030,3,64,1,
1721,1056030,14,54,1,
1722,1056030,24,40,1,
1723,1056030,27,41,1,
1724,1056030,65,65,1,
1725,1056030,3,87,1,
1726,1056030,39,47,1,
1727,1056030,31,47,1,
1728,1056030,35,14,1,
1729,1056030,34,10,1,
1730,1056030,22,47,1,
1731,1056030,22,46,1,
1732,1056030,22,21,1,
1733,1056030,20,16,1,
1734,1056030,27,1,1,
1735,1056030,25,31,1,
1736,1056030,12,60,1,
1737,1056030,11,60,1,
1738,1056030,17,54,1,
1739,1056030,24,13,1,
1740,1056030,14,71,1,
1741,1056030,18,74,5,
1742,1056030,22,47,1,
1743,1056030,23,49,1,
1744,1056030,34,39,1,
1745,1056030,31,37,1,
1746,1056030,80,45,1,
1747,1056030,55,46,1,
1748,1056030,12,71,1,
1749,1056030,8,70,1,
1750,1056030,63,65,4,1967.0
1751,1056030,31,32,1,
1752,1056030,8,28,1,
1753,1056030,21,29,1,
1754,1056030,23,32,1,
1755,1056030,13,55,1,
1756,1056030,11,48,1,
1757,1056030,26,18,1,
1758,1056030,26,15,1,
1759,1056030,8,69,1,
1760,1056030,7,64,1,
1761,1056030,2,48,1,
1762,1056030,7,49,1,
1763,1056030,4,25,1,
1764,1056030,23,63,1,
1765,1056030,36,27,5,
1766,1056030,4,27,1,
1767,1056030,8,23,1,
1768,1056030,21,63,1,
1769,1056030,15,62,1,
1770,1056030,6,58,1,
1771,1056030,8,50,1,
1772,1056030,11,49,1,
1773,1056030,7,17,1,
1774,1056030,8,83,1,
1775,1056030,6,81,1,
1776,1056030,2,58,1,
1777,1056030,1,52,1,
1778,1056030,6,43,1,
1779,1056030,24,57,1,
1780,1056030,30,55,1,
1781,1056030,20,33,1,
1782,1056030,18,34,5,
1783,1056030,27,4,1,
1784,1056030,26,0,1,
1785,1056030,2,86,1,
1786,1056030,12,36,1,
1787,1056030,22,72,1,
1788,1056030,210,48,1,
1789,1056030,211,47,1,
1790,1056030,203,14,1,
1791,1056030,202,12,1,
1792,1056030,22,71,1,
1793,1056030,17,63,1,
1794,1056030,16,88,1,
1795,1056030,13,26,1,
1796,1056030,13,29,1,
1797,1056030,15,2,1,
1798,1056030,15,1,1,
1799,1056030,13,61,1,
1800,1056030,12,58,1,
1801,1056030,5,84,1,
1802,1056030,10,59,1,
1803,1056030,13,21,1,
1804,1056030,8,42,1,
1805,1056030,36,33,1,
1806,1056030,40,4,1,
1807,1056030,9,41,1,
1808,1056030,7,41,1,
1809,1056030,13,16,1,
1810,1056030,13,70,1,
1811,1056030,14,71,1,
1812,1056030,11,42,1,
1813,1056030,10,39,1,
1814,1056030,27,29,1,
1815,1056030,18,37,1,
1816,1056030,17,40,1,
1817,1056030,17,11,1,
1818,1056030,17,7,1,
1819,1056030,3,62,1,
1820,1056030,2,68,1,
1821,1056030,10,59,1,
1822,1056030,11,57,1,
1823,1056030,17,28,1,
1824,1056030,36,3,1,
1825,1056030,32,25,1,
1826,1056030,10,73,1,
1827,1056030,11,71,1,
1828,1056030,5,67,1,
1829,1056030,6,57,1,
1830,1056030,2,26,1,
1831,1056030,2,76,1,
1832,1056030,2,76,1,
1833,1056030,21,64,1,
1834,1056030,46,41,1,
1835,1056030,16,67,1,
1836,1056030,2,68,1,
1837,1056030,2,67,1,
1838,1056030,5,44,1,
1839,1056030,5,7,1,
1840,1056030,2,47,5,
1841,1056030,27,25,1,
1842,1056030,25,76,1,
1843,1056030,39,40,1,
1844,1056030,53,38,1,
1845,1056030,31,12,1,
1846,1056030,31,9,1,
1847,1056030,22,6,1,
1848,1056030,15,51,1,
1849,1056030,22,15,1,
1850,1056030,14,56,1,
1851,1056030,17,54,1,
1852,1056030,13,23,1,
1853,1056030,12,4,1,
1854,1056030,24,24,1,
1855,1056030,28,50,1,
1856,1056030,34,50,3,
1857,1056030,19,20,1,
1858,1056030,29,18,1,
1859,1056030,19,44,4,1997.0
1860,1056030,18,40,4,1995.0
1861,1056030,18,18,1,
1862,1056030,14,15,1,
1863,1056030,21,12,1,
1864,1056030,32,44,1,
1865,1056030,53,44,1,
1866,1056030,84,15,1,
1867,1056030,5,81,1,
1868,1056030,6,34,1,
1869,1056030,5,39,1,
1870,1056030,8,13,1,
1871,1056030,9,9,1,
1872,1056030,12,31,1,
1873,1056030,15,1,1,
1874,1056030,13,28,1,
1875,1056030,41,42,1,
1876,1056030,4,55,1,
1877,1056030,47,29,1,
1878,1056030,16,47,1,
1879,1056030,17,46,1,
1880,1056030,32,25,1,
1881,1056030,4,27,1,
1882,1056030,3,28,1,
1883,1056030,6,9,1,
1884,1056030,5,8,1,
1885,1056030,3,3,1,
1886,1056030,6,1,1,
1887,1056030,5,85,1,
1888,1056030,5,84,1,
1889,1056030,22,65,1,
1890,1056030,20,63,1,
1891,1056030,28,33,1,
1892,1056030,7,57,1,
1893,1056030,5,53,1,
1894,1056030,27,57,1,
1895,1056030,12,59,1,
1896,1056030,28,35,1,
1897,1056030,27,36,1,
1898,1056030,32,13,1,
1899,1056030,29,9,1,
1900,1056030,8,62,1,
1901,1056030,6,60,1,
1902,1056030,6,46,4,2008.0
1903,1056030,9,60,1,
1904,1056030,38,66,1,
1905,1056030,38,62,1,
1906,1056030,8,64,1,
1907,1056030,7,58,1,
1908,1056030,9,93,1,
1909,1056030,31,60,1,
1910,1056030,36,35,1,
1911,1056030,33,10,1,
1912,1056030,18,54,1,
1913,1056030,23,54,1,
1914,1056030,11,62,1,
1915,1056030,10,58,1,
1916,1056030,8,93,1,
1917,1056030,5,63,1,
1918,1056030,24,80,1,
1919,1056030,29,80,1,
1920,1056030,36,26,1,
1921,1056030,18,50,3,
1922,1056030,5,64,1,
1923,1056030,5,58,1,
1924,1056030,20,55,1,
1925,1056030,16,58,1,
1926,1056030,24,62,1,
1927,1056030,20,68,1,
1928,1056030,21,78,1,
1929,1056030,8,55,5,
1930,1056030,10,54,5,
1931,1056030,5,26,1,
1932,1056030,14,20,1,
1933,1056030,28,53,1,
1934,1056030,19,71,1,
1935,1056030,22,57,1,
1936,1056030,14,50,1,
1937,1056030,22,37,1,
1938,1056030,16,14,1,
1939,1056030,17,8,1,
1940,1056030,3,58,1,
1941,1056030,3,66,1,
1942,1056030,69,23,1,
1943,1056030,56,27,1,
1944,1056030,64,2,1,
1945,1056030,17,34,1,
1946,1056030,19,27,1,
1947,1056030,15,5,1,
1948,1056030,13,3,1,
1949,1056030,3,53,4,1996.0
1950,1056030,9,25,5,
1951,1056030,9,53,5,
1952,1056030,24,71,1,
1953,1056030,26,68,4,2011.0
1954,1056030,36,31,5,
1955,1056030,41,28,5,
1956,1056030,29,4,1,
1957,1056030,30,1,1,
1958,1056030,9,52,1,
1959,1056030,9,53,1,
1960,1056030,8,74,1,
1961,1056030,5,50,1,
1962,1056030,6,47,1,
1963,1056030,42,36,1,
1964,1056030,37,29,1,
1965,1056030,36,2,1,
1966,1056030,23,38,1,
1967,1056030,25,33,1,
1968,1056030,28,11,1,
1969,1056030,27,30,1,
1970,1056030,14,68,1,
1971,1056030,15,53,1,
1972,1056030,32,55,1,
1973,1056030,32,54,1,
1974,1056030,35,23,1,
1975,1056030,30,20,1,
1976,1056030,40,18,1,
1977,1056030,27,0,1,
1978,1056030,30,24,1,
1979,1056030,20,49,1,
1980,1056030,15,43,1,
1981,1056030,27,16,1,
1982,1056030,10,60,1,
1983,1056030,10,60,1,
1984,1056030,13,70,1,
1985,1056030,23,18,1,
1986,1056030,3,23,1,
1987,1056030,5,6,1,
1988,1056030,5,4,1,
1989,1056030,5,29,1,
1990,1056030,9,42,1,
1991,1056030,12,42,1,
1992,1056030,16,15,1,
1993,1056030,12,14,1,
1994,1056030,11,12,1,
1995,1056030,21,60,1,
1996,1056030,19,57,1,
1997,1056030,31,15,1,
1998,1056030,12,55,1,
1999,1056030,13,55,1,
2000,1056030,48,42,1,
2001,1056030,48,45,1,
2002,1056030,42,7,1,
2003,1056030,39,4,1,
2004,1056030,7,59,1,
2005,1056030,8,62,1,
2006,1056030,7,72,1,
2007,1056030,6,57,1,
2008,1056030,6,93,1,
2009,1056030,26,48,1,
2010,1056030,27,21,1,
2011,1056030,24,16,1,
2012,1056030,26,68,1,
2013,1056030,14,82,1,
2014,1056030,15,79,1,
2015,1056030,15,55,1,
2016,1056030,13,31,1,
2017,1056030,17,12,1,
2018,1056030,8,8,1,
2019,1056030,2,51,1,
2020,1056030,3,53,1,
2021,1056030,35,53,1,
2022,1056030,35,63,1,
2023,1056030,22,84,1,
2024,1056030,1,51,1,
2025,1056030,6,57,1,
2026,1056030,5,48,1,
2027,1056030,6,14,1,
2028,1056030,6,8,1,
2029,1056030,3,51,1,
2030,1056030,4,34,1,
2031,1056030,40,30,5,
2032,1056030,47,27,5,
2033,1056030,48,3,1,
2034,1056030,43,15,5,
2035,1056030,7,67,1,
2036,1056030,8,68,1,
2037,1056030,30,80,1,
