,AGEP
65556,7
65557,5
65558,69
65559,70
65560,76
65561,52
65562,47
65563,83
65564,49
65565,57
65566,88
65567,35
65568,29
65569,6
65570,4
65571,67
65572,69
65573,26
65574,23
65575,87
65576,63
65577,63
65578,62
65579,41
65580,40
65581,8
65582,5
65583,83
65584,93
65585,60
65586,30
65587,29
65588,3
65589,0
65590,46
65591,47
65592,14
65593,55
65594,55
65595,23
65596,20
65597,61
65598,61
65599,50
65600,49
65601,41
65602,40
65603,13
65604,12
65605,75
65606,85
65607,58
65608,36
65609,31
65610,14
65611,13
65612,8
65613,3
65614,34
65615,30
65616,5
65617,4
65618,2
65619,0
65620,70
65621,79
65622,45
65623,53
65624,15
65625,13
65626,9
65627,4
65628,35
65629,55
65630,55
65631,45
65632,46
65633,49
65634,54
65635,28
65636,24
65637,15
65638,85
65639,42
65640,85
65641,87
65642,84
65643,36
65644,36
65645,13
65646,36
65647,53
65648,57
65649,18
65650,52
65651,54
65652,29
65653,27
65654,2
65655,30
65656,30
65657,27
65658,61
65659,34
65660,35
65661,10
65662,8
65663,77
65664,75
65665,27
65666,71
65667,64
65668,62
65669,40
65670,39
65671,11
65672,7
65673,6
65674,50
65675,53
65676,18
65677,10
65678,22
65679,34
65680,29
65681,29
65682,34
65683,34
65684,29
65685,22
65686,24
65687,67
65688,29
65689,26
65690,66
65691,70
65692,74
65693,68
65694,32
65695,29
65696,0
65697,55
65698,68
65699,75
65700,46
65701,58
65702,58
65703,51
65704,50
65705,21
65706,50
65707,39
65708,37
65709,8
65710,15
65711,69
65712,54
65713,93
65714,75
65715,74
65716,55
65717,86
65718,22
65719,19
65720,56
65721,31
65722,54
65723,53
65724,24
65725,18
65726,41
65727,71
65728,65
65729,93
65730,14
65731,86
65732,75
65733,57
65734,45
65735,45
65736,21
65737,13
65738,69
65739,68
65740,66
65741,77
65742,76
65743,22
65744,24
65745,1
65746,29
65747,80
65748,57
65749,66
65750,71
65751,66
65752,40
65753,36
65754,11
65755,9
65756,6
65757,2
65758,35
65759,12
65760,7
65761,35
65762,24
65763,56
65764,53
65765,35
65766,36
65767,13
65768,10
65769,10
65770,8
65771,5
65772,70
65773,71
65774,26
65775,93
65776,60
65777,63
65778,62
65779,60
65780,26
65781,22
65782,25
65783,72
65784,80
65785,55
65786,58
65787,19
65788,58
65789,22
65790,19
65791,21
65792,30
65793,20
65794,47
65795,33
65796,4
65797,14
65798,9
65799,22
65800,21
65801,75
65802,73
65803,45
65804,15
65805,33
65806,43
65807,11
65808,19
65809,45
65810,40
65811,12
65812,10
65813,7
65814,4
65815,22
65816,28
65817,67
65818,36
65819,44
65820,44
65821,16
65822,12
65823,67
65824,64
65825,26
65826,80
65827,50
65828,49
65829,11
65830,54
65831,56
65832,25
65833,17
65834,52
65835,50
65836,19
65837,50
65838,58
65839,60
65840,36
65841,40
65842,14
65843,11
65844,9
65845,6
65846,3
65847,53
65848,50
65849,24
65850,42
65851,39
65852,11
65853,7
65854,59
65855,36
65856,39
65857,2
65858,53
65859,58
65860,18
65861,14
65862,35
65863,40
65864,35
65865,2
65866,58
65867,57
65868,39
65869,30
65870,30
65871,9
65872,6
65873,1
65874,75
65875,58
65876,69
65877,44
65878,48
65879,22
65880,9
65881,66
65882,38
65883,34
65884,11
65885,7
65886,36
65887,40
65888,8
65889,6
65890,5
65891,1
65892,16
65893,55
65894,45
65895,18
65896,15
65897,55
65898,33
65899,5
65900,3
65901,66
65902,61
65903,28
65904,45
65905,4
65906,2
65907,69
65908,45
65909,47
65910,18
65911,16
65912,12
65913,74
65914,69
65915,75
65916,78
65917,38
65918,39
65919,4
65920,3
65921,1
65922,47
65923,16
65924,13
65925,77
65926,70
65927,34
65928,32
65929,3
65930,93
65931,67
65932,20
65933,53
65934,23
65935,77
65936,77
65937,61
65938,52
65939,93
65940,55
65941,42
65942,36
65943,12
65944,10
65945,29
65946,60
65947,37
65948,36
65949,20
65950,16
65951,10
65952,5
65953,64
65954,62
65955,58
65956,52
65957,29
65958,26
65959,0
65960,27
65961,41
65962,37
65963,8
65964,6
65965,3
65966,68
65967,68
65968,26
65969,23
65970,3
65971,0
65972,60
65973,60
65974,64
65975,66
65976,76
65977,53
65978,31
65979,51
65980,59
65981,25
65982,19
65983,42
65984,41
65985,23
65986,20
65987,16
65988,3
65989,29
65990,19
65991,67
65992,45
65993,40
65994,21
65995,16
65996,63
65997,63
65998,65
65999,56
66000,21
66001,73
66002,72
66003,70
66004,62
66005,21
66006,20
66007,62
66008,64
66009,53
66010,64
66011,84
66012,73
66013,31
66014,30
66015,52
66016,20
66017,59
66018,57
66019,24
66020,33
66021,36
66022,11
66023,8
66024,6
66025,3
66026,0
66027,46
66028,46
66029,12
66030,53
66031,62
66032,42
66033,48
66034,11
66035,6
66036,66
66037,67
66038,85
66039,31
66040,28
66041,5
66042,33
66043,81
66044,44
66045,66
66046,81
66047,22
66048,33
66049,8
66050,37
66051,52
66052,68
66053,20
66054,88
66055,85
66056,21
66057,20
66058,20
66059,19
66060,26
66061,26
66062,3
66063,0
66064,41
66065,23
66066,76
66067,74
66068,64
66069,88
66070,65
66071,46
66072,23
66073,32
66074,61
66075,58
66076,37
66077,36
66078,7
66079,16
66080,14
66081,14
66082,42
66083,54
66084,67
66085,70
66086,23
66087,21
66088,70
66089,48
66090,12
66091,11
66092,33
66093,30
66094,10
66095,9
66096,6
66097,0
66098,93
66099,93
66100,28
66101,44
66102,53
66103,72
66104,66
66105,56
66106,20
66107,82
66108,80
66109,45
66110,63
66111,64
66112,69
66113,72
66114,93
66115,30
66116,33
66117,40
66118,29
66119,32
66120,8
66121,4
66122,0
66123,35
66124,30
66125,41
66126,53
66127,8
66128,4
66129,50
66130,21
66131,31
66132,29
66133,57
66134,69
66135,88
66136,24
66137,28
66138,15
66139,29
66140,28
66141,39
66142,1
66143,77
66144,74
66145,72
66146,40
66147,35
66148,16
66149,7
66150,15
66151,39
66152,41
66153,18
66154,16
66155,13
66156,9
66157,40
66158,37
66159,14
66160,11
66161,8
66162,5
66163,32
66164,29
66165,25
66166,81
66167,75
66168,31
66169,61
66170,76
66171,19
66172,19
66173,19
66174,38
66175,31
66176,56
66177,59
66178,66
66179,69
66180,19
66181,55
66182,32
66183,53
66184,25
66185,56
66186,57
66187,81
66188,73
66189,76
66190,73
66191,50
66192,54
66193,58
66194,33
66195,42
66196,59
66197,54
66198,72
66199,67
66200,63
66201,3
66202,67
66203,33
66204,57
66205,57
66206,61
66207,39
66208,66
66209,66
66210,73
66211,69
66212,26
66213,63
66214,72
66215,81
66216,54
66217,63
66218,63
66219,24
66220,38
66221,41
66222,16
66223,14
66224,7
66225,5
66226,73
66227,75
66228,57
66229,60
66230,61
66231,54
66232,32
66233,74
66234,76
66235,45
66236,18
66237,54
66238,58
66239,30
66240,31
66241,25
66242,6
66243,3
66244,3
66245,93
66246,89
66247,31
66248,31
66249,11
66250,7
66251,76
66252,24
66253,26
66254,83
66255,82
66256,52
66257,58
66258,59
66259,60
66260,59
66261,51
66262,49
66263,15
66264,73
66265,46
66266,16
66267,23
66268,4
66269,2
66270,1
66271,41
66272,36
66273,82
66274,62
66275,62
66276,44
66277,41
66278,7
66279,4
66280,62
66281,58
66282,38
66283,7
66284,83
66285,20
66286,77
66287,70
66288,59
66289,60
66290,81
66291,63
66292,26
66293,10
66294,8
66295,6
66296,29
66297,61
66298,32
66299,38
66300,9
66301,7
66302,40
66303,44
66304,11
66305,8
66306,43
66307,43
66308,17
66309,69
66310,58
66311,55
66312,47
66313,11
66314,9
66315,67
66316,44
66317,36
66318,6
66319,1
66320,46
66321,50
66322,24
66323,21
66324,79
66325,70
66326,58
66327,39
66328,17
66329,14
66330,34
66331,39
66332,12
66333,10
66334,89
66335,28
66336,28
66337,6
66338,4
66339,2
66340,2
66341,34
66342,31
66343,9
66344,6
66345,4
66346,36
66347,33
66348,9
66349,7
66350,5
66351,3
66352,85
66353,46
66354,17
66355,10
66356,37
66357,36
66358,11
66359,8
66360,6
66361,32
66362,48
66363,43
66364,16
66365,16
66366,52
66367,47
66368,17
66369,15
66370,33
66371,1
66372,15
66373,10
66374,35
66375,43
66376,33
66377,38
66378,13
66379,12
66380,7
66381,71
66382,83
66383,29
66384,30
66385,80
66386,36
66387,37
66388,4
66389,2
66390,0
66391,49
66392,13
66393,10
66394,40
66395,36
66396,38
66397,12
66398,9
66399,17
66400,37
66401,17
66402,15
66403,11
66404,10
66405,44
66406,53
66407,16
66408,13
66409,59
66410,26
66411,72
66412,30
66413,34
66414,3
66415,42
66416,34
66417,13
66418,11
66419,8
66420,6
66421,3
66422,93
66423,36
66424,50
66425,22
66426,0
66427,21
66428,79
66429,60
66430,54
66431,37
66432,37
66433,6
66434,4
66435,2
66436,52
66437,47
66438,65
66439,60
66440,24
66441,21
66442,86
66443,86
66444,35
66445,82
66446,65
66447,47
66448,45
66449,36
66450,39
66451,11
66452,8
66453,5
66454,62
66455,24
66456,24
66457,69
66458,66
66459,74
66460,45
66461,72
66462,72
66463,32
66464,34
66465,7
66466,7
66467,1
66468,85
66469,59
66470,82
66471,81
66472,22
66473,45
66474,53
66475,68
66476,26
66477,22
66478,1
66479,21
66480,75
66481,68
66482,62
66483,66
66484,65
66485,44
66486,43
66487,18
66488,16
66489,13
66490,10
66491,8
66492,71
66493,43
66494,16
66495,58
66496,25
66497,26
66498,56
66499,66
66500,29
66501,25
66502,26
66503,29
66504,6
66505,4
66506,1
66507,35
66508,35
66509,37
66510,32
66511,18
66512,15
66513,10
66514,31
66515,34
66516,10
66517,5
66518,43
66519,39
66520,46
66521,48
66522,27
66523,50
66524,71
66525,65
66526,64
66527,68
66528,57
66529,60
66530,50
66531,22
66532,3
66533,23
66534,24
66535,17
66536,36
66537,37
66538,9
66539,6
66540,2
66541,0
66542,0
66543,55
66544,57
66545,24
66546,24
66547,35
66548,63
66549,66
66550,66
66551,59
66552,59
66553,32
66554,34
66555,36
66556,10
66557,8
66558,5
66559,2
66560,2
66561,41
66562,42
66563,16
66564,14
66565,11
66566,26
66567,28
66568,26
66569,27
66570,28
66571,64
66572,60
66573,93
66574,32
66575,8
66576,1
66577,34
66578,13
66579,36
66580,74
66581,66
66582,66
66583,52
66584,51
66585,23
66586,25
66587,56
66588,56
66589,76
66590,50
66591,54
66592,52
66593,54
66594,27
66595,28
66596,71
66597,55
66598,68
66599,68
66600,37
66601,37
66602,17
66603,13
66604,5
66605,38
66606,43
66607,6
66608,64
66609,46
66610,29
66611,9
66612,7
66613,4
66614,58
66615,33
66616,35
66617,74
66618,73
66619,21
66620,28
66621,0
66622,48
66623,20
66624,46
66625,47
66626,18
66627,15
66628,11
66629,37
66630,44
66631,7
66632,3
66633,57
66634,39
66635,17
66636,33
66637,31
66638,6
66639,3
66640,37
66641,34
66642,13
66643,12
66644,10
66645,8
66646,4
66647,6
66648,80
66649,34
66650,34
66651,13
66652,12
66653,10
66654,8
66655,41
66656,31
66657,61
66658,60
66659,27
66660,41
66661,41
66662,16
66663,15
66664,13
66665,47
66666,48
66667,20
66668,18
66669,15
66670,82
66671,79
66672,42
66673,37
66674,17
66675,14
66676,11
66677,9
66678,8
66679,45
66680,48
66681,22
66682,44
66683,27
66684,29
66685,5
66686,2
66687,53
66688,54
66689,17
66690,31
66691,32
66692,9
66693,7
66694,4
66695,1
66696,51
66697,49
66698,79
66699,64
66700,14
66701,46
66702,45
66703,13
66704,11
66705,63
66706,43
66707,17
66708,86
66709,64
66710,79
66711,76
66712,67
66713,32
66714,36
66715,34
66716,64
66717,66
66718,26
66719,44
66720,43
66721,14
66722,70
66723,73
66724,57
66725,78
66726,74
66727,64
66728,62
66729,33
66730,0
66731,26
66732,33
66733,52
66734,51
66735,24
66736,20
66737,1
66738,23
66739,82
66740,78
66741,59
66742,59
66743,68
66744,67
66745,48
66746,32
66747,29
66748,0
66749,29
66750,66
66751,74
66752,73
66753,71
66754,70
66755,63
66756,44
66757,15
66758,62
66759,59
66760,78
66761,60
66762,44
66763,40
66764,15
66765,21
66766,55
66767,49
66768,47
66769,22
66770,20
66771,18
66772,27
66773,53
66774,27
66775,79
66776,84
66777,39
66778,15
66779,51
66780,44
66781,62
66782,63
66783,64
66784,35
66785,36
66786,8
66787,4
66788,3
66789,0
66790,50
66791,15
66792,13
66793,38
66794,35
66795,13
66796,11
66797,9
66798,6
66799,3
66800,65
66801,62
66802,69
66803,29
66804,30
66805,1
66806,77
66807,73
66808,52
66809,52
66810,93
66811,53
66812,24
66813,22
66814,66
66815,93
66816,83
66817,82
66818,59
66819,42
66820,17
66821,34
66822,30
66823,34
66824,32
66825,11
66826,9
66827,5
66828,3
66829,53
66830,50
66831,81
66832,60
66833,46
66834,48
66835,22
66836,52
66837,34
66838,38
66839,79
66840,76
66841,53
66842,46
66843,17
66844,34
66845,32
66846,81
66847,37
66848,22
66849,22
66850,50
66851,15
66852,5
66853,36
66854,36
66855,25
66856,28
66857,37
66858,50
66859,81
66860,83
66861,63
66862,65
66863,68
66864,32
66865,9
66866,5
66867,4
66868,0
66869,35
66870,50
66871,54
66872,18
66873,79
66874,29
66875,29
66876,62
66877,58
66878,75
66879,60
66880,56
66881,38
66882,35
66883,13
66884,9
66885,21
66886,22
66887,27
66888,26
66889,4
66890,2
66891,44
66892,66
66893,60
66894,32
66895,24
66896,34
66897,38
66898,9
66899,6
66900,3
66901,0
66902,61
66903,59
66904,32
66905,40
66906,7
66907,13
66908,18
66909,43
66910,48
66911,44
66912,14
66913,11
66914,6
66915,6
66916,22
66917,27
66918,3
66919,0
66920,40
66921,12
66922,10
66923,49
66924,76
66925,75
66926,23
66927,66
66928,60
66929,59
66930,60
66931,23
66932,24
66933,22
66934,54
66935,42
66936,73
66937,77
66938,53
66939,55
66940,16
66941,14
66942,10
66943,42
66944,48
66945,84
66946,32
66947,33
66948,0
66949,25
66950,40
66951,6
66952,2
66953,17
66954,67
66955,56
66956,70
66957,69
66958,26
66959,26
66960,4
66961,2
66962,1
66963,0
66964,75
66965,73
66966,49
66967,53
66968,14
66969,76
66970,38
66971,64
66972,35
66973,34
66974,71
66975,35
66976,36
66977,43
66978,56
66979,56
66980,24
66981,31
66982,39
66983,62
66984,87
66985,72
66986,59
66987,56
66988,25
66989,21
66990,33
66991,36
66992,13
66993,8
66994,41
66995,40
66996,10
66997,9
66998,6
66999,30
67000,27
67001,8
67002,27
67003,32
67004,7
67005,1
67006,80
67007,53
67008,58
67009,93
67010,93
67011,34
67012,59
67013,45
67014,44
67015,18
67016,15
67017,48
67018,39
67019,40
67020,6
67021,4
67022,52
67023,45
67024,61
67025,79
67026,81
67027,66
67028,77
67029,40
67030,36
67031,16
67032,12
67033,8
67034,45
67035,44
67036,14
67037,12
67038,81
67039,74
67040,40
67041,42
67042,18
67043,16
67044,15
67045,12
67046,69
67047,38
67048,37
67049,12
67050,6
67051,4
67052,29
67053,36
67054,4
67055,3
67056,1
67057,31
67058,30
67059,45
67060,45
67061,15
67062,10
67063,37
67064,42
67065,82
67066,21
67067,18
67068,51
67069,39
67070,18
67071,16
67072,5
67073,1
67074,46
67075,55
67076,12
67077,54
67078,55
67079,50
67080,68
67081,66
67082,48
67083,32
67084,43
67085,39
67086,55
67087,54
67088,49
67089,54
67090,17
67091,8
67092,41
67093,33
67094,59
67095,57
67096,69
67097,22
67098,61
67099,9
67100,42
67101,71
67102,69
67103,70
67104,69
67105,59
67106,62
67107,56
67108,52
67109,18
67110,16
67111,40
67112,34
67113,86
67114,54
67115,15
67116,39
67117,48
67118,17
67119,62
67120,63
67121,42
67122,11
67123,40
67124,17
67125,42
67126,41
67127,11
67128,9
67129,52
67130,51
67131,24
67132,19
67133,15
67134,12
67135,24
67136,24
67137,27
67138,55
67139,33
67140,51
67141,52
67142,58
67143,57
67144,21
67145,29
67146,29
67147,9
67148,6
67149,4
67150,2
67151,61
67152,69
67153,39
67154,26
67155,3
67156,37
67157,38
67158,4
67159,1
67160,40
67161,66
67162,66
67163,49
67164,53
67165,19
67166,32
67167,31
67168,31
67169,0
67170,64
67171,64
67172,56
67173,60
67174,32
67175,32
67176,5
67177,3
67178,58
67179,77
67180,74
67181,71
67182,62
67183,60
67184,58
67185,48
67186,62
67187,45
67188,46
67189,52
67190,46
67191,13
67192,43
67193,45
67194,12
67195,10
67196,60
67197,26
67198,23
67199,35
67200,35
67201,34
67202,9
67203,8
67204,6
67205,2
67206,81
67207,63
67208,64
67209,40
67210,36
67211,14
67212,23
67213,25
67214,59
67215,56
67216,33
67217,33
67218,9
67219,7
67220,5
67221,1
67222,37
67223,48
67224,14
67225,12
67226,9
67227,7
67228,65
67229,64
67230,50
67231,55
67232,59
67233,63
67234,65
67235,65
67236,72
67237,72
67238,78
67239,61
67240,70
67241,67
67242,29
67243,73
67244,70
67245,42
67246,50
67247,17
67248,15
67249,88
67250,54
67251,69
67252,68
67253,54
67254,51
67255,22
67256,52
67257,46
67258,55
67259,15
67260,45
67261,44
67262,59
67263,53
67264,37
67265,36
67266,13
67267,10
67268,82
67269,21
67270,21
67271,31
67272,27
67273,4
67274,2
67275,0
67276,79
67277,52
67278,69
67279,46
67280,44
67281,93
67282,93
67283,60
67284,52
67285,22
67286,16
67287,56
67288,53
67289,44
67290,10
67291,41
67292,38
67293,15
67294,7
67295,1
67296,84
67297,93
67298,36
67299,16
67300,33
67301,21
67302,49
67303,49
67304,23
67305,22
67306,1
67307,55
67308,61
67309,31
67310,10
67311,36
67312,61
67313,56
67314,51
67315,62
67316,62
67317,35
67318,12
67319,11
67320,9
67321,6
67322,39
67323,55
67324,16
67325,78
67326,20
67327,59
67328,60
67329,54
67330,28
67331,48
67332,40
67333,24
67334,52
67335,84
67336,56
67337,53
67338,21
67339,48
67340,38
67341,42
67342,11
67343,9
67344,6
67345,44
67346,63
67347,64
67348,23
67349,29
67350,32
67351,8
67352,48
67353,31
67354,25
67355,72
67356,69
67357,77
67358,49
67359,73
67360,80
67361,81
67362,59
67363,32
67364,44
67365,5
67366,3
67367,1
67368,73
67369,70
67370,51
67371,24
67372,64
67373,68
67374,66
67375,74
67376,37
67377,36
67378,14
67379,12
67380,10
67381,61
67382,59
67383,36
67384,32
67385,5
67386,3
67387,75
67388,60
67389,60
67390,59
67391,44
67392,45
67393,66
67394,56
67395,36
67396,38
67397,13
67398,10
67399,7
67400,26
67401,7
67402,3
67403,57
67404,34
67405,53
67406,56
67407,21
67408,23
67409,41
67410,10
67411,7
67412,46
67413,25
67414,20
67415,21
67416,8
67417,8
67418,5
67419,2
67420,24
67421,37
67422,35
67423,13
67424,10
67425,72
67426,56
67427,58
67428,34
67429,30
67430,76
67431,79
67432,50
67433,24
67434,64
67435,67
67436,63
67437,75
67438,72
67439,40
67440,53
67441,28
67442,39
67443,22
67444,20
67445,16
67446,12
67447,3
67448,0
67449,51
67450,50
67451,28
67452,68
67453,39
67454,21
67455,24
67456,62
67457,77
67458,74
67459,58
67460,49
67461,51
67462,18
67463,16
67464,73
67465,38
67466,32
67467,33
67468,6
67469,1
67470,10
67471,30
67472,27
67473,74
67474,14
67475,79
67476,76
67477,58
67478,60
67479,14
67480,78
67481,78
67482,57
67483,38
67484,47
67485,17
67486,14
67487,12
67488,10
67489,74
67490,60
67491,57
67492,64
67493,66
67494,31
67495,31
67496,6
67497,48
67498,50
67499,65
67500,74
67501,69
67502,35
67503,48
67504,47
67505,36
67506,78
67507,23
67508,1
67509,0
67510,25
67511,56
67512,58
67513,68
67514,62
67515,22
67516,32
67517,58
67518,58
67519,28
67520,37
67521,16
67522,16
67523,18
67524,86
67525,78
67526,60
67527,62
67528,79
67529,57
67530,38
67531,75
67532,66
67533,63
67534,27
67535,64
67536,41
67537,38
67538,19
67539,15
67540,35
67541,35
67542,5
67543,3
67544,2
67545,76
67546,48
67547,14
67548,41
67549,17
67550,12
67551,22
67552,22
67553,27
67554,39
67555,6
67556,1
67557,67
67558,74
67559,24
67560,30
67561,39
67562,44
67563,14
67564,7
67565,89
67566,46
67567,43
67568,17
67569,15
67570,13
67571,57
67572,54
67573,35
67574,37
67575,38
67576,10
67577,10
67578,7
67579,5
67580,4
67581,52
67582,59
67583,79
67584,75
67585,54
67586,56
67587,69
67588,32
67589,6
67590,6
67591,2
67592,53
67593,55
67594,70
67595,68
67596,67
67597,79
67598,76
67599,64
67600,57
67601,64
67602,14
67603,12
67604,84
67605,93
67606,93
67607,55
67608,54
67609,31
67610,50
67611,62
67612,22
67613,60
67614,59
67615,63
67616,57
67617,37
67618,50
67619,18
67620,14
67621,32
67622,82
67623,75
67624,60
67625,24
67626,24
67627,59
67628,62
67629,55
67630,60
67631,63
67632,62
67633,69
67634,78
67635,59
67636,43
67637,43
67638,9
67639,63
67640,68
67641,56
67642,56
67643,19
67644,24
67645,20
67646,18
67647,24
67648,54
67649,53
67650,32
67651,67
67652,47
67653,54
67654,48
67655,13
67656,32
67657,34
67658,9
67659,6
67660,4
67661,48
67662,24
67663,21
67664,65
67665,77
67666,41
67667,86
67668,62
67669,52
67670,61
67671,63
67672,65
67673,60
67674,37
67675,44
67676,29
67677,64
67678,60
67679,19
67680,62
67681,44
67682,10
67683,36
67684,34
67685,4
67686,2
67687,44
67688,11
67689,6
67690,30
67691,32
67692,8
67693,76
67694,19
67695,62
67696,78
67697,51
67698,83
67699,30
67700,33
67701,4
67702,2
67703,39
67704,12
67705,10
67706,9
67707,7
67708,4
67709,37
67710,50
67711,2
67712,32
67713,24
67714,9
67715,1
67716,87
67717,39
67718,64
67719,38
67720,3
67721,1
67722,19
67723,59
67724,65
67725,27
67726,35
67727,33
67728,4
67729,62
67730,56
67731,67
67732,67
67733,35
67734,16
67735,5
67736,93
67737,77
67738,24
67739,68
67740,41
67741,8
67742,38
67743,67
67744,38
67745,16
67746,13
67747,13
67748,20
67749,20
67750,60
67751,60
67752,72
67753,15
67754,70
67755,66
67756,38
67757,93
67758,80
67759,43
67760,47
67761,46
67762,55
67763,66
67764,25
67765,4
67766,1
67767,44
67768,47
67769,60
67770,21
67771,59
67772,29
67773,3
67774,76
67775,58
67776,39
67777,38
67778,11
67779,9
67780,63
67781,62
67782,22
67783,82
67784,82
67785,56
67786,22
67787,22
67788,18
67789,30
67790,28
67791,30
67792,87
67793,49
67794,46
67795,24
67796,19
67797,67
67798,49
67799,41
67800,52
67801,15
67802,44
67803,37
67804,16
67805,11
67806,65
67807,57
67808,82
67809,65
67810,63
67811,64
67812,77
67813,75
67814,31
67815,34
67816,10
67817,9
67818,6
67819,2
67820,42
67821,36
67822,5
67823,3
67824,55
67825,42
67826,18
67827,38
67828,42
67829,16
67830,14
67831,12
67832,9
